ATF	1.0
30	41    
"Type=GenePix Export 3"
"DateTime=2021/12/14 14:39:08"
"Settings=F:\Documents\Work\Brugia glycan array - follow-up study\2021-12-05 to 14 - Repeat incubations\2021-12-13\Raw Data\Slide08_Bmarray_Subclasses_F532.gps"
"GalFile=D:\Biblioth鋂ues\Documents\Back-up NEB PhD\C drive\Brugia malayi\Glycan array\GAL files\GAL file Brugia_Onchocerca array Jan 2018.gal"
"PixelSize=10"
"Wavelengths=532"
"ImageFiles=F:\Documents\Work\Brugia glycan array - follow-up study\2021-12-05 to 14 - Repeat incubations\2021-12-13\Raw Data\Images\Slide08_US23502317_1003449804_S01_H_Flipped.tif 1"
"NormalizationMethod=None"
"NormalizationFactors=1"
"JpegImage="
"StdDev=Type 1"
"RatioFormulations=W1/W2 (635/532)"
"FeatureType=Circular"
"Barcode="
"BackgroundSubtraction=LocalFeature"
"ImageOrigin=0, 0"
"JpegOrigin=2930, 1450"
"Creator=GenePix Pro 7.2.22"
"Scanner=G2505B"
"FocusPosition=0"
"Temperature=0"
"LinesAveraged=1"
"Comment="
"PMTGain=0"
"ScanPower=100"
"LaserPower=0"
"Filters="
"ScanRegion=0,0,2160,7100"
"ScanArea=1"
"Supplier="
"Block"	"Column"	"Row"	"Name"	"ID"	"X"	"Y"	"Dia."	"F532 Median"	"F532 Mean"	"F532 SD"	"B532 Median"	"B532 Mean"	"B532"	"B532 SD"	"% > B532+1SD"	"% > B532+2SD"	"F532 % Sat."	"Ratio of Medians (635/532)"	"Ratio of Means (635/532)"	"Median of Ratios (635/532)"	"Mean of Ratios (635/532)"	"Ratios SD (635/532)"	"Rgn Ratio (635/532)"	"Rgn R2 (635/532)"	"F Pixels"	"B Pixels"	"Circularity"	"Flags"	"Normalize"	"Autoflag"	"Sum of Medians (635/532)"	"Sum of Means (635/532)"	"Log Ratio (635/532)"	"F532 Median - B532"	"F532 Mean - B532"	"F532 Total Intensity"	"SNR 532"	"F532 CV"	"B532 CV"	"Index"
13	5	16	"Ng 14-9 10 然"	"29"	4220	32420	70	633	610	111	125	134	125	44	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	236	100	0	0	0	508	485	Error	508	485	19517	10.818	18	32	2084
13	6	16	"Ng 14-9 10 然"	"29"	4480	32430	60	609	600	69	158	162	158	45	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	451	442	Error	451	442	19208	9.733	11	27	2085
13	7	16	"Ng 14-10 1 然"	"33"	4740	32380	60	3833	3531	906	185	200	185	79	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	3648	3346	Error	3648	3346	112988	42.165	25	39	2086
13	8	16	"Ng 14-10 1 然"	"33"	4970	32380	70	4376	4384	622	147	247	147	935	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	236	100	0	0	0	4229	4237	Error	4229	4237	140272	4.425	14	378	2087
13	9	16	"Ng 14-10 1 然"	"33"	5230	32380	60	3719	3633	952	130	146	130	62	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	3589	3503	Error	3589	3503	116262	56.242	26	42	2088
13	1	17	"Ng 10-13 3 然"	"13"	3250	32680	100	234	250	72	110	118	110	66	94	44	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	0	0	0	124	140	Error	124	140	19972	2.000	28	55	2089
13	2	17	"Ng 10-13 3 然"	"13"	3510	32680	100	266	269	57	133	141	133	38	100	86	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	0	0	0	133	136	Error	133	136	21545	3.368	21	26	2090
13	3	17	"Ng 10-13 3 然"	"13"	3750	32670	90	264	278	68	125	136	125	38	100	94	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	52	420	100	0	0	0	139	153	Error	139	153	14481	3.737	24	27	2091
13	4	17	"Ng 11-11 10然"	"17"	4000	32660	140	185	186	29	120	126	120	32	92	51	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	156	1046	100	0	0	0	65	66	Error	65	66	29044	1.875	15	25	2092
13	5	17	"Ng 11-11 10然"	"17"	4230	32690	120	179	184	33	116	124	116	39	82	30	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	120	785	100	0	0	0	63	68	Error	63	68	22039	1.538	17	31	2093
13	6	17	"Ng 11-11 10然"	"17"	4500	32640	120	179	183	42	108	116	108	40	85	38	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	120	788	100	0	0	0	71	75	Error	71	75	21908	1.675	22	34	2094
13	7	17	"Ng 12-11 1 然"	"21"	4740	32680	150	212	217	42	110	113	110	23	99	98	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	156	1081	100	0	0	0	102	107	Error	102	107	33796	4.522	19	20	2095
13	8	17	"Ng 12-11 1 然"	"21"	4980	32670	150	196	202	47	100	103	100	19	100	97	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	156	1071	100	0	0	0	96	102	Error	96	102	31581	5.211	23	18	2096
13	9	17	"Ng 12-11 1 然"	"21"	5220	32670	150	179	190	48	88	90	88	22	99	97	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	156	1142	100	0	0	0	91	102	Error	91	102	29615	4.545	25	24	2097
13	1	18	"Ng 7-13 3然"	"1"	3260	32910	60	678	712	148	174	178	174	79	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	504	538	Error	504	538	22789	6.759	20	44	2098
13	2	18	"Ng 7-13 3然"	"1"	3500	32910	60	626	692	186	161	163	161	43	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	465	531	Error	465	531	22136	12.302	26	26	2099
13	3	18	"Ng 7-13 3然"	"1"	3750	32910	60	636	667	162	164	164	164	39	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	472	503	Error	472	503	21336	12.897	24	23	2100
13	4	18	"Ng 9-9 1 然"	"5"	4000	32910	70	377	390	129	154	159	154	38	100	91	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	236	100	0	0	0	223	236	Error	223	236	12470	6.079	33	23	2101
13	5	18	"Ng 9-9 1 然"	"5"	4230	32920	70	347	370	106	149	229	149	552	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	236	100	0	0	0	198	221	Error	198	221	11850	0.255	28	241	2102
13	6	18	"Ng 9-9 1 然"	"5"	4490	32920	90	283	295	99	90	96	90	28	100	96	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	52	420	100	0	0	0	193	205	Error	193	205	15352	7.107	33	29	2103
13	7	18	"Ng 10-11 1 然"	"9"	4710	32890	70	264	287	74	123	123	123	29	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	236	100	0	0	0	141	164	Error	141	164	9174	5.655	25	23	2104
13	8	18	"Ng 10-11 1 然"	"9"	4980	32910	90	260	270	74	96	104	96	30	100	96	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	52	420	100	0	0	0	164	174	Error	164	174	14021	5.533	27	28	2105
13	9	18	"Ng 10-11 1 然"	"9"	5230	32900	90	255	282	97	89	96	89	27	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	52	420	100	0	0	0	166	193	Error	166	193	14688	6.889	34	28	2106
14	1	1	""	""	7740	28780	100	42	42	7	42	43	42	8	11	3	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	0	0	Error	0	0	3385	-0.125	16	18	2107
14	2	1	""	""	7980	28780	100	45	46	10	43	43	43	7	30	13	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	2	3	Error	2	3	3699	0.429	21	16	2108
14	3	1	""	""	8230	28780	100	42	43	8	42	43	42	9	10	3	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	0	1	Error	0	1	3425	0.000	18	20	2109
14	4	1	""	""	8470	28780	100	40	40	6	41	42	41	9	8	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-1	-1	Error	-1	-1	3208	-0.222	15	21	2110
14	5	1	""	""	8720	28780	100	41	42	12	41	41	41	8	11	5	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	0	1	Error	0	1	3366	0.125	28	19	2111
14	6	1	""	""	8960	28780	100	41	41	6	42	42	42	7	11	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-1	-1	Error	-1	-1	3291	-0.143	14	16	2112
14	7	1	""	""	9210	28780	100	41	42	7	42	42	42	7	13	3	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-1	0	Error	-1	0	3385	0.000	16	16	2113
14	8	1	""	""	9450	28780	100	42	42	7	43	44	43	9	4	1	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-1	-1	Error	-1	-1	3351	-0.222	16	20	2114
14	9	1	""	""	9700	28780	100	43	43	13	43	44	43	10	5	4	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	0	0	Error	0	0	3445	-0.100	30	22	2115
14	1	2	""	""	7740	29030	100	45	44	8	42	44	42	12	11	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	3	2	Error	3	2	3492	0.000	18	27	2116
14	2	2	""	""	7980	29030	100	42	41	7	43	44	43	8	8	1	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-1	-2	Error	-1	-2	3295	-0.375	17	18	2117
14	3	2	""	""	8230	29030	100	44	45	8	42	42	42	8	28	6	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	2	3	Error	2	3	3636	0.375	17	19	2118
14	4	2	""	""	8470	29030	100	43	43	8	43	43	43	7	16	4	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	0	0	Error	0	0	3438	0.000	18	16	2119
14	5	2	""	""	8720	29030	100	41	42	7	42	43	42	14	1	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-1	0	Error	-1	0	3367	-0.071	16	32	2120
14	6	2	""	""	8960	29030	100	43	44	7	42	43	42	8	16	4	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	1	2	Error	1	2	3523	0.125	15	18	2121
14	7	2	""	""	9210	29030	100	46	48	19	45	48	45	29	3	1	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	1	3	Error	1	3	3873	0.000	39	60	2122
14	8	2	""	""	9450	29030	100	41	42	7	45	46	45	10	3	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-4	-3	Error	-4	-3	3369	-0.400	16	21	2123
14	9	2	""	""	9700	29030	100	44	45	7	44	45	44	10	9	1	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	0	1	Error	0	1	3605	0.000	15	22	2124
14	1	3	""	""	7740	29270	100	41	42	6	41	43	41	19	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	0	1	Error	0	1	3339	-0.053	14	44	2125
14	2	3	""	""	7980	29270	100	42	44	16	42	43	42	8	15	9	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	0	2	Error	0	2	3546	0.125	36	18	2126
14	3	3	""	""	8230	29270	100	41	43	14	41	42	41	9	13	8	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	0	2	Error	0	2	3456	0.111	32	21	2127
14	4	3	""	""	8470	29270	100	41	42	7	43	44	43	9	6	1	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-2	-1	Error	-2	-1	3334	-0.222	16	20	2128
14	5	3	""	""	8720	29270	100	42	58	90	43	44	43	9	16	9	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-1	15	Error	-1	15	4646	1.556	155	20	2129
14	6	3	""	""	8960	29270	100	41	42	7	41	42	41	7	15	5	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	0	1	Error	0	1	3339	0.000	16	16	2130
14	7	3	""	""	9210	29270	100	42	43	7	42	43	42	9	14	1	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	0	1	Error	0	1	3408	0.000	16	20	2131
14	8	3	""	""	9450	29270	100	42	42	8	41	42	41	8	14	4	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	1	1	Error	1	1	3352	0.000	19	19	2132
14	9	3	""	""	9700	29270	100	44	44	7	42	43	42	8	18	4	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	2	2	Error	2	2	3511	0.125	15	18	2133
14	1	4	""	""	7740	29520	100	41	42	8	40	41	40	8	14	5	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	524	100	-75	0	0	1	2	Error	1	2	3343	0.125	19	19	2134
14	2	4	""	""	7980	29520	100	42	44	8	40	41	40	7	30	11	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	521	100	-75	0	0	2	4	Error	2	4	3493	0.429	18	17	2135
14	3	4	""	""	8230	29520	100	41	51	67	41	42	41	8	13	5	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	524	100	-75	0	0	0	10	Error	0	10	4096	1.125	131	19	2136
14	4	4	""	""	8470	29520	100	40	44	10	41	42	41	8	20	4	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-1	3	Error	-1	3	3485	0.250	22	19	2137
14	5	4	""	""	8720	29520	100	41	42	8	42	42	42	7	15	5	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-1	0	Error	-1	0	3333	0.000	19	16	2138
14	6	4	""	""	8960	29520	100	40	40	6	41	42	41	14	1	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-1	-1	Error	-1	-1	3208	-0.143	15	33	2139
14	7	4	""	""	9210	29520	100	38	38	7	40	40	40	7	13	1	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-2	-2	Error	-2	-2	3078	-0.286	18	17	2140
14	8	4	""	""	9450	29520	100	42	43	9	40	40	40	7	26	11	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	2	3	Error	2	3	3478	0.429	20	17	2141
14	9	4	""	""	9700	29520	100	43	42	6	41	42	41	8	13	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	2	1	Error	2	1	3397	0.000	14	19	2142
14	1	5	"Blank 9"	"152"	7690	29690	100	40	40	6	41	41	41	8	9	1	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	524	100	-50	0	0	-1	-1	Error	-1	-1	3234	-0.125	15	19	2143
14	2	5	"Blank 9"	"152"	7940	29690	100	42	43	8	42	42	42	7	21	6	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	521	100	-50	0	0	0	1	Error	0	1	3462	0.143	18	16	2144
14	3	5	"Blank 9"	"152"	8180	29690	100	43	44	8	42	43	42	7	20	9	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	524	100	-50	0	0	1	2	Error	1	2	3511	0.143	18	16	2145
14	4	5	""	""	8470	29760	100	41	42	8	41	41	41	7	20	3	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	532	100	-75	0	0	0	1	Error	0	1	3385	0.143	19	17	2146
14	5	5	""	""	8720	29760	100	44	44	8	43	43	43	8	14	3	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	535	100	-75	0	0	1	1	Error	1	1	3498	0.125	18	18	2147
14	6	5	""	""	8960	29760	100	46	45	7	43	43	43	8	18	1	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	542	100	-75	0	0	3	2	Error	3	2	3600	0.250	15	18	2148
14	7	5	""	""	9210	29760	100	42	43	6	41	42	41	7	19	5	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	544	100	-75	0	0	1	2	Error	1	2	3448	0.143	13	16	2149
14	8	5	""	""	9450	29760	100	39	40	8	40	41	40	10	9	1	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	542	100	-75	0	0	-1	0	Error	-1	0	3193	-0.100	20	24	2150
14	9	5	""	""	9700	29760	100	40	40	7	39	40	39	8	14	1	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	544	100	-75	0	0	1	1	Error	1	1	3211	0.000	17	20	2151
14	1	6	"Lg fr. 27"	"104"	7690	29940	100	44	44	7	42	43	42	8	18	3	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	2	2	Error	2	2	3542	0.125	15	18	2152
14	2	6	"Lg fr. 27"	"104"	7940	29940	100	44	45	9	43	44	43	8	16	5	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	1	2	Error	1	2	3604	0.125	20	18	2153
14	3	6	"Lg fr. 27"	"104"	8180	29940	100	43	47	20	44	45	44	9	20	8	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	-1	3	Error	-1	3	3764	0.222	42	20	2154
14	4	6	"Lg fr. 31"	"120"	8430	29940	100	44	45	8	43	43	43	8	18	3	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	532	100	-50	0	0	1	2	Error	1	2	3563	0.250	17	18	2155
14	5	6	"Lg fr. 31"	"120"	8670	29940	100	43	44	7	43	44	43	8	18	4	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	535	100	-50	0	0	0	1	Error	0	1	3492	0.000	15	18	2156
14	6	6	"Lg fr. 31"	"120"	8920	29950	100	41	43	15	42	42	42	7	15	5	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	542	100	-50	0	0	-1	1	Error	-1	1	3442	0.143	34	16	2157
14	7	6	"Lg fr. 36 0.1然"	"136"	9160	29950	100	40	40	6	41	41	41	7	14	1	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	544	100	-50	0	0	-1	-1	Error	-1	-1	3223	-0.143	15	17	2158
14	8	6	"Lg fr. 36 0.1然"	"136"	9410	29950	100	42	43	9	41	42	41	11	16	4	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	542	100	-50	0	0	1	2	Error	1	2	3443	0.091	20	26	2159
14	9	6	"Lg fr. 36 0.1然"	"136"	9650	29950	100	39	41	7	39	40	39	7	16	5	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	544	100	-50	0	0	0	2	Error	0	2	3240	0.143	17	17	2160
14	1	7	"Ng fr.42 0.2然"	"119"	7690	30190	100	42	42	6	42	43	42	8	13	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	517	100	-50	0	0	0	0	Error	0	0	3390	-0.125	14	18	2161
14	2	7	"Ng fr.42 0.2然"	"119"	7940	30190	100	41	43	9	43	44	43	9	14	3	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	539	100	-50	0	0	-2	0	Error	-2	0	3438	-0.111	20	20	2162
14	3	7	"Ng fr.42 0.2然"	"119"	8180	30190	100	46	46	8	44	45	44	8	18	5	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	528	100	-50	0	0	2	2	Error	2	2	3644	0.125	17	17	2163
14	4	7	"Lg fr. 18 0.2然"	"135"	8430	30190	100	41	42	7	42	42	42	7	13	1	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	528	100	-50	0	0	-1	0	Error	-1	0	3350	0.000	16	16	2164
14	5	7	"Lg fr. 18 0.2然"	"135"	8670	30190	100	39	40	8	40	41	40	7	15	5	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	528	100	-50	0	0	-1	0	Error	-1	0	3197	-0.143	20	17	2165
14	6	7	"Lg fr. 18 0.2然"	"135"	8920	30190	100	40	43	14	40	41	40	7	19	3	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	528	100	-50	0	0	0	3	Error	0	3	3430	0.286	32	17	2166
14	7	7	"Lg fr. 23 2.2然"	"151"	9160	30200	100	42	44	9	41	42	41	6	29	10	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	517	100	-50	0	0	1	3	Error	1	3	3498	0.333	20	14	2167
14	8	7	"Lg fr. 23 2.2然"	"151"	9410	30200	100	39	39	7	40	41	40	8	11	1	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	517	100	-50	0	0	-1	-1	Error	-1	-1	3125	-0.250	17	19	2168
14	9	7	"Lg fr. 23 2.2然"	"151"	9650	30200	100	39	39	6	38	39	38	7	19	3	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	517	100	-50	0	0	1	1	Error	1	1	3145	0.000	15	17	2169
14	1	8	"Ng fr.30 3.9然"	"134"	7710	30360	100	41	42	8	43	44	43	11	6	1	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	517	100	-50	0	0	-2	-1	Error	-2	-1	3334	-0.182	19	25	2170
14	2	8	"Ng fr.30 3.9然"	"134"	7960	30370	80	47	59	43	44	45	44	13	29	15	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	52	335	100	0	0	0	3	15	Error	3	15	3064	1.077	72	28	2171
14	3	8	"Ng fr.30 3.9然"	"134"	8200	30370	100	43	44	7	45	45	45	9	10	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	528	100	-50	0	0	-2	-1	Error	-2	-1	3511	-0.111	15	20	2172
14	4	8	"Ng fr.34 2.7然"	"150"	8450	30370	100	40	41	8	41	42	41	9	10	1	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	528	100	-50	0	0	-1	0	Error	-1	0	3265	-0.111	19	21	2173
14	5	8	"Ng fr.34 2.7然"	"150"	8690	30370	100	42	43	9	40	40	40	7	23	9	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	528	100	-50	0	0	2	3	Error	2	3	3463	0.429	20	17	2174
14	6	8	"Ng fr.34 2.7然"	"150"	8940	30370	100	40	41	7	41	42	41	8	13	1	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	528	100	-50	0	0	-1	0	Error	-1	0	3291	-0.125	17	19	2175
14	7	8	"Ng fr.38 4.1然"	"103"	9180	30370	100	43	43	8	41	42	41	9	16	3	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	517	100	-50	0	0	2	2	Error	2	2	3404	0.111	18	21	2176
14	8	8	"Ng fr.38 4.1然"	"103"	9430	30370	100	42	41	7	40	40	40	7	15	3	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	517	100	-50	0	0	2	1	Error	2	1	3263	0.143	17	17	2177
14	9	8	"Ng fr.38 4.1然"	"103"	9670	30370	100	38	40	7	39	40	39	7	16	6	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	517	100	-50	0	0	-1	1	Error	-1	1	3171	0.000	17	17	2178
14	1	9	"Ng fr.18 2.9然"	"149"	7690	30690	100	46	47	7	43	44	43	9	20	3	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	538	100	-50	0	0	3	4	Error	3	4	3729	0.333	14	20	2179
14	2	9	"Ng fr.18 2.9然"	"149"	7940	30690	100	43	44	7	43	43	43	8	14	1	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	538	100	-50	0	0	0	1	Error	0	1	3482	0.125	15	18	2180
14	3	9	"Ng fr.18 2.9然"	"149"	8180	30690	100	44	45	8	43	44	43	7	26	8	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	538	100	-50	0	0	1	2	Error	1	2	3618	0.143	17	15	2181
14	4	9	"Ng fr.22 0.8然"	"102"	8430	30690	100	40	42	7	43	43	43	8	10	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	538	100	-50	0	0	-3	-1	Error	-3	-1	3336	-0.125	16	18	2182
14	5	9	"Ng fr.22 0.8然"	"102"	8670	30690	100	42	41	7	41	42	41	8	9	4	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	538	100	-50	0	0	1	0	Error	1	0	3279	-0.125	17	19	2183
14	6	9	"Ng fr.22 0.8然"	"102"	8920	30690	100	41	41	8	42	42	42	8	16	3	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	538	100	-50	0	0	-1	-1	Error	-1	-1	3302	-0.125	19	19	2184
14	7	9	"Ng fr.26 1.6然"	"118"	9160	30690	100	41	43	9	41	42	41	7	21	6	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	544	100	-50	0	0	0	2	Error	0	2	3411	0.143	20	16	2185
14	8	9	"Ng fr.26 1.6然"	"118"	9410	30690	100	39	40	8	39	40	39	8	13	3	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	547	100	-50	0	0	0	1	Error	0	1	3207	0.000	20	20	2186
14	9	9	"Ng fr.26 1.6然"	"118"	9650	30690	100	41	41	7	40	41	40	8	18	5	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	544	100	-50	0	0	1	1	Error	1	1	3317	0.000	17	19	2187
14	1	10	"Ng fr.11 5然"	"101"	7630	30870	100	43	44	7	44	44	44	8	11	1	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	538	100	-50	0	0	-1	0	Error	-1	0	3505	0.000	15	18	2188
14	2	10	"Ng fr.11 5然"	"101"	7880	30870	100	45	45	8	45	45	45	9	10	1	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	538	100	-50	0	0	0	0	Error	0	0	3596	0.000	17	20	2189
14	3	10	"Ng fr.11 5然"	"101"	8120	30870	100	48	48	7	45	46	45	9	11	4	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	538	100	-50	0	0	3	3	Error	3	3	3836	0.222	14	19	2190
14	4	10	"Ng fr.12 1然"	"117"	8370	30870	100	50	51	7	46	46	46	8	28	5	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	538	100	-50	0	0	4	5	Error	4	5	4074	0.625	13	17	2191
14	5	10	"Ng fr.12 1然"	"117"	8610	30870	100	46	48	14	46	46	46	8	15	3	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	538	100	-50	0	0	0	2	Error	0	2	3814	0.250	29	17	2192
14	6	10	"Ng fr.12 1然"	"117"	8860	30870	100	43	44	13	44	46	44	9	10	4	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	538	100	-50	0	0	-1	0	Error	-1	0	3556	-0.222	29	19	2193
14	7	10	"Ng fr.14 7.5然"	"133"	9110	30880	100	46	49	14	44	45	44	8	25	10	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	544	100	0	0	0	2	5	Error	2	5	3901	0.500	28	17	2194
14	8	10	"Ng fr.14 7.5然"	"133"	9350	30880	100	45	46	8	41	42	41	7	31	16	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	547	100	-50	0	0	4	5	Error	4	5	3663	0.571	17	16	2195
14	9	10	"Ng fr.14 7.5然"	"133"	9600	30880	100	44	44	8	40	41	40	7	36	9	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	544	100	-50	0	0	4	4	Error	4	4	3553	0.429	18	17	2196
14	1	11	"Lg 26-8"	"86"	7690	31190	30	5545	5346	2278	103	719	103	1408	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4	20	100	0	0	0	5442	5243	Error	5442	5243	21385	3.286	42	195	2197
