ATF	1.0
30	41    
"Type=GenePix Export 3"
"DateTime=2021/12/14 14:38:47"
"Settings=F:\Documents\Work\Brugia glycan array - follow-up study\2021-12-05 to 14 - Repeat incubations\2021-12-14\Slide07_Bmarray_Subclasses_F635.gps"
"GalFile=D:\Biblioth鋂ues\Documents\Back-up NEB PhD\C drive\Brugia malayi\Glycan array\GAL files\GAL file Brugia_Onchocerca array Jan 2018.gal"
"PixelSize=10"
"Wavelengths=635"
"ImageFiles=F:\Documents\Work\Brugia glycan array - follow-up study\2021-12-05 to 14 - Repeat incubations\2021-12-14\Images\Slide07_US23502317_1003449801_S01_H_Flipped.tif 0"
"NormalizationMethod=None"
"NormalizationFactors=1"
"JpegImage="
"StdDev=Type 1"
"RatioFormulations=W1/W2 (635/532)"
"FeatureType=Circular"
"Barcode="
"BackgroundSubtraction=LocalFeature"
"ImageOrigin=0, 0"
"JpegOrigin=2640, 1420"
"Creator=GenePix Pro 7.2.22"
"Scanner=G2505B"
"FocusPosition=0"
"Temperature=0"
"LinesAveraged=1"
"Comment="
"PMTGain=0"
"ScanPower=100"
"LaserPower=0"
"Filters="
"ScanRegion=0,0,2160,7100"
"ScanArea=1"
"Supplier="
"Block"	"Column"	"Row"	"Name"	"ID"	"X"	"Y"	"Dia."	"F635 Median"	"F635 Mean"	"F635 SD"	"B635 Median"	"B635 Mean"	"B635"	"B635 SD"	"% > B635+1SD"	"% > B635+2SD"	"F635 % Sat."	"Ratio of Medians (635/532)"	"Ratio of Means (635/532)"	"Median of Ratios (635/532)"	"Mean of Ratios (635/532)"	"Ratios SD (635/532)"	"Rgn Ratio (635/532)"	"Rgn R2 (635/532)"	"F Pixels"	"B Pixels"	"Circularity"	"Flags"	"Normalize"	"Autoflag"	"Sum of Medians (635/532)"	"Sum of Means (635/532)"	"Log Ratio (635/532)"	"F635 Median - B635"	"F635 Mean - B635"	"F635 Total Intensity"	"SNR 635"	"F635 CV"	"B635 CV"	"Index"
15	3	2	""	""	12610	29140	100	66	71	34	64	67	64	23	19	6	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	2	7	16.610	2	7	5673	0.174	47	34	2280
15	4	2	""	""	12850	29140	100	67	67	18	64	67	64	22	11	1	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	3	3	16.610	3	3	5348	0.000	26	32	2281
15	5	2	""	""	13100	29140	100	66	66	19	64	67	64	22	11	4	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	2	2	16.610	2	2	5305	-0.045	28	32	2282
15	6	2	""	""	13340	29140	100	55	59	16	67	81	67	109	0	0	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-12	-8	16.610	-12	-8	4726	-0.202	27	134	2283
15	7	2	""	""	13590	29140	100	66	67	18	65	69	65	31	9	1	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	1	2	16.610	1	2	5386	-0.065	26	44	2284
15	8	2	""	""	13830	29140	100	70	74	30	66	70	66	22	19	10	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	4	8	16.610	4	8	5955	0.182	40	31	2285
15	9	2	""	""	14080	29140	100	71	71	17	65	70	65	27	10	1	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	6	6	16.610	6	6	5680	0.037	23	38	2286
15	1	3	""	""	12120	29380	100	61	66	25	63	71	63	51	6	0	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-2	3	16.610	-2	3	5283	-0.098	37	71	2287
15	2	3	""	""	12360	29380	100	63	66	23	62	65	62	20	19	8	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	1	4	16.610	1	4	5285	0.050	34	30	2288
15	3	3	""	""	12610	29380	100	67	72	28	64	68	64	45	8	3	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	3	8	16.610	3	8	5764	0.089	38	66	2289
15	4	3	""	""	12850	29380	100	62	63	17	63	66	63	24	8	1	0	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-1	0	16.610	-1	0	5014	-0.125	26	36	2290
15	5	3	""	""	13100	29380	100	67	76	48	63	73	63	96	4	3	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	4	13	16.610	4	13	6095	0.031	63	131	2291
15	6	3	""	""	13340	29380	100	65	67	18	66	72	66	33	5	0	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-1	1	16.610	-1	1	5331	-0.152	26	45	2292
15	7	3	""	""	13590	29380	100	64	67	24	62	68	62	28	10	1	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	2	5	16.610	2	5	5381	-0.036	35	41	2293
15	8	3	""	""	13830	29380	100	65	69	28	62	66	62	21	21	11	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	3	7	16.610	3	7	5551	0.143	40	31	2294
15	9	3	""	""	14080	29380	100	63	64	16	59	63	59	34	4	0	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	4	5	16.610	4	5	5119	0.029	25	53	2295
15	1	4	""	""	12120	29630	100	60	62	16	61	65	61	22	9	1	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	419	100	-75	0	0	-1	1	16.610	-1	1	4968	-0.136	25	33	2296
15	2	4	""	""	12360	29630	100	66	66	18	61	65	61	22	16	1	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	447	100	-75	0	0	5	5	16.610	5	5	5256	0.045	27	33	2297
15	3	4	""	""	12610	29630	100	66	69	20	63	69	63	48	3	1	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	508	100	-75	0	0	3	6	16.610	3	6	5538	0.000	28	69	2298
15	4	4	""	""	12850	29630	100	66	68	23	62	67	62	29	11	4	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	4	6	16.610	4	6	5457	0.034	33	43	2299
15	5	4	""	""	13100	29630	100	61	69	30	60	64	60	23	24	11	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	1	9	16.610	1	9	5501	0.217	43	35	2300
15	6	4	""	""	13340	29630	100	51	52	15	58	64	58	24	4	1	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-7	-6	16.610	-7	-6	4191	-0.500	28	37	2301
15	7	4	""	""	13590	29630	100	60	67	36	58	62	58	35	11	3	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	2	9	16.610	2	9	5376	0.143	53	56	2302
15	8	4	""	""	13830	29630	100	63	64	18	66	74	66	39	4	0	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-3	-2	16.610	-3	-2	5125	-0.256	28	52	2303
15	9	4	""	""	14080	29630	100	75	83	43	71	78	71	30	19	8	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	4	12	16.610	4	12	6622	0.167	51	38	2304
15	1	5	"Blank 10"	"156"	12050	29700	100	60	65	21	62	66	62	25	11	4	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	448	100	-50	0	0	-2	3	16.610	-2	3	5217	-0.040	32	37	2305
15	2	5	"Blank 10"	"156"	12290	29700	100	61	64	20	61	64	61	20	16	6	0	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	419	100	-50	0	0	0	3	Error	0	3	5128	0.000	31	31	2306
15	3	5	"Blank 10"	"156"	12530	29710	50	66	80	56	63	68	63	23	17	8	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	88	100	0	0	0	3	17	16.610	3	17	957	0.522	70	33	2307
15	4	5	""	""	12850	29870	100	54	58	21	54	60	54	53	3	0	0	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	434	100	-75	0	0	0	4	Error	0	4	4609	-0.038	36	88	2308
15	5	5	""	""	13100	29870	100	58	64	44	58	62	58	21	11	4	0	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	419	100	-75	0	0	0	6	Error	0	6	5149	0.095	68	33	2309
15	6	5	""	""	13340	29870	100	61	65	20	67	75	67	34	6	0	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	431	100	-75	0	0	-6	-2	16.610	-6	-2	5166	-0.294	30	45	2310
15	7	5	""	""	13590	29870	100	99	2263	7392	71	331	71	1904	13	11	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	479	100	-75	0	0	28	2192	16.610	28	2192	181078	1.015	326	575	2311
15	8	5	""	""	13830	29870	100	68	70	20	76	85	76	43	1	0	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	368	100	-75	0	0	-8	-6	16.610	-8	-6	5568	-0.349	28	50	2312
15	9	5	""	""	14080	29870	100	74	81	35	69	73	69	27	25	11	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	492	100	-75	0	0	5	12	16.610	5	12	6505	0.296	43	36	2313
15	1	6	"Lg fr. 28 0.1然"	"108"	12080	29910	40	56	60	24	61	66	61	33	17	0	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	68	100	0	0	0	-5	-1	16.610	-5	-1	720	-0.182	40	50	2314
15	2	6	"Lg fr. 28 0.1然"	"108"	12320	29940	100	43	44	12	50	55	50	24	3	0	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	-7	-6	16.610	-7	-6	3520	-0.458	27	43	2315
15	3	6	"Lg fr. 28 0.1然"	"108"	12560	29940	100	53	57	18	50	53	50	19	19	6	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	3	7	16.610	3	7	4580	0.211	31	35	2316
15	4	6	"Lg fr. 32 0.1然"	"124"	12790	29950	100	52	55	18	53	59	53	32	4	3	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	449	100	-50	0	0	-1	2	16.610	-1	2	4380	-0.125	32	54	2317
15	5	6	"Lg fr. 32 0.1然"	"124"	13030	29950	100	63	65	18	61	66	61	22	14	3	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	434	100	-50	0	0	2	4	16.610	2	4	5169	-0.045	27	33	2318
15	6	6	"Lg fr. 32 0.1然"	"124"	13270	30000	170	78	93	90	66	73	66	32	25	11	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	208	1203	100	0	0	0	12	27	16.610	12	27	19247	0.625	96	43	2319
15	7	6	"Blank 6"	"140"	13530	30000	100	56	61	20	72	81	72	35	4	1	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	479	100	-50	0	0	-16	-11	16.610	-16	-11	4842	-0.571	32	43	2320
15	8	6	"Blank 6"	"140"	13800	30000	100	82	87	30	64	71	64	32	39	9	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	411	100	0	0	0	18	23	16.610	18	23	6921	0.500	34	45	2321
15	9	6	"Blank 6"	"140"	13940	29930	100	73	78	26	69	77	69	91	0	0	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	332	100	0	0	0	4	9	16.610	4	9	6277	0.011	33	118	2322
15	1	7	"Ng fr.43 0.9然"	"123"	12090	30230	100	42	44	13	40	43	40	14	18	6	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	2	4	16.610	2	4	3557	0.071	29	32	2323
15	2	7	"Ng fr.43 0.9然"	"123"	12330	30230	100	46	47	16	44	48	44	21	11	3	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	2	3	16.610	2	3	3788	-0.048	34	43	2324
15	3	7	"Ng fr.43 0.9然"	"123"	12600	30280	100	67	72	33	52	56	52	23	33	11	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	555	100	0	0	0	15	20	16.610	15	20	5792	0.696	45	41	2325
15	4	7	"Lg fr. 19 0.1然"	"139"	12810	30240	100	61	67	27	59	64	59	23	19	6	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	557	100	-50	0	0	2	8	16.610	2	8	5370	0.130	40	35	2326
15	5	7	"Lg fr. 19 0.1然"	"139"	13040	30240	100	61	64	19	65	72	65	31	10	0	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	-4	-1	16.610	-4	-1	5126	-0.258	29	43	2327
15	6	7	"Lg fr. 19 0.1然"	"139"	13270	30220	60	98	142	196	64	70	64	26	56	34	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	34	78	16.610	34	78	4530	2.769	138	37	2328
15	7	7	"Lg fr. 24 0.5然"	"155"	13510	30240	70	63	73	28	60	65	60	24	19	13	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	236	100	0	0	0	3	13	16.610	3	13	2325	0.333	38	36	2329
15	8	7	"Lg fr. 24 0.5然"	"155"	13750	30250	100	62	64	18	61	71	61	78	0	0	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	1	3	16.610	1	3	5140	-0.090	28	109	2330
15	9	7	"Lg fr. 24 0.5然"	"155"	13990	30250	100	60	63	21	60	64	60	30	10	3	0	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	0	3	Error	0	3	5049	-0.033	33	46	2331
15	1	8	"Ng fr.31 1.8然"	"138"	12170	30480	100	44	47	16	40	43	40	16	19	4	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	528	100	-50	0	0	4	7	16.610	4	7	3740	0.250	34	37	2332
15	2	8	"Ng fr.31 1.8然"	"138"	12410	30480	100	43	60	99	45	48	45	19	8	4	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	-2	15	16.610	-2	15	4762	0.632	165	39	2333
15	3	8	"Ng fr.31 1.8然"	"138"	12650	30490	100	58	64	25	49	52	49	23	30	13	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	528	100	0	0	0	9	15	16.610	9	15	5109	0.522	39	44	2334
15	4	8	"Ng fr.35 1.2然"	"154"	12880	30500	40	52	58	19	55	57	55	13	25	17	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	68	100	0	0	0	-3	3	16.610	-3	3	700	0.077	32	22	2335
15	5	8	"Ng fr.35 1.2然"	"154"	13120	30490	100	55	59	21	56	61	56	26	9	4	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	528	100	-50	0	0	-1	3	16.610	-1	3	4701	-0.077	35	42	2336
15	6	8	"Ng fr.35 1.2然"	"154"	13360	30490	100	54	58	18	55	58	55	26	8	3	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	528	100	-50	0	0	-1	3	16.610	-1	3	4664	0.000	31	44	2337
15	7	8	"Ng fr.39 0.8然"	"107"	13600	30500	100	54	54	15	57	61	57	22	5	1	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	528	100	-50	0	0	-3	-3	16.610	-3	-3	4319	-0.318	27	36	2338
15	8	8	"Ng fr.39 0.8然"	"107"	13840	30500	100	66	72	30	61	69	61	49	8	1	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	528	100	-50	0	0	5	11	16.610	5	11	5772	0.061	41	71	2339
15	9	8	"Ng fr.39 0.8然"	"107"	14080	30500	100	71	73	22	67	73	67	35	15	0	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	528	100	-50	0	0	4	6	16.610	4	6	5867	0.000	30	47	2340
15	1	9	"Ng fr.19 3.8然"	"153"	12150	30660	100	40	41	9	41	43	41	15	5	0	0	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	80	528	100	-50	0	0	-1	0	16.610	-1	0	3273	-0.133	21	34	2341
15	2	9	"Ng fr.19 3.8然"	"153"	12390	30670	50	46	50	21	45	49	45	20	8	8	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	1	5	16.610	1	5	600	0.050	42	40	2342
15	3	9	"Ng fr.19 3.8然"	"153"	12620	30670	100	43	45	12	46	48	46	15	8	1	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	530	100	-50	0	0	-3	-1	16.610	-3	-1	3562	-0.200	26	31	2343
15	4	9	"Ng fr.23 8然"	"106"	12860	30670	100	50	52	16	48	52	48	43	3	0	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	551	100	-50	0	0	2	4	16.610	2	4	4142	0.000	30	82	2344
15	5	9	"Ng fr.23 8然"	"106"	13100	30670	100	50	54	22	53	56	53	19	11	4	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	528	100	-50	0	0	-3	1	16.610	-3	1	4290	-0.105	40	33	2345
15	6	9	"Ng fr.23 8然"	"106"	13340	30670	100	57	59	22	57	61	57	25	11	3	0	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	528	100	-50	0	0	0	2	Error	0	2	4722	-0.080	37	40	2346
15	7	9	"Ng fr.27 1.7然"	"122"	13580	30680	100	67	69	19	63	67	63	25	13	3	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	528	100	-50	0	0	4	6	16.610	4	6	5527	0.080	27	37	2347
15	8	9	"Ng fr.27 1.7然"	"122"	13820	30680	100	66	67	23	63	71	63	49	4	0	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	528	100	-50	0	0	3	4	16.610	3	4	5395	-0.082	34	69	2348
15	9	9	"Ng fr.27 1.7然"	"122"	14060	30680	100	71	73	23	66	71	66	29	14	3	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	528	100	-50	0	0	5	7	16.610	5	7	5804	0.069	31	40	2349
15	1	10	"Ng fr.11 1然"	"105"	12070	30950	100	35	37	10	42	44	42	14	6	0	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	-7	-5	16.610	-7	-5	2964	-0.500	27	31	2350
15	2	10	"Ng fr.11 1然"	"105"	12310	30950	100	37	38	11	39	42	39	16	6	1	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	-2	-1	16.610	-2	-1	3069	-0.250	28	38	2351
15	3	10	"Ng fr.11 1然"	"105"	12560	30960	50	47	51	17	45	50	45	18	17	8	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	2	6	16.610	2	6	609	0.056	33	36	2352
15	4	10	"Ng fr.13 10然"	"121"	12800	30960	100	57	59	18	52	54	52	17	29	5	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	5	7	16.610	5	7	4701	0.294	30	31	2353
15	5	10	"Ng fr.13 10然"	"121"	13040	30960	100	65	69	30	57	60	57	20	23	6	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	8	12	16.610	8	12	5482	0.450	43	33	2354
15	6	10	"Ng fr.13 10然"	"121"	13280	30960	100	59	60	15	57	61	57	20	13	0	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	2	3	16.610	2	3	4798	-0.050	25	32	2355
15	7	10	"Ng fr.15 8.1然"	"137"	13540	30960	60	67	66	18	59	61	59	16	19	6	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	8	7	16.610	8	7	2121	0.313	27	26	2356
15	8	10	"Ng fr.15 8.1然"	"137"	13760	30960	100	60	64	20	61	63	61	21	16	4	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	-1	3	16.610	-1	3	5103	0.048	31	33	2357
15	9	10	"Ng fr.15 8.1然"	"137"	14000	30970	100	59	61	15	62	66	62	24	6	0	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	-3	-1	16.610	-3	-1	4856	-0.208	24	36	2358
15	1	11	"Lg 26-9"	"87"	12040	31270	30	6674	6659	3655	45	2035	45	3157	75	50	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	4	20	100	0	0	0	6629	6614	16.610	6629	6614	26635	1.465	54	155	2359
15	2	11	"Lg 26-9"	"87"	12270	31280	30	6729	5867	2739	42	1693	42	3254	75	50	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	4	20	100	0	0	0	6687	5825	16.610	6687	5825	23467	1.283	46	192	2360
15	3	11	"Lg 26-9"	"87"	12530	31270	30	7420	7493	1098	37	2011	37	3335	100	75	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	4	20	100	0	0	0	7383	7456	16.610	7383	7456	29971	1.644	14	165	2361
15	4	11	"Print buffer"	"91"	12790	31270	60	55	54	14	40	42	40	12	53	31	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	15	14	16.610	15	14	1727	1.000	25	28	2362
15	5	11	"Print buffer"	"91"	13030	31280	60	54	55	15	38	39	38	11	63	28	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	16	17	16.610	16	17	1744	1.455	27	28	2363
15	6	11	"Print buffer"	"91"	13280	31280	60	56	62	17	39	41	39	12	78	34	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	17	23	16.610	17	23	1975	1.750	27	29	2364
15	7	11	"Print buffer"	"95"	13520	31280	50	56	56	16	35	36	35	9	67	50	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	21	21	16.610	21	21	669	2.222	28	25	2365
15	8	11	"Print buffer"	"95"	13770	31280	50	50	52	13	36	37	36	9	67	33	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	14	16	16.610	14	16	620	1.667	25	24	2366
15	9	11	"Print buffer"	"95"	14010	31300	60	53	52	14	41	43	41	12	50	9	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	12	11	16.610	12	11	1651	0.750	26	27	2367
15	1	12	"Lg 18-8 1 然"	"75"	12050	31500	60	28757	27113	15121	39	43	39	49	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	28718	27074	16.610	28718	27074	867609	552.449	55	113	2368
15	2	12	"Lg 18-8 1 然"	"75"	12310	31500	60	29499	29516	12788	38	40	38	12	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	29461	29478	16.610	29461	29478	944518	2456.333	43	30	2369
15	3	12	"Lg 18-8 1 然"	"75"	12550	31490	60	30657	29460	13398	38	39	38	10	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	30619	29422	16.610	30619	29422	942725	2942.100	45	25	2370
15	4	12	"Lg 20-9 1 然"	"79"	12810	31500	60	26789	24812	15095	36	38	36	10	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	26753	24776	16.610	26753	24776	793973	2477.400	60	26	2371
15	5	12	"Lg 20-9 1 然"	"79"	13010	31520	30	37489	35668	11188	69	4966	69	11817	100	75	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	4	20	100	0	0	0	37420	35599	16.610	37420	35599	142670	2.598	31	237	2372
15	6	12	"Lg 20-9 1 然"	"79"	13270	31510	30	37295	32578	10925	80	7010	80	11674	100	75	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	4	20	100	0	0	0	37215	32498	16.610	37215	32498	130311	2.190	33	166	2373
15	7	12	"Lg 23-11 3 然"	"83"	13550	31500	60	30792	28870	20069	35	38	35	12	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	30757	28835	16.610	30757	28835	923838	2402.667	69	31	2374
15	8	12	"Lg 23-11 3 然"	"83"	13790	31500	50	19827	29292	23753	37	39	37	11	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	19790	29255	16.610	19790	29255	351505	2659.364	81	28	2375
15	9	12	"Lg 23-11 3 然"	"83"	14030	31490	60	15350	23060	20152	39	40	39	11	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	15311	23021	16.610	15311	23021	737927	2092.727	87	27	2376
15	1	13	"Ng 21-8 10 然"	"63"	12100	31780	60	1718	2012	1026	35	37	35	11	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	1683	1977	16.610	1683	1977	64388	179.545	50	29	2377
15	2	13	"Ng 21-8 10 然"	"63"	12330	31750	30	3428	3267	1299	49	703	49	981	100	75	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	4	20	100	0	0	0	3379	3218	16.610	3379	3218	13069	2.614	39	139	2378
15	3	13	"Ng 21-8 10 然"	"63"	12590	31780	60	2400	2205	969	37	38	37	10	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	2363	2168	16.610	2363	2168	70570	216.700	43	26	2379
15	4	13	"Lg 15-17 1 然"	"67"	12820	31820	60	78	81	25	34	36	34	10	97	84	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	44	47	16.610	44	47	2606	4.500	30	27	2380
15	5	13	"Lg 15-17 1 然"	"67"	13080	31790	70	98	376	602	34	37	34	16	91	72	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	236	100	0	0	0	64	342	16.610	64	342	12019	21.188	160	43	2381
15	6	13	"Lg 15-17 1 然"	"67"	13330	31810	60	107	119	43	35	36	35	9	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	72	84	16.610	72	84	3804	9.222	36	25	2382
15	7	13	"Lg 17-15 1 然"	"71"	13530	31730	60	29517	29813	14296	35	37	35	14	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	29482	29778	16.610	29482	29778	954001	2126.857	47	37	2383
15	8	13	"Lg 17-15 1 然"	"71"	13780	31740	60	25030	25348	11293	36	37	36	14	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	24994	25312	16.610	24994	25312	811127	1807.929	44	37	2384
15	9	13	"Lg 17-15 1 然"	"71"	14030	31740	60	28900	25739	13554	37	40	37	11	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	28863	25702	16.610	28863	25702	823662	2336.273	52	27	2385
15	1	14	"Ng 18-11 1 然"	"51"	12100	32010	50	755	773	145	33	42	33	50	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	722	740	16.610	722	740	9274	14.620	18	119	2386
15	2	14	"Ng 18-11 1 然"	"51"	12340	32010	50	678	675	152	31	39	31	43	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	647	644	16.610	647	644	8094	14.791	22	110	2387
15	3	14	"Ng 18-11 1 然"	"51"	12610	32010	50	619	652	151	31	35	31	18	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	588	621	16.610	588	621	7825	34.278	23	51	2388
