ATF	1.0
30	41    
"Type=GenePix Export 3"
"DateTime=2021/12/14 14:38:04"
"Settings=F:\Documents\Work\Brugia glycan array - follow-up study\2021-12-05 to 14 - Repeat incubations\2021-12-14\Slide05_Bmarray_Subclasses_F532.gps"
"GalFile=D:\Biblioth鋂ues\Documents\Back-up NEB PhD\C drive\Brugia malayi\Glycan array\GAL files\GAL file Brugia_Onchocerca array Jan 2018.gal"
"PixelSize=10"
"Wavelengths=532"
"ImageFiles=F:\Documents\Work\Brugia glycan array - follow-up study\2021-12-05 to 14 - Repeat incubations\2021-12-14\Images\Slide05_US23502317_1003449803_S01_H_Flipped.tif 1"
"NormalizationMethod=None"
"NormalizationFactors=1"
"JpegImage="
"StdDev=Type 1"
"RatioFormulations=W1/W2 (635/532)"
"FeatureType=Circular"
"Barcode="
"BackgroundSubtraction=LocalFeature"
"ImageOrigin=0, 0"
"JpegOrigin=3080, 1670"
"Creator=GenePix Pro 7.2.22"
"Scanner=G2505B"
"FocusPosition=0"
"Temperature=0"
"LinesAveraged=1"
"Comment="
"PMTGain=0"
"ScanPower=100"
"LaserPower=0"
"Filters="
"ScanRegion=0,0,2160,7100"
"ScanArea=1"
"Supplier="
"Flags"	"Normalize"	"Autoflag"	"Block"	"Column"	"Row"	"Name"	"ID"	"X"	"Y"	"Dia."	"F532 Median"	"F532 Mean"	"F532 SD"	"F532 CV"	"B532"	"B532 Median"	"B532 Mean"	"B532 SD"	"B532 CV"	"% > B532+1SD"	"% > B532+2SD"	"F532 % Sat."	"F532 Total Intensity"	"SNR 532"	"Ratio of Medians (635/532)"	"Ratio of Means (635/532)"	"Median of Ratios (635/532)"	"Mean of Ratios (635/532)"	"Ratios SD (635/532)"	"Rgn Ratio (635/532)"	"Rgn R2 (635/532)"	"Log Ratio (635/532)"	"F532 Median - B532"	"F532 Mean - B532"	"Sum of Medians (635/532)"	"Sum of Means (635/532)"	"F Pixels"	"B Pixels"	"Circularity"	"Index"
0	0	0	6	9	16	"Ng 14-11 1 然"	"34"	9740	14650	50	231	237	52	21	63	63	68	27	39	100	100	0	2842	6.259	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	168	174	168	174	12	104	100	954
0	0	0	6	1	17	"Ng 10-13 1 然"	"14"	7770	14900	50	224	224	48	21	70	70	72	13	18	100	100	0	2691	11.692	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	154	154	154	154	12	104	100	955
0	0	0	6	2	17	"Ng 10-13 1 然"	"14"	8020	14900	50	230	230	44	19	68	68	68	10	14	100	100	0	2756	16.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	162	162	162	162	12	104	100	956
0	0	0	6	3	17	"Ng 10-13 1 然"	"14"	8270	14900	50	210	225	56	24	63	63	64	11	17	100	100	0	2694	14.636	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	147	162	147	162	12	104	100	957
0	0	0	6	4	17	"Ng 11-11 3然"	"18"	8520	14890	50	299	298	46	15	61	61	67	38	56	100	100	0	3573	6.079	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	238	237	238	237	12	104	100	958
0	0	0	6	5	17	"Ng 11-11 3然"	"18"	8770	14900	50	286	288	27	9	62	62	62	13	20	100	100	0	3461	17.385	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	224	226	224	226	12	104	100	959
0	0	0	6	6	17	"Ng 11-11 3然"	"18"	9020	14870	50	289	305	71	23	59	59	61	12	19	100	100	0	3656	20.333	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	230	246	230	246	12	104	100	960
0	0	0	6	7	17	"Ng 13-13 3 然"	"22"	9250	14890	50	276	288	48	16	58	58	58	8	13	100	100	0	3450	28.750	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	218	230	218	230	12	104	100	961
0	0	0	6	8	17	"Ng 13-13 3 然"	"22"	9490	14890	50	267	312	181	58	60	60	61	13	21	100	100	0	3748	19.308	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	207	252	207	252	12	104	100	962
0	0	0	6	9	17	"Ng 13-13 3 然"	"22"	9730	14890	50	259	265	41	15	59	59	59	10	16	100	100	0	3179	20.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	200	206	200	206	12	104	100	963
0	0	0	6	1	18	"Ng 7-13 1然"	"2"	7780	15140	40	317	358	130	36	80	80	82	13	15	100	100	0	4294	21.231	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	237	278	237	278	12	68	100	964
0	0	0	6	2	18	"Ng 7-13 1然"	"2"	8020	15140	40	311	356	140	39	75	75	76	11	14	100	100	0	4266	25.455	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	236	281	236	281	12	68	100	965
0	0	0	6	3	18	"Ng 7-13 1然"	"2"	8270	15140	40	300	359	155	43	75	75	74	11	14	100	100	0	4303	25.909	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	225	284	225	284	12	68	100	966
0	0	0	6	4	18	"Ng 10-10 3 然"	"6"	8510	15140	60	267	269	69	25	77	77	80	18	22	100	100	0	8618	10.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	190	192	190	192	32	176	100	967
0	0	0	6	5	18	"Ng 10-10 3 然"	"6"	8760	15150	60	302	313	106	33	75	75	80	24	30	100	100	0	10010	9.708	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	227	238	227	238	32	176	100	968
0	0	0	6	6	18	"Ng 10-10 3 然"	"6"	9000	15150	60	289	299	111	37	78	78	80	19	23	100	100	0	9565	11.526	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	211	221	211	221	32	176	100	969
0	0	0	6	7	18	"Ng 10-12 1 然"	"10"	9250	15150	60	274	269	69	25	70	70	75	21	28	100	100	0	8602	9.238	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	204	199	204	199	32	176	100	970
0	0	0	6	8	18	"Ng 10-12 1 然"	"10"	9500	15140	60	269	270	73	27	73	73	75	18	24	100	100	0	8635	10.833	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	196	197	196	197	32	176	100	971
0	0	0	6	9	18	"Ng 10-12 1 然"	"10"	9740	15140	60	241	251	79	31	78	78	81	20	24	100	100	0	8035	8.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	163	173	163	173	32	176	100	972
-75	0	0	7	1	1	""	""	12270	10990	100	147	147	16	10	143	143	144	17	11	20	4	0	11742	0.176	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	4	4	4	4	80	560	100	973
-75	0	0	7	2	1	""	""	12510	10990	100	137	136	16	11	144	144	144	15	10	4	1	0	10857	-0.533	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-7	-8	-7	-8	80	560	100	974
-75	0	0	7	3	1	""	""	12760	10990	100	146	146	14	9	144	144	145	16	11	13	3	0	11670	0.063	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	2	2	2	2	80	560	100	975
-75	0	0	7	4	1	""	""	13000	10990	100	149	147	15	10	147	147	147	15	10	14	1	0	11724	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	2	0	2	0	80	560	100	976
-75	0	0	7	5	1	""	""	13250	10990	100	152	153	15	9	146	146	147	17	11	25	6	0	12205	0.353	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	6	7	6	7	80	560	100	977
-75	0	0	7	6	1	""	""	13490	10990	100	141	141	14	9	146	146	148	20	13	8	0	0	11267	-0.350	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-5	-5	-5	-5	80	560	100	978
-75	0	0	7	7	1	""	""	13740	10990	100	144	144	16	11	145	145	146	16	10	19	0	0	11539	-0.125	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-1	-1	-1	-1	80	560	100	979
-75	0	0	7	8	1	""	""	13980	10990	100	148	151	16	10	149	149	150	16	10	20	5	0	12067	0.063	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-1	2	-1	2	80	560	100	980
-75	0	0	7	9	1	""	""	14230	10990	100	150	150	15	10	149	149	151	19	12	15	0	0	12017	-0.053	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	1	1	1	1	80	560	100	981
-75	0	0	7	1	2	""	""	12270	11240	100	142	143	15	10	143	143	144	19	13	8	3	0	11413	-0.053	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-1	0	-1	0	80	560	100	982
-75	0	0	7	2	2	""	""	12510	11240	100	140	144	29	20	141	141	141	16	11	15	6	0	11530	0.188	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-1	3	-1	3	80	560	100	983
-75	0	0	7	3	2	""	""	12760	11240	100	140	143	14	9	141	141	142	16	11	18	3	0	11403	0.063	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-1	2	-1	2	80	560	100	984
-75	0	0	7	4	2	""	""	13000	11240	100	146	144	14	9	145	145	146	16	10	11	0	0	11555	-0.125	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	1	-1	1	-1	80	560	100	985
-75	0	0	7	5	2	""	""	13250	11240	100	149	148	12	8	147	147	148	17	11	9	1	0	11876	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	2	1	2	1	80	560	100	986
-75	0	0	7	6	2	""	""	13490	11240	100	147	147	15	10	145	145	146	15	10	16	6	0	11787	0.067	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	2	2	2	2	80	560	100	987
-75	0	0	7	7	2	""	""	13740	11240	100	149	148	16	10	149	149	149	20	13	8	0	0	11858	-0.050	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	-1	0	-1	80	560	100	988
-75	0	0	7	8	2	""	""	13980	11240	100	150	153	22	14	149	149	150	17	11	18	4	0	12212	0.176	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	1	4	1	4	80	560	100	989
-75	0	0	7	9	2	""	""	14230	11240	100	157	154	18	11	152	152	153	18	11	15	3	0	12340	0.056	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	5	2	5	2	80	560	100	990
-75	0	0	7	1	3	""	""	12270	11480	100	139	140	15	10	140	140	141	17	12	15	0	0	11169	-0.059	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-1	0	-1	0	80	560	100	991
-75	0	0	7	2	3	""	""	12510	11480	100	143	144	18	12	143	143	144	16	11	16	4	0	11551	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	1	0	1	80	560	100	992
-75	0	0	7	3	3	""	""	12760	11480	100	138	140	14	10	144	144	145	18	12	5	0	0	11190	-0.278	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-6	-4	-6	-4	80	560	100	993
-75	0	0	7	4	3	""	""	13000	11480	100	144	144	15	10	144	144	144	16	11	13	0	0	11492	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	0	0	0	80	560	100	994
-75	0	0	7	5	3	""	""	13250	11480	100	152	151	16	10	147	147	147	16	10	15	4	0	12051	0.250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	5	4	5	4	80	560	100	995
-75	0	0	7	6	3	""	""	13490	11480	100	144	146	16	10	148	148	149	17	11	14	3	0	11713	-0.176	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-4	-2	-4	-2	80	560	100	996
-75	0	0	7	7	3	""	""	13740	11480	100	149	148	18	12	151	151	152	17	11	11	4	0	11859	-0.235	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-2	-3	-2	-3	80	560	100	997
-75	0	0	7	8	3	""	""	13980	11480	100	143	145	15	10	150	150	152	20	13	5	0	0	11625	-0.350	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-7	-5	-7	-5	80	560	100	998
-75	0	0	7	9	3	""	""	14230	11480	100	154	151	18	11	151	151	152	19	12	9	3	0	12068	-0.053	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	3	0	3	0	80	560	100	999
-75	0	0	7	1	4	""	""	12270	11730	100	144	144	14	9	142	142	143	19	13	9	0	0	11527	0.053	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	2	2	2	2	80	506	100	1000
-75	0	0	7	2	4	""	""	12510	11730	100	145	145	15	10	144	144	144	16	11	15	3	0	11606	0.063	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	1	1	1	1	80	506	100	1001
-75	0	0	7	3	4	""	""	12760	11730	100	148	145	14	9	144	144	146	19	13	9	0	0	11578	-0.053	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	4	1	4	1	80	518	100	1002
-75	0	0	7	4	4	""	""	13000	11730	100	149	148	24	16	145	145	146	16	10	13	3	0	11862	0.125	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	4	3	4	3	80	560	100	1003
-75	0	0	7	5	4	""	""	13250	11730	100	144	145	14	9	148	148	148	16	10	5	1	0	11569	-0.187	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-4	-3	-4	-3	80	560	100	1004
-75	0	0	7	6	4	""	""	13490	11730	100	158	156	17	10	149	149	160	104	65	0	0	0	12462	-0.038	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	9	7	9	7	80	560	100	1005
-75	0	0	7	7	4	""	""	13740	11730	100	151	152	16	10	150	150	151	18	11	16	3	0	12129	0.056	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	1	2	1	2	80	560	100	1006
-75	0	0	7	8	4	""	""	13980	11730	100	152	154	19	12	150	150	152	20	13	18	3	0	12339	0.100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	2	4	2	4	80	560	100	1007
-75	0	0	7	9	4	""	""	14230	11730	100	149	151	18	11	150	150	152	19	12	14	4	0	12071	-0.053	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-1	1	-1	1	80	560	100	1008
-50	0	0	7	1	5	"Blank 10"	"156"	12240	11890	100	143	142	15	10	142	142	144	18	12	11	0	0	11350	-0.111	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	1	0	1	0	80	506	100	1009
-50	0	0	7	2	5	"Blank 10"	"156"	12480	11890	100	143	144	15	10	144	144	144	15	10	14	5	0	11517	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-1	0	-1	0	80	506	100	1010
-50	0	0	7	3	5	"Blank 10"	"156"	12730	11900	100	143	143	16	11	143	143	144	17	11	18	1	0	11477	-0.059	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	0	0	0	80	518	100	1011
-75	0	0	7	4	5	""	""	13000	11970	100	152	151	15	9	146	146	146	16	10	20	3	0	12070	0.313	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	6	5	6	5	80	528	100	1012
-75	0	0	7	5	5	""	""	13250	11970	100	148	149	15	10	147	147	147	16	10	18	0	0	11897	0.125	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	1	2	1	2	80	528	100	1013
-75	0	0	7	6	5	""	""	13490	11970	100	152	152	14	9	148	148	149	16	10	20	3	0	12170	0.188	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	4	4	4	4	80	539	100	1014
-75	0	0	7	7	5	""	""	13740	11970	100	145	146	18	12	147	147	148	17	11	19	1	0	11690	-0.118	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-2	-1	-2	-1	80	539	100	1015
-75	0	0	7	8	5	""	""	13980	11970	100	150	149	15	10	149	149	151	18	11	9	0	0	11910	-0.111	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	1	0	1	0	80	539	100	1016
-75	0	0	7	9	5	""	""	14230	11970	100	152	154	15	9	152	152	152	18	11	11	3	0	12302	0.111	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	2	0	2	80	548	100	1017
-50	0	0	7	1	6	"Lg fr. 28 0.1然"	"108"	12240	12140	100	145	152	64	42	141	141	142	16	11	25	10	0	12153	0.625	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	4	11	4	11	80	560	100	1018
-50	0	0	7	2	6	"Lg fr. 28 0.1然"	"108"	12490	12150	100	143	144	15	10	142	142	144	16	11	14	4	0	11492	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	1	2	1	2	80	560	100	1019
-50	0	0	7	3	6	"Lg fr. 28 0.1然"	"108"	12740	12150	100	149	154	36	23	144	144	145	15	10	26	5	0	12332	0.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	5	10	5	10	80	560	100	1020
-50	0	0	7	4	6	"Lg fr. 32 0.1然"	"124"	12980	12150	100	142	147	23	15	146	146	146	15	10	14	5	0	11748	0.067	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-4	1	-4	1	80	528	100	1021
-50	0	0	7	5	6	"Lg fr. 32 0.1然"	"124"	13230	12150	100	146	145	16	11	146	146	146	15	10	15	3	0	11595	-0.067	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	-1	0	-1	80	528	100	1022
-50	0	0	7	6	6	"Lg fr. 32 0.1然"	"124"	13470	12160	100	146	147	18	12	146	146	147	18	12	13	3	0	11781	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	1	0	1	80	539	100	1023
-50	0	0	7	7	6	"Blank 6"	"140"	13720	12160	100	150	150	16	10	148	148	150	18	12	11	5	0	12007	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	2	2	2	2	80	539	100	1024
-50	0	0	7	8	6	"Blank 6"	"140"	13960	12160	100	145	146	15	10	148	148	148	16	10	14	0	0	11665	-0.125	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-3	-2	-3	-2	80	539	100	1025
-50	0	0	7	9	6	"Blank 6"	"140"	14210	12170	100	149	150	16	10	149	149	149	16	10	19	1	0	11992	0.063	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	1	0	1	80	548	100	1026
-50	0	0	7	1	7	"Ng fr.43 0.9然"	"123"	12180	12410	100	140	143	17	11	140	140	141	18	12	11	4	0	11413	0.111	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	3	0	3	80	560	100	1027
-50	0	0	7	2	7	"Ng fr.43 0.9然"	"123"	12420	12410	100	146	151	30	19	140	140	141	16	11	21	8	0	12095	0.625	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	6	11	6	11	80	560	100	1028
-50	0	0	7	3	7	"Ng fr.43 0.9然"	"123"	12670	12410	100	146	147	20	13	142	142	143	17	11	16	5	0	11730	0.235	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	4	5	4	5	80	560	100	1029
0	0	0	7	4	7	"Lg fr. 19 0.1然"	"139"	12920	12420	80	143	148	30	20	147	147	147	18	12	15	6	0	7720	0.056	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-4	1	-4	1	52	340	100	1030
-50	0	0	7	5	7	"Lg fr. 19 0.1然"	"139"	13160	12420	100	144	143	14	9	145	145	146	15	10	10	1	0	11440	-0.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-1	-2	-1	-2	80	560	100	1031
-50	0	0	7	6	7	"Lg fr. 19 0.1然"	"139"	13410	12420	100	146	147	17	11	144	144	145	16	11	23	5	0	11757	0.125	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	2	3	2	3	80	560	100	1032
-50	0	0	7	7	7	"Lg fr. 24 0.5然"	"155"	13650	12420	100	145	144	15	10	149	149	149	17	11	9	3	0	11540	-0.294	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-4	-5	-4	-5	80	560	100	1033
-50	0	0	7	8	7	"Lg fr. 24 0.5然"	"155"	13900	12420	100	154	152	13	8	148	148	148	17	11	11	1	0	12133	0.235	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	6	4	6	4	80	560	100	1034
-50	0	0	7	9	7	"Lg fr. 24 0.5然"	"155"	14140	12430	100	151	155	29	18	150	150	152	21	13	11	4	0	12408	0.143	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	1	5	1	5	80	560	100	1035
-50	0	0	7	1	8	"Ng fr.31 1.8然"	"138"	12260	12650	100	139	139	14	10	139	139	139	17	12	10	1	0	11085	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	0	0	0	80	550	100	1036
-50	0	0	7	2	8	"Ng fr.31 1.8然"	"138"	12510	12660	100	139	139	16	11	140	140	140	15	10	14	1	0	11100	-0.067	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-1	-1	-1	-1	80	540	100	1037
-50	0	0	7	3	8	"Ng fr.31 1.8然"	"138"	12750	12660	100	139	140	16	11	138	138	139	15	10	18	6	0	11185	0.067	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	1	2	1	2	80	542	100	1038
-50	0	0	7	4	8	"Ng fr.35 1.2然"	"154"	13000	12660	100	141	141	16	11	141	141	142	16	11	14	1	0	11299	-0.062	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	0	0	0	80	540	100	1039
-50	0	0	7	5	8	"Ng fr.35 1.2然"	"154"	13240	12660	100	141	143	15	10	144	144	144	21	14	8	0	0	11436	-0.048	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-3	-1	-3	-1	80	560	100	1040
-50	0	0	7	6	8	"Ng fr.35 1.2然"	"154"	13490	12660	100	141	142	17	11	145	145	145	17	11	13	3	0	11399	-0.176	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-4	-3	-4	-3	80	552	100	1041
-50	0	0	7	7	8	"Ng fr.39 0.8然"	"107"	13730	12660	100	150	155	37	23	147	147	150	32	21	13	3	0	12360	0.156	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	3	8	3	8	80	550	100	1042
-50	0	0	7	8	8	"Ng fr.39 0.8然"	"107"	13980	12670	100	145	146	15	10	147	147	148	19	12	10	1	0	11648	-0.105	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-2	-1	-2	-1	80	540	100	1043
-50	0	0	7	9	8	"Ng fr.39 0.8然"	"107"	14230	12670	100	148	149	15	10	148	148	149	19	12	10	0	0	11904	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	1	0	1	80	540	100	1044
-50	0	0	7	1	9	"Ng fr.19 3.8然"	"153"	12300	12850	100	130	133	14	10	137	137	138	15	10	9	1	0	10661	-0.333	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-7	-4	-7	-4	80	550	100	1045
-50	0	0	7	2	9	"Ng fr.19 3.8然"	"153"	12540	12850	100	136	137	15	10	137	137	139	26	18	4	0	0	10927	-0.077	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-1	0	-1	0	80	540	100	1046
-50	0	0	7	3	9	"Ng fr.19 3.8然"	"153"	12790	12850	100	137	143	49	34	137	137	138	22	15	10	5	0	11477	0.227	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	6	0	6	80	542	100	1047
-50	0	0	7	4	9	"Ng fr.23 8然"	"106"	13030	12850	100	139	141	18	12	138	138	140	25	17	6	1	0	11243	0.040	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	1	3	1	3	80	540	100	1048
0	0	0	7	5	9	"Ng fr.23 8然"	"106"	13270	12870	40	150	152	17	11	146	146	145	21	14	8	8	0	1828	0.333	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	4	6	4	6	12	68	100	1049
0	0	0	7	6	9	"Ng fr.23 8然"	"106"	13540	12850	80	152	155	26	16	142	142	143	18	12	33	13	0	8042	0.667	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	10	13	10	13	52	340	100	1050
-50	0	0	7	7	9	"Ng fr.27 1.7然"	"122"	13770	12860	100	146	148	19	12	143	143	145	16	11	19	6	0	11830	0.188	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	3	5	3	5	80	550	100	1051
-50	0	0	7	8	9	"Ng fr.27 1.7然"	"122"	14010	12860	100	146	146	15	10	145	145	145	19	13	9	1	0	11673	0.053	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	1	1	1	1	80	540	100	1052
-50	0	0	7	9	9	"Ng fr.27 1.7然"	"122"	14260	12860	100	151	150	17	11	146	146	148	19	12	15	3	0	12031	0.105	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	5	4	5	4	80	540	100	1053
-50	0	0	7	1	10	"Ng fr.11 1然"	"105"	12280	13160	100	127	128	17	13	123	123	124	16	12	30	5	0	10249	0.250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	4	5	4	5	80	560	100	1054
-50	0	0	7	2	10	"Ng fr.11 1然"	"105"	12530	13160	100	130	129	16	12	122	122	123	16	13	28	5	0	10308	0.375	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	8	7	8	7	80	560	100	1055
-50	0	0	7	3	10	"Ng fr.11 1然"	"105"	12770	13160	100	124	122	13	10	122	122	123	17	13	8	1	0	9759	-0.059	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	2	0	2	0	80	560	100	1056
-50	0	0	7	4	10	"Ng fr.13 10然"	"121"	13020	13170	100	124	125	14	11	122	122	123	18	14	14	1	0	10003	0.111	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	2	3	2	3	80	560	100	1057
-50	0	0	7	5	10	"Ng fr.13 10然"	"121"	13260	13170	100	126	124	14	11	123	123	123	19	15	13	1	0	9953	0.053	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	3	1	3	1	80	560	100	1058
-50	0	0	7	6	10	"Ng fr.13 10然"	"121"	13510	13170	100	125	127	22	17	125	125	127	20	15	18	4	0	10129	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	2	0	2	80	560	100	1059
-50	0	0	7	7	10	"Ng fr.15 8.1然"	"137"	13750	13170	100	131	132	16	12	128	128	129	18	13	20	1	0	10524	0.167	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	3	4	3	4	80	560	100	1060
-50	0	0	7	8	10	"Ng fr.15 8.1然"	"137"	14000	13170	100	138	140	33	23	129	129	131	29	22	8	3	0	11171	0.310	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	9	11	9	11	80	560	100	1061
-50	0	0	7	9	10	"Ng fr.15 8.1然"	"137"	14240	13170	100	136	137	17	12	134	134	134	19	14	21	0	0	10962	0.158	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	2	3	2	3	80	560	100	1062
0	0	0	7	1	11	"Lg 26-9"	"87"	12270	13430	50	494	467	121	25	82	82	85	23	27	100	100	0	5603	16.609	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	412	385	412	385	12	104	100	1063
0	0	0	7	2	11	"Lg 26-9"	"87"	12540	13410	50	327	363	128	35	85	85	84	20	23	100	100	0	4358	13.950	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	242	278	242	278	12	104	100	1064
0	0	0	7	3	11	"Lg 26-9"	"87"	12760	13420	60	340	360	195	54	89	89	87	17	19	100	94	0	11521	16.059	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	251	271	251	271	32	176	100	1065
0	0	0	7	4	11	"Print buffer"	"91"	13030	13420	30	2380	2193	731	33	77	77	364	595	163	100	75	0	8772	3.074	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	2303	2116	2303	2116	4	20	100	1066
0	0	0	7	5	11	"Print buffer"	"91"	13270	13460	40	2635	2438	625	25	72	72	73	15	20	100	100	0	29257	157.667	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	2563	2366	2563	2366	12	68	100	1067
