ATF	1.0
30	41    
"Type=GenePix Export 3"
"DateTime=2021/12/14 14:39:52"
"Settings=F:\Documents\Work\Brugia glycan array - follow-up study\2021-12-05 to 14 - Repeat incubations\2021-12-13\Raw Data\Slide10_Bmarray_Subclasses_F635.gps"
"GalFile=D:\Biblioth鋂ues\Documents\Back-up NEB PhD\C drive\Brugia malayi\Glycan array\GAL files\GAL file Brugia_Onchocerca array Jan 2018.gal"
"PixelSize=10"
"Wavelengths=635"
"ImageFiles=F:\Documents\Work\Brugia glycan array - follow-up study\2021-12-05 to 14 - Repeat incubations\2021-12-13\Raw Data\Images\Slide10_US23502317_1003449802_S01_H_Flipped.tif 0"
"NormalizationMethod=None"
"NormalizationFactors=1"
"JpegImage="
"StdDev=Type 1"
"RatioFormulations=W1/W2 (635/532)"
"FeatureType=Circular"
"Barcode="
"BackgroundSubtraction=LocalFeature"
"ImageOrigin=0, 0"
"JpegOrigin=3030, 1290"
"Creator=GenePix Pro 7.2.22"
"Scanner=G2505B"
"FocusPosition=0"
"Temperature=0"
"LinesAveraged=1"
"Comment="
"PMTGain=0"
"ScanPower=100"
"LaserPower=0"
"Filters="
"ScanRegion=0,0,2160,7100"
"ScanArea=1"
"Supplier="
"Block"	"Column"	"Row"	"Name"	"ID"	"X"	"Y"	"Dia."	"F635 Median"	"F635 Mean"	"F635 SD"	"B635 Median"	"B635 Mean"	"B635"	"B635 SD"	"% > B635+1SD"	"% > B635+2SD"	"F635 % Sat."	"Ratio of Medians (635/532)"	"Ratio of Means (635/532)"	"Median of Ratios (635/532)"	"Mean of Ratios (635/532)"	"Ratios SD (635/532)"	"Rgn Ratio (635/532)"	"Rgn R2 (635/532)"	"F Pixels"	"B Pixels"	"Circularity"	"Flags"	"Normalize"	"Autoflag"	"Sum of Medians (635/532)"	"Sum of Means (635/532)"	"Log Ratio (635/532)"	"F635 Median - B635"	"F635 Mean - B635"	"F635 Total Intensity"	"SNR 635"	"F635 CV"	"B635 CV"	"Index"
8	2	15	"Ng 16-9 1 然"	"40"	16980	14040	30	691	708	160	38	171	38	246	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	4	20	100	0	0	0	653	670	16.610	653	670	2830	2.183	22	143	1262
8	3	15	"Ng 16-9 1 然"	"40"	17250	14010	30	990	985	93	38	201	38	299	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	4	20	100	0	0	0	952	947	16.610	952	947	3941	2.622	9	148	1263
8	4	15	"Ng 17-7 1 然"	"44"	17500	14040	50	134	132	25	34	35	34	6	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	100	98	16.610	100	98	1579	16.167	18	17	1264
8	5	15	"Ng 17-7 1 然"	"44"	17730	14040	50	177	175	30	35	35	35	6	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	142	140	16.610	142	140	2104	23.333	17	17	1265
8	6	15	"Ng 17-7 1 然"	"44"	17970	14040	50	187	185	29	34	35	34	6	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	153	151	16.610	153	151	2216	25.000	15	17	1266
8	7	15	"Ng 17-9 1 然"	"48"	18230	14050	50	169	176	39	32	33	32	7	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	137	144	16.610	137	144	2108	20.429	22	21	1267
8	8	15	"Ng 17-9 1 然"	"48"	18480	14050	50	138	131	21	35	37	35	7	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	103	96	16.610	103	96	1576	13.429	16	18	1268
8	9	15	"Ng 17-9 1 然"	"48"	18710	14050	50	111	112	33	32	32	32	5	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	79	80	16.610	79	80	1339	16.000	29	15	1269
8	1	16	"Ng 14-9 30 然"	"28"	16770	14270	70	49	49	9	30	30	30	5	94	81	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	236	100	0	0	0	19	19	16.610	19	19	1560	3.800	18	16	1270
8	2	16	"Ng 14-9 30 然"	"28"	17000	14270	80	47	47	11	30	30	30	5	83	69	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	52	340	100	0	0	0	17	17	16.610	17	17	2445	3.400	23	16	1271
8	3	16	"Ng 14-9 30 然"	"28"	17250	14280	70	54	54	11	31	32	31	6	91	81	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	236	100	0	0	0	23	23	16.610	23	23	1728	3.667	20	18	1272
8	4	16	"Ng 14-10 3 然"	"32"	17500	14290	60	89	90	28	35	35	35	6	94	94	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	54	55	16.610	54	55	2874	9.167	31	17	1273
8	5	16	"Ng 14-10 3 然"	"32"	17740	14290	60	78	81	23	34	35	34	6	97	94	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	44	47	16.610	44	47	2583	7.667	28	17	1274
8	6	16	"Ng 14-10 3 然"	"32"	17990	14290	60	85	85	28	34	35	34	6	97	88	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	51	51	16.610	51	51	2722	8.333	32	17	1275
8	7	16	"Ng 15-10 1然"	"36"	18230	14250	50	2491	2406	656	35	35	35	7	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	2456	2371	16.610	2456	2371	28869	338.714	27	20	1276
8	8	16	"Ng 15-10 1然"	"36"	18480	14260	50	1857	2033	521	37	38	37	9	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	1820	1996	16.610	1820	1996	24394	221.667	25	23	1277
8	9	16	"Ng 15-10 1然"	"36"	18720	14260	50	2564	2557	571	33	34	33	6	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	2531	2524	16.610	2531	2524	30680	420.500	22	17	1278
8	1	17	"Ng 11-10 1 然"	"16"	16770	14550	70	37	38	7	31	31	31	5	53	34	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	236	100	0	0	0	6	7	16.610	6	7	1224	1.400	18	16	1279
8	2	17	"Ng 11-10 1 然"	"16"	17000	14540	70	43	40	7	29	30	29	5	75	63	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	236	100	0	0	0	14	11	16.610	14	11	1270	2.000	17	16	1280
8	3	17	"Ng 11-10 1 然"	"16"	17250	14550	70	39	39	7	31	30	31	5	72	34	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	236	100	0	0	0	8	8	16.610	8	8	1256	1.800	17	16	1281
8	4	17	"Ng 12-11 3 然"	"20"	17520	14510	70	48	53	17	33	39	33	58	3	0	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	236	100	0	0	0	15	20	16.610	15	20	1691	0.241	32	148	1282
8	5	17	"Ng 12-11 3 然"	"20"	17750	14520	60	67	68	14	33	34	33	6	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	34	35	16.610	34	35	2178	5.667	20	17	1283
8	6	17	"Ng 12-11 3 然"	"20"	18000	14520	60	62	66	14	34	34	34	6	100	94	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	28	32	16.610	28	32	2102	5.333	21	17	1284
8	7	17	"Ng 13-15 3 然"	"24"	18240	14520	60	51	52	11	34	35	34	7	88	59	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	17	18	16.610	17	18	1679	2.429	21	20	1285
8	8	17	"Ng 13-15 3 然"	"24"	18490	14520	60	49	49	8	33	33	33	6	94	63	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	16	16	16.610	16	16	1582	2.667	16	18	1286
8	9	17	"Ng 13-15 3 然"	"24"	18720	14530	60	48	49	10	32	32	32	5	84	72	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	16	17	16.610	16	17	1554	3.400	20	15	1287
8	1	18	"Ng 9-9 3然"	"4"	16750	14800	50	58	58	13	32	32	32	5	92	92	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	26	26	16.610	26	26	698	5.200	22	15	1288
8	2	18	"Ng 9-9 3然"	"4"	16990	14800	50	57	62	17	30	31	30	5	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	27	32	16.610	27	32	747	6.200	27	16	1289
8	3	18	"Ng 9-9 3然"	"4"	17240	14800	50	67	67	9	31	31	31	5	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	36	36	16.610	36	36	800	7.200	13	16	1290
8	4	18	"Ng 10-11 3 然"	"8"	17500	14800	50	48	49	10	31	31	31	6	83	67	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	17	18	16.610	17	18	583	3.000	20	19	1291
8	5	18	"Ng 10-11 3 然"	"8"	17730	14800	50	56	61	21	31	32	31	5	100	92	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	25	30	16.610	25	30	728	5.800	34	15	1292
8	6	18	"Ng 10-11 3 然"	"8"	17980	14790	50	64	67	12	33	33	33	6	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	31	34	16.610	31	34	803	5.667	17	18	1293
8	7	18	"Ng 10-13 10 然"	"12"	18230	14770	50	60	62	12	35	35	35	7	92	83	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	25	27	16.610	25	27	738	3.857	19	20	1294
8	8	18	"Ng 10-13 10 然"	"12"	18470	14770	50	75	74	8	34	35	34	7	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	41	40	16.610	41	40	891	5.571	10	20	1295
8	9	18	"Ng 10-13 10 然"	"12"	18720	14770	50	46	48	6	32	33	32	5	100	83	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	14	16	16.610	14	16	572	3.000	12	15	1296
9	1	1	""	""	3320	19650	100	37	38	10	41	41	41	8	11	5	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-4	-3	16.610	-4	-3	3045	-0.375	26	19	1297
9	2	1	""	""	3560	19650	100	41	40	8	40	41	40	9	11	3	0	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	1	0	16.610	1	0	3224	-0.111	20	21	1298
9	3	1	""	""	3810	19650	100	40	40	7	40	40	40	9	6	1	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	0	0	Error	0	0	3181	0.000	17	22	1299
9	4	1	""	""	4050	19650	100	38	40	8	40	41	40	9	15	4	0	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-2	0	16.610	-2	0	3165	-0.111	20	21	1300
9	5	1	""	""	4300	19650	100	38	41	10	40	41	40	9	21	4	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-2	1	16.610	-2	1	3274	0.000	24	21	1301
9	6	1	""	""	4540	19650	100	41	41	8	40	41	40	10	14	0	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	1	1	16.610	1	1	3245	0.000	19	24	1302
9	7	1	""	""	4790	19650	100	40	41	9	39	40	39	9	16	5	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	1	2	16.610	1	2	3259	0.111	21	22	1303
9	8	1	""	""	5030	19650	100	39	40	9	38	40	38	9	24	4	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	1	2	16.610	1	2	3195	0.000	22	22	1304
9	9	1	""	""	5280	19650	100	41	42	9	40	41	40	9	18	6	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	1	2	16.610	1	2	3363	0.111	21	21	1305
9	1	2	""	""	3320	19900	100	39	40	8	40	41	40	10	9	1	0	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-1	0	16.610	-1	0	3180	-0.100	20	24	1306
9	2	2	""	""	3560	19900	100	39	39	8	39	40	39	11	8	1	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	0	0	Error	0	0	3147	-0.091	20	27	1307
9	3	2	""	""	3810	19900	100	37	38	7	40	41	40	10	8	0	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-3	-2	16.610	-3	-2	3007	-0.300	18	24	1308
9	4	2	""	""	4050	19900	100	37	39	9	39	40	39	10	10	3	0	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-2	0	16.610	-2	0	3081	-0.100	23	25	1309
9	5	2	""	""	4300	19900	100	39	42	10	38	39	38	9	26	6	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	1	4	16.610	1	4	3322	0.333	23	23	1310
9	6	2	""	""	4540	19900	100	38	40	9	38	39	38	8	21	10	0	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	0	2	Error	0	2	3217	0.125	22	20	1311
9	7	2	""	""	4790	19900	100	38	39	8	38	39	38	8	15	5	0	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	0	1	Error	0	1	3101	0.000	20	20	1312
9	8	2	""	""	5030	19900	100	36	38	9	39	39	39	9	8	3	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-3	-1	16.610	-3	-1	3040	-0.111	23	23	1313
9	9	2	""	""	5280	19900	100	37	37	8	38	39	38	9	10	1	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-1	-1	16.610	-1	-1	2992	-0.222	21	23	1314
9	1	3	""	""	3320	20140	100	39	41	9	39	40	39	9	18	6	0	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	0	2	Error	0	2	3241	0.111	21	22	1315
9	2	3	""	""	3560	20140	100	40	40	9	39	40	39	9	18	1	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	1	1	16.610	1	1	3200	0.000	22	22	1316
9	3	3	""	""	3810	20140	100	41	41	8	39	41	39	20	3	0	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	2	2	16.610	2	2	3263	0.000	19	48	1317
9	4	3	""	""	4050	20140	100	37	39	11	39	40	39	15	10	3	0	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-2	0	16.610	-2	0	3133	-0.067	28	37	1318
9	5	3	""	""	4300	20140	100	40	41	8	37	38	37	8	24	10	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	3	4	16.610	3	4	3270	0.375	19	21	1319
9	6	3	""	""	4540	20140	100	38	39	9	38	39	38	8	20	6	0	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	0	1	Error	0	1	3115	0.000	23	20	1320
9	7	3	""	""	4790	20140	100	37	38	8	37	38	37	8	14	5	0	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	0	1	Error	0	1	3036	0.000	21	21	1321
9	8	3	""	""	5030	20140	100	41	40	8	38	39	38	8	23	4	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	3	2	16.610	3	2	3225	0.125	20	20	1322
9	9	3	""	""	5280	20140	100	39	39	8	38	39	38	8	16	5	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	1	1	16.610	1	1	3158	0.000	20	20	1323
9	1	4	""	""	3320	20390	100	40	41	10	38	39	38	10	21	3	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	527	100	-75	0	0	2	3	16.610	2	3	3288	0.200	24	25	1324
9	2	4	""	""	3560	20390	100	38	40	11	38	39	38	9	23	10	0	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	512	100	-75	0	0	0	2	Error	0	2	3200	0.111	27	23	1325
9	3	4	""	""	3810	20390	100	39	39	10	38	38	38	9	19	6	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	504	100	-75	0	0	1	1	16.610	1	1	3152	0.111	25	23	1326
9	4	4	""	""	4050	20390	100	39	39	9	37	38	37	8	19	9	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	2	2	16.610	2	2	3106	0.125	23	21	1327
9	5	4	""	""	4300	20390	100	38	39	8	38	38	38	8	16	6	0	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	0	1	Error	0	1	3108	0.125	20	21	1328
9	6	4	""	""	4540	20390	100	38	39	8	37	38	37	10	14	1	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	1	2	16.610	1	2	3107	0.100	20	26	1329
9	7	4	""	""	4790	20390	100	36	36	7	37	38	37	8	14	1	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-1	-1	16.610	-1	-1	2882	-0.250	19	21	1330
9	8	4	""	""	5030	20390	100	37	37	7	37	38	37	8	9	1	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	0	0	Error	0	0	2960	-0.125	18	21	1331
9	9	4	""	""	5280	20390	100	38	38	8	37	38	37	8	19	4	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	1	1	16.610	1	1	3060	0.000	21	21	1332
9	1	5	"Blank 8"	"148"	3260	20560	100	40	41	8	38	39	38	10	21	1	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	527	100	-50	0	0	2	3	16.610	2	3	3286	0.200	19	25	1333
9	2	5	"Blank 8"	"148"	3510	20550	100	39	40	8	38	39	38	8	18	6	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	512	100	-50	0	0	1	2	16.610	1	2	3211	0.125	20	20	1334
9	3	5	"Blank 8"	"148"	3750	20540	100	38	38	9	38	38	38	9	14	6	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	504	100	-50	0	0	0	0	Error	0	0	3064	0.000	23	23	1335
9	4	5	""	""	4050	20630	100	37	38	9	36	37	36	8	23	6	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	497	100	-75	0	0	1	2	16.610	1	2	3068	0.125	23	21	1336
9	5	5	""	""	4300	20630	100	38	38	8	38	39	38	9	11	4	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	538	100	-75	0	0	0	0	Error	0	0	3056	-0.111	21	23	1337
9	6	5	""	""	4540	20630	100	37	39	9	38	38	38	9	13	5	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	479	100	-75	0	0	-1	1	16.610	-1	1	3126	0.111	23	23	1338
9	7	5	""	""	4790	20630	100	37	38	7	37	38	37	8	11	3	0	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	470	100	-75	0	0	0	1	Error	0	1	3007	0.000	18	21	1339
9	8	5	""	""	5030	20630	100	37	38	8	37	38	37	10	13	0	0	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	449	100	-75	0	0	0	1	Error	0	1	3077	0.000	21	26	1340
9	9	5	""	""	5280	20630	100	37	38	8	38	38	38	8	13	3	0	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	80	462	100	-75	0	0	-1	0	16.610	-1	0	3004	0.000	21	21	1341
9	1	6	"Lg fr. 26 0.1然"	"100"	3250	20800	100	35	37	8	39	39	39	9	8	1	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	-4	-2	16.610	-4	-2	2947	-0.222	21	23	1342
9	2	6	"Lg fr. 26 0.1然"	"100"	3490	20790	100	38	39	8	38	38	38	8	18	4	0	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	0	1	Error	0	1	3102	0.125	20	21	1343
9	3	6	"Lg fr. 26 0.1然"	"100"	3740	20780	100	36	37	8	37	38	37	8	10	4	0	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	-1	0	16.610	-1	0	2921	-0.125	21	21	1344
9	4	6	"Lg fr. 30 0.2然"	"116"	3980	20770	100	38	39	9	36	37	36	8	24	5	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	497	100	-50	0	0	2	3	16.610	2	3	3091	0.250	23	21	1345
9	5	6	"Lg fr. 30 0.2然"	"116"	4230	20770	50	40	41	8	36	37	36	7	33	8	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	4	5	16.610	4	5	495	0.571	19	18	1346
9	6	6	"Lg fr. 30 0.2然"	"116"	4470	20760	100	37	38	9	38	39	38	12	10	1	0	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	80	483	100	-50	0	0	-1	0	16.610	-1	0	3076	-0.083	23	30	1347
9	7	6	"Lg fr. 35 0.1然"	"132"	4710	20750	100	35	37	8	37	39	37	11	8	1	0	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	80	474	100	-50	0	0	-2	0	16.610	-2	0	2925	-0.182	21	28	1348
9	8	6	"Lg fr. 35 0.1然"	"132"	4960	20740	100	35	37	7	38	39	38	10	6	0	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	454	100	-50	0	0	-3	-1	16.610	-3	-1	2921	-0.200	18	25	1349
9	9	6	"Lg fr. 35 0.1然"	"132"	5200	20730	100	39	39	9	38	39	38	8	23	5	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	447	100	-50	0	0	1	1	16.610	1	1	3134	0.000	23	20	1350
9	1	7	"Ng fr.41 1.56然"	"115"	3270	21050	100	37	38	7	38	41	38	16	4	0	0	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	-1	0	16.610	-1	0	3030	-0.187	18	39	1351
9	2	7	"Ng fr.41 1.56然"	"115"	3510	21040	100	40	41	12	38	40	38	15	9	1	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	2	3	16.610	2	3	3306	0.067	29	37	1352
9	3	7	"Ng fr.41 1.56然"	"115"	3750	21030	100	37	37	9	37	38	37	8	13	5	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	0	0	Error	0	0	2993	-0.125	24	21	1353
9	4	7	"Lg fr. 17 0.1然"	"131"	4000	21030	100	39	39	7	36	38	36	9	14	5	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	3	3	16.610	3	3	3131	0.111	17	23	1354
9	5	7	"Lg fr. 17 0.1然"	"131"	4240	21020	100	37	38	9	37	38	37	8	16	4	0	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	0	1	Error	0	1	3070	0.000	23	21	1355
9	6	7	"Lg fr. 17 0.1然"	"131"	4480	21010	100	39	39	9	38	39	38	8	21	4	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	1	1	16.610	1	1	3133	0.000	23	20	1356
9	7	7	"Lg fr. 21 0.9然"	"147"	4730	21010	100	38	37	8	38	39	38	8	8	3	0	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	0	-1	Error	0	-1	2991	-0.250	21	20	1357
9	8	7	"Lg fr. 21 0.9然"	"147"	4970	21000	100	37	37	8	38	39	38	9	6	3	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	-1	-1	16.610	-1	-1	2981	-0.222	21	23	1358
9	9	7	"Lg fr. 21 0.9然"	"147"	5210	20990	100	38	39	8	38	39	38	8	16	4	0	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	0	1	Error	0	1	3098	0.000	20	20	1359
9	1	8	"Ng fr.29 0.9然"	"130"	3250	21340	70	41	45	11	39	41	39	9	31	16	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	236	100	0	0	0	2	6	16.610	2	6	1433	0.444	24	21	1360
9	2	8	"Ng fr.29 0.9然"	"130"	3490	21330	100	37	38	8	37	38	37	9	14	6	0	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	548	100	-50	0	0	0	1	Error	0	1	3033	0.000	21	23	1361
9	3	8	"Ng fr.29 0.9然"	"130"	3730	21320	100	37	37	8	37	38	37	9	9	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	548	100	-50	0	0	0	0	Error	0	0	2982	-0.111	21	23	1362
9	4	8	"Ng fr.33 2.5然"	"146"	3980	21320	100	40	39	8	37	38	37	8	20	5	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	548	100	-50	0	0	3	2	16.610	3	2	3106	0.125	20	21	1363
9	5	8	"Ng fr.33 2.5然"	"146"	4220	21310	100	36	37	7	36	37	36	8	10	4	0	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	548	100	-50	0	0	0	1	Error	0	1	2952	0.000	18	21	1364
9	6	8	"Ng fr.33 2.5然"	"146"	4460	21300	100	38	39	8	38	39	38	8	18	1	0	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	556	100	-50	0	0	0	1	Error	0	1	3105	0.000	20	20	1365
9	7	8	"Ng fr.37 4.3然"	"99"	4710	21300	100	37	37	8	38	38	38	8	16	1	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	548	100	-50	0	0	-1	-1	16.610	-1	-1	2973	-0.125	21	21	1366
9	8	8	"Ng fr.37 4.3然"	"99"	4950	21290	100	36	36	7	37	38	37	8	8	1	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	555	100	-50	0	0	-1	-1	16.610	-1	-1	2872	-0.250	19	21	1367
9	9	8	"Ng fr.37 4.3然"	"99"	5190	21280	100	38	38	7	37	38	37	8	16	4	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	556	100	-50	0	0	1	1	16.610	1	1	3055	0.000	18	21	1368
9	1	9	"Ng fr.17 0.7然"	"145"	3270	21540	100	39	40	9	39	40	39	10	13	4	0	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	0	1	Error	0	1	3183	0.000	22	25	1369
9	2	9	"Ng fr.17 0.7然"	"145"	3510	21530	100	38	39	8	38	39	38	9	10	3	0	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	548	100	-50	0	0	0	1	Error	0	1	3116	0.000	20	23	1370
9	3	9	"Ng fr.17 0.7然"	"145"	3750	21520	100	37	37	7	38	38	38	8	13	0	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	548	100	-50	0	0	-1	-1	16.610	-1	-1	2987	-0.125	18	21	1371
9	4	9	"Ng fr.21 0.5然"	"98"	4000	21520	100	37	38	8	38	38	38	8	19	3	0	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	80	548	100	-50	0	0	-1	0	16.610	-1	0	3069	0.000	21	21	1372
9	5	9	"Ng fr.21 0.5然"	"98"	4240	21510	100	39	39	11	38	39	38	9	15	3	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	548	100	-50	0	0	1	1	16.610	1	1	3142	0.000	28	23	1373
