ATF	1.0
30	41    
"Type=GenePix Export 3"
"DateTime=2021/12/14 14:38:25"
"Settings=F:\Documents\Work\Brugia glycan array - follow-up study\2021-12-05 to 14 - Repeat incubations\2021-12-14\Slide06_Bmarray_Subclasses_F635.gps"
"GalFile=D:\Biblioth鋂ues\Documents\Back-up NEB PhD\C drive\Brugia malayi\Glycan array\GAL files\GAL file Brugia_Onchocerca array Jan 2018.gal"
"PixelSize=10"
"Wavelengths=635"
"ImageFiles=F:\Documents\Work\Brugia glycan array - follow-up study\2021-12-05 to 14 - Repeat incubations\2021-12-14\Images\Slide06_US23502317_1003449802_S01_H_Flipped.tif 0"
"NormalizationMethod=None"
"NormalizationFactors=1"
"JpegImage="
"StdDev=Type 1"
"RatioFormulations=W1/W2 (635/532)"
"FeatureType=Circular"
"Barcode="
"BackgroundSubtraction=LocalFeature"
"ImageOrigin=0, 0"
"JpegOrigin=3110, 1440"
"Creator=GenePix Pro 7.2.22"
"Scanner=G2505B"
"FocusPosition=0"
"Temperature=0"
"LinesAveraged=1"
"Comment="
"PMTGain=0"
"ScanPower=100"
"LaserPower=0"
"Filters="
"ScanRegion=0,0,2160,7100"
"ScanArea=1"
"Supplier="
"Flags"	"Normalize"	"Autoflag"	"Block"	"Column"	"Row"	"Name"	"ID"	"X"	"Y"	"Dia."	"F635 Median"	"F635 Mean"	"F635 SD"	"F635 CV"	"B635"	"B635 Median"	"B635 Mean"	"B635 SD"	"B635 CV"	"% > B635+1SD"	"% > B635+2SD"	"F635 % Sat."	"F635 Total Intensity"	"SNR 635"	"Ratio of Medians (635/532)"	"Ratio of Means (635/532)"	"Median of Ratios (635/532)"	"Mean of Ratios (635/532)"	"Ratios SD (635/532)"	"Rgn Ratio (635/532)"	"Rgn R2 (635/532)"	"Log Ratio (635/532)"	"F635 Median - B635"	"F635 Mean - B635"	"Sum of Medians (635/532)"	"Sum of Means (635/532)"	"F Pixels"	"B Pixels"	"Circularity"	"Index"
-75	0	0	20	3	1	""	""	17310	37840	100	33	34	6	17	34	34	34	8	23	10	1	0	2724	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	0	-1	0	80	560	100	3081
-75	0	0	20	4	1	""	""	17550	37840	100	33	34	12	35	32	32	33	6	18	9	4	0	2688	0.167	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	2	1	2	80	560	100	3082
-75	0	0	20	5	1	""	""	17800	37840	100	33	33	8	24	33	33	33	7	21	15	1	0	2653	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	0	0	0	80	560	100	3083
-75	0	0	20	6	1	""	""	18040	37840	100	31	32	5	15	33	33	280	1760	628	0	0	0	2594	-0.141	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-2	-1	-2	-1	80	560	100	3084
-75	0	0	20	7	1	""	""	18290	37840	100	32	33	6	18	34	34	3490	13434	384	0	0	0	2612	-0.257	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-2	-1	-2	-1	80	560	100	3085
-75	0	0	20	8	1	""	""	18530	37840	100	32	32	6	18	33	33	34	13	38	3	0	0	2572	-0.154	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	-1	-1	-1	80	560	100	3086
-75	0	0	20	9	1	""	""	18780	37840	100	33	37	17	45	33	33	39	29	74	5	3	0	2955	-0.069	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	Error	0	4	0	4	80	560	100	3087
-75	0	0	20	1	2	""	""	16820	38090	100	32	34	11	32	33	33	34	9	26	8	3	0	2688	0.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	1	-1	1	80	560	100	3088
-75	0	0	20	2	2	""	""	17060	38090	100	36	36	7	19	34	34	61	355	581	0	0	0	2872	-0.070	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	2	2	2	2	80	560	100	3089
-75	0	0	20	3	2	""	""	17310	38090	100	32	32	6	18	33	33	33	7	21	13	3	0	2596	-0.143	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	-1	-1	-1	80	560	100	3090
-75	0	0	20	4	2	""	""	17550	38090	100	31	32	6	18	32	32	33	6	18	14	5	0	2536	-0.167	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	0	-1	0	80	560	100	3091
-75	0	0	20	5	2	""	""	17800	38090	100	33	33	7	21	32	32	32	6	18	18	6	0	2663	0.167	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	1	1	1	80	560	100	3092
-75	0	0	20	6	2	""	""	18040	38090	100	32	32	5	15	32	32	32	6	18	10	1	0	2524	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	0	0	0	80	560	100	3093
-75	0	0	20	7	2	""	""	18290	38090	100	31	32	5	15	32	32	33	6	18	11	1	0	2548	-0.167	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	0	-1	0	80	560	100	3094
-75	0	0	20	8	2	""	""	18530	38090	100	32	32	5	15	33	33	34	8	23	1	0	0	2549	-0.250	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	-1	-1	-1	80	560	100	3095
-75	0	0	20	9	2	""	""	18780	38090	100	32	33	6	18	33	33	34	8	23	9	1	0	2638	-0.125	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	0	-1	0	80	560	100	3096
-75	0	0	20	1	3	""	""	16820	38330	100	34	35	8	22	33	33	34	6	17	23	1	0	2789	0.167	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	2	1	2	80	560	100	3097
-75	0	0	20	2	3	""	""	17060	38330	100	33	33	6	18	34	34	42	158	376	0	0	0	2677	-0.057	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	-1	-1	-1	80	560	100	3098
-75	0	0	20	3	3	""	""	17310	38330	100	32	32	6	18	31	31	32	6	18	15	3	0	2579	0.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	1	1	1	80	560	100	3099
-75	0	0	20	4	3	""	""	17550	38330	100	33	33	6	18	32	32	32	6	18	18	5	0	2648	0.167	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	1	1	1	80	560	100	3100
-75	0	0	20	5	3	""	""	17800	38330	100	34	34	6	17	32	32	33	7	21	16	4	0	2722	0.143	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	2	2	2	2	80	560	100	3101
-75	0	0	20	6	3	""	""	18040	38330	100	34	34	7	20	33	33	34	7	20	14	1	0	2711	0.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	1	1	1	80	560	100	3102
-75	0	0	20	7	3	""	""	18290	38330	100	32	32	9	28	34	34	36	12	33	3	1	0	2599	-0.333	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-2	-2	-2	-2	80	560	100	3103
-75	0	0	20	8	3	""	""	18530	38330	100	33	33	6	18	33	33	34	5	14	16	3	0	2656	-0.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	0	0	0	80	560	100	3104
-75	0	0	20	9	3	""	""	18780	38330	100	34	34	5	14	33	33	34	6	17	14	1	0	2716	0.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	1	1	1	80	560	100	3105
-75	0	0	20	1	4	""	""	16820	38580	100	32	33	6	18	32	32	33	9	27	8	0	0	2625	0.000	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	Error	0	1	0	1	80	560	100	3106
-75	0	0	20	2	4	""	""	17060	38580	100	31	32	6	18	31	31	32	8	25	11	0	0	2524	0.000	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	Error	0	1	0	1	80	560	100	3107
-75	0	0	20	3	4	""	""	17310	38580	100	32	33	8	24	32	32	33	9	27	14	3	0	2654	0.000	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	Error	0	1	0	1	80	560	100	3108
-75	0	0	20	4	4	""	""	17550	38580	100	32	33	7	21	32	32	33	8	24	11	1	0	2674	0.000	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	Error	0	1	0	1	80	560	100	3109
-75	0	0	20	5	4	""	""	17800	38580	100	33	33	6	18	34	34	35	7	20	5	1	0	2666	-0.286	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	-1	-1	-1	80	560	100	3110
-75	0	0	20	6	4	""	""	18040	38580	100	35	36	9	25	34	34	34	6	17	21	10	0	2900	0.333	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	2	1	2	80	560	100	3111
-75	0	0	20	7	4	""	""	18290	38580	100	35	37	11	29	34	34	37	13	35	10	3	0	2951	0.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	3	1	3	80	560	100	3112
-75	0	0	20	8	4	""	""	18530	38580	100	32	32	5	15	33	33	34	7	20	4	0	0	2548	-0.286	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	-1	-1	-1	80	560	100	3113
-75	0	0	20	9	4	""	""	18780	38580	100	34	34	7	20	34	34	35	6	17	16	4	0	2727	-0.167	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	0	0	0	80	560	100	3114
-50	0	0	20	1	5	"Blank 11"	"160"	16880	38850	100	34	34	6	17	32	32	33	9	27	13	0	0	2702	0.111	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	2	2	2	2	80	560	100	3115
-50	0	0	20	2	5	"Blank 11"	"160"	17120	38860	100	34	34	6	17	33	33	34	7	20	13	3	0	2702	0.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	1	1	1	80	560	100	3116
-50	0	0	20	3	5	"Blank 11"	"160"	17360	38860	100	34	33	5	15	33	33	34	7	20	6	1	0	2655	-0.143	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	16.610	1	0	1	0	80	542	100	3117
-75	0	0	20	4	5	""	""	17550	38820	100	32	33	6	18	33	33	34	9	26	9	0	0	2618	-0.111	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	0	-1	0	80	542	100	3118
-75	0	0	20	5	5	""	""	17800	38820	100	34	34	5	14	33	33	34	6	17	13	1	0	2688	0.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	1	1	1	80	560	100	3119
-75	0	0	20	6	5	""	""	18040	38820	100	36	35	6	17	33	33	34	7	20	20	1	0	2797	0.143	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	3	2	3	2	80	560	100	3120
-75	0	0	20	7	5	""	""	18290	38820	100	34	34	7	20	33	33	33	6	18	18	5	0	2757	0.167	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	1	1	1	80	560	100	3121
-75	0	0	20	8	5	""	""	18530	38820	100	33	33	5	15	33	33	34	5	14	20	5	0	2675	-0.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	0	0	0	80	560	100	3122
-75	0	0	20	9	5	""	""	18780	38820	100	36	35	5	14	35	35	35	6	17	10	1	0	2808	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	16.610	1	0	1	0	80	560	100	3123
-50	0	0	20	1	6	"Lg fr. 29 0.3然"	"112"	16850	39110	100	33	33	6	18	33	33	34	10	29	3	0	0	2626	-0.100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	0	0	0	80	560	100	3124
-50	0	0	20	2	6	"Lg fr. 29 0.3然"	"112"	17090	39110	100	33	33	6	18	31	31	32	6	18	18	5	0	2631	0.167	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	2	2	2	2	80	560	100	3125
-50	0	0	20	3	6	"Lg fr. 29 0.3然"	"112"	17330	39120	100	34	34	8	23	34	34	35	7	20	16	6	0	2757	-0.143	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	0	0	0	80	560	100	3126
-50	0	0	20	4	6	"Lg fr. 33 0.4然"	"128"	17570	39120	100	34	35	9	25	35	35	35	7	20	10	4	0	2832	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	0	-1	0	80	555	100	3127
-50	0	0	20	5	6	"Lg fr. 33 0.4然"	"128"	17810	39120	100	36	37	8	21	35	35	36	7	19	21	4	0	2976	0.143	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	2	1	2	80	560	100	3128
-50	0	0	20	6	6	"Lg fr. 33 0.4然"	"128"	18040	39120	100	37	37	6	16	35	35	36	6	16	18	5	0	2936	0.167	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	2	2	2	2	80	560	100	3129
0	0	0	20	7	6	"Blank 7"	"144"	18310	39100	40	34	35	7	20	34	34	35	6	17	17	8	0	425	0.000	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	Error	0	1	0	1	12	68	100	3130
-50	0	0	20	8	6	"Blank 7"	"144"	18520	39130	100	34	33	6	18	34	34	34	6	17	11	3	0	2671	-0.167	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	Error	0	-1	0	-1	80	560	100	3131
0	0	0	20	9	6	"Blank 7"	"144"	18740	39160	90	34	35	5	14	35	35	35	6	17	10	0	0	1797	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	0	-1	0	52	420	100	3132
-50	0	0	20	1	7	"Lg fr. 15 0.2然"	"127"	16880	39350	100	33	33	7	21	31	31	33	10	30	6	1	0	2651	0.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	2	2	2	2	80	560	100	3133
-50	0	0	20	2	7	"Lg fr. 15 0.2然"	"127"	17120	39350	100	30	31	6	19	32	32	32	6	18	10	1	0	2482	-0.167	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-2	-1	-2	-1	80	560	100	3134
-50	0	0	20	3	7	"Lg fr. 15 0.2然"	"127"	17360	39350	100	34	36	8	22	34	34	34	7	20	21	4	0	2874	0.286	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	Error	0	2	0	2	80	560	100	3135
-50	0	0	20	4	7	"Lg fr. 20 0.5然"	"143"	17590	39330	100	35	36	6	16	34	34	35	7	20	21	1	0	2875	0.143	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	2	1	2	80	446	100	3136
-50	0	0	20	5	7	"Lg fr. 20 0.5然"	"143"	17650	39420	100	36	37	6	16	35	35	35	6	17	21	5	0	2941	0.333	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	2	1	2	80	411	100	3137
-50	0	0	20	6	7	"Lg fr. 20 0.5然"	"143"	18080	39360	100	38	38	6	15	36	36	37	11	29	8	0	0	3045	0.091	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	2	2	2	2	80	560	100	3138
-50	0	0	20	7	7	"Lg fr. 25"	"159"	18310	39360	100	35	36	6	16	36	36	36	6	16	15	4	0	2847	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	0	-1	0	80	560	100	3139
-50	0	0	20	8	7	"Lg fr. 25"	"159"	18550	39360	100	37	36	6	16	35	35	36	6	16	19	0	0	2916	0.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	2	1	2	1	80	560	100	3140
-50	0	0	20	9	7	"Lg fr. 25"	"159"	18790	39360	100	37	37	6	16	37	37	37	6	16	14	3	0	2927	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	0	0	0	80	558	100	3141
-50	0	0	20	1	8	"Ng fr.32 0.9然"	"142"	16590	39570	100	32	33	6	18	32	32	33	6	18	20	5	0	2649	0.000	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	Error	0	1	0	1	80	560	100	3142
-50	0	0	20	2	8	"Ng fr.32 0.9然"	"142"	16830	39570	100	32	32	6	18	32	32	32	6	18	11	6	0	2577	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	0	0	0	80	560	100	3143
-50	0	0	20	3	8	"Ng fr.32 0.9然"	"142"	17070	39570	100	33	33	6	18	32	32	33	6	18	19	8	0	2675	0.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	1	1	1	80	560	100	3144
-50	0	0	20	4	8	"Ng fr.36 2.4然"	"158"	17310	39570	100	34	34	6	17	34	34	34	7	20	14	1	0	2714	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	0	0	0	80	560	100	3145
-50	0	0	20	5	8	"Ng fr.36 2.4然"	"158"	17560	39570	100	35	36	5	13	35	35	35	7	20	9	1	0	2853	0.143	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	Error	0	1	0	1	80	520	100	3146
-50	0	0	20	6	8	"Ng fr.36 2.4然"	"158"	18080	39600	100	36	37	7	18	34	34	35	6	17	19	9	0	2930	0.333	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	2	3	2	3	80	560	100	3147
-50	0	0	20	7	8	"Ng fr.40 0.5然"	"111"	18320	39600	100	33	34	5	14	34	34	35	6	17	11	1	0	2701	-0.167	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	0	-1	0	80	560	100	3148
-50	0	0	20	8	8	"Ng fr.40 0.5然"	"111"	18560	39600	100	36	36	6	16	35	35	36	7	19	13	1	0	2879	0.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	1	1	1	80	560	100	3149
-50	0	0	20	9	8	"Ng fr.40 0.5然"	"111"	18800	39600	100	37	38	7	18	36	36	37	6	16	20	8	0	3027	0.167	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	2	1	2	80	560	100	3150
-50	0	0	20	1	9	"Ng fr.20 0.7然"	"157"	16890	39840	100	32	32	6	18	32	32	32	6	18	13	1	0	2567	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	0	0	0	80	560	100	3151
-50	0	0	20	2	9	"Ng fr.20 0.7然"	"157"	17130	39840	100	31	32	5	15	32	32	32	6	18	10	0	0	2533	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	0	-1	0	80	560	100	3152
0	0	0	20	3	9	"Ng fr.20 0.7然"	"157"	17390	39840	50	35	35	5	14	33	33	34	7	20	25	0	0	425	0.143	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	2	2	2	2	12	104	100	3153
-50	0	0	20	4	9	"Ng fr.24 0.4然"	"110"	17620	39850	100	33	34	7	20	33	33	34	7	20	18	6	0	2742	0.000	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	Error	0	1	0	1	80	560	100	3154
0	0	0	20	5	9	"Ng fr.24 0.4然"	"110"	17850	39860	40	36	37	6	16	34	34	34	7	20	8	8	0	440	0.429	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	2	3	2	3	12	68	100	3155
-50	0	0	20	6	9	"Ng fr.24 0.4然"	"110"	18100	39850	100	34	36	9	25	32	32	33	6	18	28	15	0	2906	0.500	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	2	4	2	4	80	560	100	3156
-50	0	0	20	7	9	"Ng fr.28 6.5然"	"126"	18340	39850	100	34	34	5	14	33	33	34	6	17	11	0	0	2698	0.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	1	1	1	80	560	100	3157
-50	0	0	20	8	9	"Ng fr.28 6.5然"	"126"	18580	39850	100	32	34	6	17	34	34	34	6	17	14	4	0	2711	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	16.610	-2	0	-2	0	80	560	100	3158
-50	0	0	20	9	9	"Ng fr.28 6.5然"	"126"	18820	39850	100	36	35	6	17	34	34	35	6	17	21	5	0	2833	0.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	2	1	2	1	80	560	100	3159
-50	0	0	20	1	10	"Ng fr.12 10然"	"109"	16830	40120	100	30	31	6	19	31	31	32	6	18	13	3	0	2499	-0.167	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	0	-1	0	80	560	100	3160
-50	0	0	20	2	10	"Ng fr.12 10然"	"109"	17070	40120	100	31	31	5	16	31	31	32	6	18	15	1	0	2494	-0.167	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	0	0	0	80	560	100	3161
0	0	0	20	3	10	"Ng fr.12 10然"	"109"	17310	40150	60	34	33	5	15	33	33	33	5	15	16	3	0	1067	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	16.610	1	0	1	0	32	176	100	3162
0	0	0	20	4	10	"Ng fr.13 5然"	"125"	17570	40110	60	32	33	5	15	31	31	33	6	18	22	0	0	1047	0.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	2	1	2	32	176	100	3163
-50	0	0	20	5	10	"Ng fr.13 5然"	"125"	17800	40130	100	33	33	6	18	31	31	32	6	18	18	6	0	2643	0.167	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	2	2	2	2	80	560	100	3164
-50	0	0	20	6	10	"Ng fr.13 5然"	"125"	18040	40130	100	31	31	5	16	32	32	32	6	18	8	3	0	2502	-0.167	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	-1	-1	-1	80	560	100	3165
-50	0	0	20	7	10	"Ng fr.16 6.5然"	"141"	18280	40130	100	31	32	6	18	32	32	32	6	18	13	0	0	2558	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	0	-1	0	80	560	100	3166
-50	0	0	20	8	10	"Ng fr.16 6.5然"	"141"	18520	40130	100	31	32	5	15	32	32	32	6	18	9	4	0	2538	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	0	-1	0	80	560	100	3167
-50	0	0	20	9	10	"Ng fr.16 6.5然"	"141"	18760	40130	100	32	33	7	21	32	32	32	5	15	20	6	0	2634	0.200	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	Error	0	1	0	1	80	560	100	3168
0	0	0	20	1	11	"Lg 26-10"	"88"	16880	40340	70	74	77	17	22	31	31	32	6	18	100	100	0	2466	7.500	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	43	46	43	46	32	236	100	3169
0	0	0	20	2	11	"Lg 26-10"	"88"	17120	40330	70	78	84	17	20	33	33	32	6	18	100	100	0	2676	8.667	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	45	51	45	51	32	236	100	3170
0	0	0	20	3	11	"Lg 26-10"	"88"	17380	40330	70	70	76	29	38	32	32	32	5	15	100	97	0	2444	8.800	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	38	44	38	44	32	236	100	3171
0	0	0	20	4	11	"Print buffer"	"92"	17650	40340	70	48	49	8	16	31	31	31	6	19	97	72	0	1564	3.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	17	18	17	18	32	236	100	3172
0	0	0	20	5	11	"Print buffer"	"92"	17870	40330	70	55	56	10	17	31	31	32	5	15	97	94	0	1804	4.800	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	24	25	24	25	32	236	100	3173
0	0	0	20	6	11	"Print buffer"	"92"	18100	40350	70	52	51	10	19	30	30	31	5	16	91	88	0	1622	4.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	22	21	22	21	32	236	100	3174
0	0	0	20	7	11	"Print buffer"	"96"	18360	40330	70	41	41	7	17	31	31	31	5	16	75	47	0	1303	2.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	10	10	10	10	32	236	100	3175
0	0	0	20	8	11	"Print buffer"	"96"	18600	40320	70	40	42	9	21	30	30	31	6	19	63	47	0	1328	1.833	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	10	12	10	12	32	236	100	3176
0	0	0	20	9	11	"Print buffer"	"96"	18840	40330	70	40	40	7	17	31	31	31	6	19	63	31	0	1295	1.500	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	9	9	9	9	32	236	100	3177
0	0	0	20	1	12	"Lg 19-8 3 然"	"76"	16890	40570	70	42	44	11	25	33	33	33	7	21	53	25	0	1393	1.571	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	9	11	9	11	32	236	100	3178
0	0	0	20	2	12	"Lg 19-8 3 然"	"76"	17100	40570	70	38	39	8	20	31	31	32	6	18	50	28	0	1262	1.167	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	7	8	7	8	32	236	100	3179
0	0	0	20	3	12	"Lg 19-8 3 然"	"76"	17370	40600	70	39	40	7	17	30	30	31	6	19	63	28	0	1277	1.500	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	9	10	9	10	32	236	100	3180
0	0	0	20	4	12	"Lg 20-10"	"80"	17620	40590	80	53	55	14	25	31	31	32	7	21	92	75	0	2839	3.286	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	22	24	22	24	52	340	100	3181
0	0	0	20	5	12	"Lg 20-10"	"80"	17880	40600	80	54	56	13	23	31	31	32	5	15	96	88	0	2925	4.800	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	23	25	23	25	52	340	100	3182
0	0	0	20	6	12	"Lg 20-10"	"80"	18120	40610	70	66	69	14	20	32	32	32	5	15	100	100	0	2223	7.400	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	34	37	34	37	32	236	100	3183
0	0	0	20	7	12	"Lg 23-11 1 然"	"84"	18350	40570	60	41	42	6	14	33	33	33	6	18	56	28	0	1337	1.500	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	8	9	8	9	32	176	100	3184
0	0	0	20	8	12	"Lg 23-11 1 然"	"84"	18600	40590	60	41	43	10	23	32	32	33	6	18	53	38	0	1366	1.667	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	9	11	9	11	32	176	100	3185
0	0	0	20	9	12	"Lg 23-11 1 然"	"84"	18850	40600	60	38	39	8	20	34	34	34	6	17	41	19	0	1254	0.833	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	4	5	4	5	32	176	100	3186
0	0	0	20	1	13	"Ng 21-8 3 然"	"64"	16900	40820	90	46	46	10	21	30	30	30	5	16	83	69	0	2371	3.200	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	16	16	16	16	52	420	100	3187
0	0	0	20	2	13	"Ng 21-8 3 然"	"64"	17120	40830	90	50	48	11	22	30	30	31	5	16	90	73	0	2498	3.400	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	20	18	20	18	52	420	100	3188
0	0	0	20	3	13	"Ng 21-8 3 然"	"64"	17350	40820	90	48	48	12	25	31	31	31	5	16	81	71	0	2486	3.400	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	17	17	17	17	52	420	100	3189
0	0	0	20	4	13	"Lg 16-17 3 然"	"68"	17610	40810	70	57	58	11	18	32	32	32	5	15	97	88	0	1860	5.200	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	25	26	25	26	32	236	100	3190
0	0	0	20	5	13	"Lg 16-17 3 然"	"68"	17860	40810	70	63	61	14	22	32	32	32	6	18	97	91	0	1949	4.833	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	31	29	31	29	32	236	100	3191
0	0	0	20	6	13	"Lg 16-17 3 然"	"68"	18110	40820	70	64	72	26	36	33	33	33	6	18	100	97	0	2315	6.500	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	31	39	31	39	32	236	100	3192
