ATF	1.0
30	41    
"Type=GenePix Export 3"
"DateTime=2021/12/14 14:38:47"
"Settings=F:\Documents\Work\Brugia glycan array - follow-up study\2021-12-05 to 14 - Repeat incubations\2021-12-14\Slide07_Bmarray_Subclasses_F532.gps"
"GalFile=D:\Biblioth鋂ues\Documents\Back-up NEB PhD\C drive\Brugia malayi\Glycan array\GAL files\GAL file Brugia_Onchocerca array Jan 2018.gal"
"PixelSize=10"
"Wavelengths=532"
"ImageFiles=F:\Documents\Work\Brugia glycan array - follow-up study\2021-12-05 to 14 - Repeat incubations\2021-12-14\Images\Slide07_US23502317_1003449801_S01_H_Flipped.tif 1"
"NormalizationMethod=None"
"NormalizationFactors=1"
"JpegImage="
"StdDev=Type 1"
"RatioFormulations=W1/W2 (635/532)"
"FeatureType=Circular"
"Barcode="
"BackgroundSubtraction=LocalFeature"
"ImageOrigin=0, 0"
"JpegOrigin=2640, 1420"
"Creator=GenePix Pro 7.2.22"
"Scanner=G2505B"
"FocusPosition=0"
"Temperature=0"
"LinesAveraged=1"
"Comment="
"PMTGain=0"
"ScanPower=100"
"LaserPower=0"
"Filters="
"ScanRegion=0,0,2160,7100"
"ScanArea=1"
"Supplier="
"Flags"	"Normalize"	"Autoflag"	"Block"	"Column"	"Row"	"Name"	"ID"	"X"	"Y"	"Dia."	"F532 Median"	"F532 Mean"	"F532 SD"	"F532 CV"	"B532"	"B532 Median"	"B532 Mean"	"B532 SD"	"B532 CV"	"% > B532+1SD"	"% > B532+2SD"	"F532 % Sat."	"F532 Total Intensity"	"SNR 532"	"Ratio of Medians (635/532)"	"Ratio of Means (635/532)"	"Median of Ratios (635/532)"	"Mean of Ratios (635/532)"	"Ratios SD (635/532)"	"Rgn Ratio (635/532)"	"Rgn R2 (635/532)"	"Log Ratio (635/532)"	"F532 Median - B532"	"F532 Mean - B532"	"Sum of Medians (635/532)"	"Sum of Means (635/532)"	"F Pixels"	"B Pixels"	"Circularity"	"Index"
0	0	0	5	2	15	"Ng 15-12 1然"	"37"	3440	14100	70	106	104	17	16	45	45	45	11	24	100	94	0	3323	5.364	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	61	59	61	59	32	236	100	776
0	0	0	5	3	15	"Ng 15-12 1然"	"37"	3670	14110	70	94	93	17	18	45	45	47	15	31	94	84	0	2991	3.067	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	49	48	49	48	32	236	100	777
0	0	0	5	4	15	"Ng 16-12 1 然"	"41"	3930	14120	70	98	98	18	18	45	45	46	10	21	100	97	0	3125	5.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	53	53	53	53	32	236	100	778
0	0	0	5	5	15	"Ng 16-12 1 然"	"41"	4180	14100	70	101	102	13	12	46	46	48	12	25	100	100	0	3262	4.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	55	56	55	56	32	236	100	779
0	0	0	5	6	15	"Ng 16-12 1 然"	"41"	4420	14130	70	112	110	20	18	50	50	51	11	21	100	97	0	3517	5.364	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	62	60	62	60	32	236	100	780
0	0	0	5	7	15	"Ng 17-8 3 然"	"45"	4680	14110	60	156	143	35	24	54	54	55	10	18	97	94	0	4562	8.800	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	102	89	102	89	32	176	100	781
0	0	0	5	8	15	"Ng 17-8 3 然"	"45"	4920	14120	60	151	147	33	22	55	55	56	12	21	97	94	0	4702	7.583	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	96	92	96	92	32	176	100	782
0	0	0	5	9	15	"Ng 17-8 3 然"	"45"	5160	14120	60	150	147	21	14	54	54	56	15	26	100	100	0	4715	6.067	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	96	93	96	93	32	176	100	783
0	0	0	5	1	16	"Ng 13-15 1 然"	"25"	3200	14390	60	133	138	23	16	50	50	50	9	18	100	100	0	4406	9.778	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	83	88	83	88	32	176	100	784
0	0	0	5	2	16	"Ng 13-15 1 然"	"25"	3440	14350	60	124	135	48	35	47	47	48	10	20	100	100	0	4335	8.700	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	77	88	77	88	32	176	100	785
0	0	0	5	3	16	"Ng 13-15 1 然"	"25"	3690	14390	60	133	136	27	19	47	47	47	9	19	100	100	0	4353	9.889	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	86	89	86	89	32	176	100	786
0	0	0	5	4	16	"Ng 14-9 10 然"	"29"	3940	14380	60	217	206	34	16	47	47	56	100	178	94	0	0	6583	1.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	170	159	170	159	32	176	100	787
0	0	0	5	5	16	"Ng 14-9 10 然"	"29"	4190	14380	60	205	199	37	18	47	47	47	8	17	100	100	0	6353	19.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	158	152	158	152	32	176	100	788
0	0	0	5	6	16	"Ng 14-9 10 然"	"29"	4420	14390	60	210	199	35	17	49	49	49	9	18	100	100	0	6358	16.667	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	161	150	161	150	32	176	100	789
0	0	0	5	7	16	"Ng 14-10 1 然"	"33"	4680	14360	70	310	313	80	25	51	51	51	9	17	100	100	0	10016	29.111	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	259	262	259	262	32	236	100	790
0	0	0	5	8	16	"Ng 14-10 1 然"	"33"	4930	14350	70	282	266	72	27	53	53	54	11	20	100	100	0	8527	19.273	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	229	213	229	213	32	236	100	791
0	0	0	5	9	16	"Ng 14-10 1 然"	"33"	5160	14360	60	294	301	70	23	51	51	51	11	21	100	100	0	9639	22.727	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	243	250	243	250	32	176	100	792
0	0	0	5	1	17	"Ng 10-13 3 然"	"13"	3200	14630	70	131	131	15	11	52	52	53	11	20	100	100	0	4185	7.091	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	79	79	79	79	32	236	100	793
0	0	0	5	2	17	"Ng 10-13 3 然"	"13"	3450	14630	70	126	128	21	16	50	50	51	9	17	100	100	0	4104	8.556	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	76	78	76	78	32	236	100	794
0	0	0	5	3	17	"Ng 10-13 3 然"	"13"	3700	14630	70	112	118	25	21	48	48	49	8	16	100	100	0	3772	8.625	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	64	70	64	70	32	236	100	795
0	0	0	5	4	17	"Ng 11-11 10然"	"17"	3940	14620	70	136	135	15	11	48	48	49	9	18	100	100	0	4318	9.556	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	88	87	88	87	32	236	100	796
0	0	0	5	5	17	"Ng 11-11 10然"	"17"	4190	14620	70	131	132	11	8	46	46	47	9	19	100	100	0	4223	9.444	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	85	86	85	86	32	236	100	797
0	0	0	5	6	17	"Ng 11-11 10然"	"17"	4440	14630	70	137	139	16	11	48	48	48	8	16	100	100	0	4456	11.375	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	89	91	89	91	32	236	100	798
0	0	0	5	7	17	"Ng 12-11 1 然"	"21"	4680	14610	70	138	139	26	18	51	51	51	11	21	100	100	0	4459	8.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	87	88	87	88	32	236	100	799
0	0	0	5	8	17	"Ng 12-11 1 然"	"21"	4940	14640	70	144	142	22	15	51	51	51	11	21	100	100	0	4545	8.273	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	93	91	93	91	32	236	100	800
0	0	0	5	9	17	"Ng 12-11 1 然"	"21"	5180	14620	70	135	132	25	18	48	48	49	10	20	100	100	0	4226	8.300	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	87	84	87	84	32	236	100	801
0	0	0	5	1	18	"Ng 7-13 3然"	"1"	3200	14870	50	318	349	90	25	72	72	71	12	16	100	100	0	4187	23.167	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	246	277	246	277	12	104	100	802
0	0	0	5	2	18	"Ng 7-13 3然"	"1"	3440	14870	60	239	257	61	23	61	61	62	12	19	100	100	0	8219	16.250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	178	196	178	196	32	176	100	803
0	0	0	5	3	18	"Ng 7-13 3然"	"1"	3690	14870	60	237	254	65	25	58	58	60	17	28	100	100	0	8143	11.412	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	179	196	179	196	32	176	100	804
0	0	0	5	4	18	"Ng 9-9 1 然"	"5"	3940	14880	60	123	135	35	25	49	49	50	10	20	100	100	0	4305	8.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	74	86	74	86	32	176	100	805
0	0	0	5	5	18	"Ng 9-9 1 然"	"5"	4180	14880	60	117	128	33	25	46	46	48	11	22	100	100	0	4085	7.273	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	71	82	71	82	32	176	100	806
0	0	0	5	6	18	"Ng 9-9 1 然"	"5"	4430	14880	60	120	126	37	29	48	48	48	8	16	100	97	0	4038	9.750	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	72	78	72	78	32	176	100	807
0	0	0	5	7	18	"Ng 10-11 1 然"	"9"	4650	14870	70	168	176	26	14	49	49	50	9	18	100	100	0	5621	14.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	119	127	119	127	32	236	100	808
0	0	0	5	8	18	"Ng 10-11 1 然"	"9"	4920	14870	70	177	179	33	18	51	51	52	10	19	100	100	0	5721	12.700	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	126	128	126	128	32	236	100	809
0	0	0	5	9	18	"Ng 10-11 1 然"	"9"	5170	14870	70	163	170	43	25	52	52	52	10	19	100	100	0	5445	11.800	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	111	118	111	118	32	236	100	810
-75	0	0	6	1	1	""	""	7640	10720	100	61	60	9	15	60	60	62	11	17	10	1	0	4811	-0.182	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	1	0	1	0	80	560	100	811
-75	0	0	6	2	1	""	""	7880	10720	100	61	63	13	20	60	60	61	12	19	16	4	0	5056	0.167	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	1	3	1	3	80	560	100	812
-75	0	0	6	3	1	""	""	8130	10720	100	56	58	12	20	60	60	61	12	19	11	1	0	4603	-0.250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-4	-2	-4	-2	80	560	100	813
-75	0	0	6	4	1	""	""	8370	10720	100	57	58	10	17	59	59	60	12	20	9	0	0	4638	-0.167	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-2	-1	-2	-1	80	560	100	814
-75	0	0	6	5	1	""	""	8620	10720	100	60	64	17	26	60	60	64	23	35	14	3	0	5108	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	4	0	4	80	560	100	815
-75	0	0	6	6	1	""	""	8860	10720	100	51	55	18	32	53	53	57	17	29	9	5	0	4393	-0.118	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-2	2	-2	2	80	560	100	816
-75	0	0	6	7	1	""	""	9110	10720	100	56	58	14	24	60	60	63	18	28	9	1	0	4604	-0.278	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-4	-2	-4	-2	80	560	100	817
-75	0	0	6	8	1	""	""	9350	10720	100	60	62	11	17	58	58	59	12	20	24	6	0	4942	0.250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	2	4	2	4	80	560	100	818
-75	0	0	6	9	1	""	""	9600	10720	100	57	58	10	17	60	60	61	12	19	14	0	0	4671	-0.250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-3	-2	-3	-2	80	560	100	819
-75	0	0	6	1	2	""	""	7640	10970	100	61	62	11	17	58	58	59	11	18	26	8	0	4961	0.273	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	3	4	3	4	80	560	100	820
-75	0	0	6	2	2	""	""	7880	10970	100	60	63	25	39	57	57	57	11	19	21	6	0	5008	0.545	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	3	6	3	6	80	560	100	821
-75	0	0	6	3	2	""	""	8130	10970	100	56	58	11	18	59	59	60	12	20	10	4	0	4647	-0.167	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-3	-1	-3	-1	80	560	100	822
-75	0	0	6	4	2	""	""	8370	10970	100	57	60	13	21	59	59	60	13	21	16	4	0	4811	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-2	1	-2	1	80	560	100	823
-75	0	0	6	5	2	""	""	8620	10970	100	49	61	49	80	54	54	59	18	30	18	10	0	4858	0.111	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-5	7	-5	7	80	560	100	824
-75	0	0	6	6	2	""	""	8860	10970	100	54	56	17	30	54	54	58	18	31	15	5	0	4453	-0.111	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	2	0	2	80	560	100	825
-75	0	0	6	7	2	""	""	9110	10970	100	61	61	11	18	58	58	59	12	20	18	4	0	4865	0.167	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	3	3	3	3	80	560	100	826
-75	0	0	6	8	2	""	""	9350	10970	100	59	60	14	23	57	57	59	12	20	23	5	0	4831	0.083	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	2	3	2	3	80	560	100	827
-75	0	0	6	9	2	""	""	9600	10970	100	57	59	11	18	57	57	58	11	18	15	8	0	4730	0.091	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	2	0	2	80	560	100	828
-75	0	0	6	1	3	""	""	7640	11210	100	58	58	10	17	58	58	59	12	20	9	1	0	4618	-0.083	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	0	0	0	80	560	100	829
-75	0	0	6	2	3	""	""	7880	11210	100	57	57	10	17	58	58	59	11	18	8	0	0	4569	-0.182	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-1	-1	-1	-1	80	560	100	830
-75	0	0	6	3	3	""	""	8130	11210	100	53	55	11	20	57	57	58	12	20	5	3	0	4396	-0.250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-4	-2	-4	-2	80	560	100	831
-75	0	0	6	4	3	""	""	8370	11210	100	70	72	18	25	57	57	63	21	33	35	8	0	5777	0.429	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	13	15	13	15	80	560	100	832
-75	0	0	6	5	3	""	""	8620	11210	100	48	48	9	18	46	46	49	12	24	8	3	0	3843	-0.083	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	2	2	2	2	80	560	100	833
-75	0	0	6	6	3	""	""	8860	11210	100	77	79	18	22	57	57	63	25	39	40	9	0	6347	0.640	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	20	22	20	22	80	560	100	834
-75	0	0	6	7	3	""	""	9110	11210	100	56	58	15	25	56	56	58	16	27	10	1	0	4652	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	2	0	2	80	560	100	835
-75	0	0	6	8	3	""	""	9350	11210	100	56	61	24	39	56	56	57	15	26	13	6	0	4869	0.267	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	5	0	5	80	560	100	836
-75	0	0	6	9	3	""	""	9600	11210	100	55	55	8	14	57	57	58	13	22	6	0	0	4405	-0.231	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-2	-2	-2	-2	80	560	100	837
-75	0	0	6	1	4	""	""	7640	11460	100	58	58	9	15	58	58	60	15	25	3	0	0	4667	-0.133	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	0	0	0	80	560	100	838
-75	0	0	6	2	4	""	""	7880	11460	100	57	58	11	18	58	58	60	17	28	8	1	0	4655	-0.118	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-1	0	-1	0	80	560	100	839
-75	0	0	6	3	4	""	""	8130	11460	100	55	57	16	28	61	61	70	25	35	1	1	0	4549	-0.520	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-6	-4	-6	-4	80	519	100	840
-75	0	0	6	4	4	""	""	8370	11460	100	53	54	11	20	53	53	65	33	50	3	0	0	4323	-0.333	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	1	0	1	80	560	100	841
-75	0	0	6	5	4	""	""	8620	11460	100	52	52	11	21	51	51	61	31	50	1	0	0	4162	-0.290	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	1	1	1	1	80	560	100	842
-75	0	0	6	6	4	""	""	8860	11460	100	52	54	9	16	61	61	67	22	32	0	0	0	4291	-0.591	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-9	-7	-9	-7	80	560	100	843
-75	0	0	6	7	4	""	""	9110	11460	100	60	60	10	16	56	56	58	12	20	20	4	0	4763	0.167	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	4	4	4	4	80	560	100	844
-75	0	0	6	8	4	""	""	9350	11460	100	69	74	21	28	56	56	58	12	20	50	34	0	5886	1.333	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	13	18	13	18	80	560	100	845
-75	0	0	6	9	4	""	""	9600	11460	100	55	56	10	17	55	55	57	14	24	10	1	0	4512	-0.071	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	1	0	1	80	560	100	846
-50	0	0	6	1	5	"Blank 9"	"152"	7620	11700	100	58	58	10	17	60	60	61	12	19	8	1	0	4657	-0.250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-2	-2	-2	-2	80	560	100	847
-50	0	0	6	2	5	"Blank 9"	"152"	7870	11690	100	59	63	30	47	59	59	60	12	20	15	8	0	5075	0.250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	4	0	4	80	553	100	848
0	0	0	6	3	5	"Blank 9"	"152"	8120	11680	190	68	83	39	46	57	57	60	22	36	34	25	0	21171	1.045	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	11	26	11	26	256	1535	100	849
-75	0	0	6	4	5	""	""	8370	11700	100	39	39	8	20	43	43	45	11	24	4	0	0	3107	-0.545	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-4	-4	-4	-4	80	542	100	850
-75	0	0	6	5	5	""	""	8620	11700	100	69	81	35	43	55	55	63	30	47	40	18	0	6516	0.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	14	26	14	26	80	432	100	851
-75	0	0	6	6	5	""	""	8860	11700	100	59	60	13	21	56	56	58	10	17	21	6	0	4787	0.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	3	4	3	4	80	528	100	852
-75	0	0	6	7	5	""	""	9110	11700	100	59	62	18	29	58	58	59	13	22	16	5	0	4945	0.231	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	1	4	1	4	80	517	100	853
-75	0	0	6	8	5	""	""	9350	11700	100	59	58	11	18	58	58	60	14	23	11	4	0	4676	-0.143	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	1	0	1	0	80	504	100	854
-75	0	0	6	9	5	""	""	9600	11700	100	57	59	12	20	55	55	57	13	22	19	4	0	4681	0.154	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	2	4	2	4	80	491	100	855
0	0	0	6	1	6	"Lg fr. 27"	"104"	7670	12010	80	91	92	20	21	68	68	70	18	25	62	19	0	4784	1.222	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	23	24	23	24	52	296	100	856
0	0	0	6	2	6	"Lg fr. 27"	"104"	7900	11950	40	132	133	26	19	77	77	81	23	28	83	67	0	1592	2.261	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	55	56	55	56	12	68	100	857
-50	0	0	6	3	6	"Lg fr. 27"	"104"	8140	11910	100	45	47	14	29	56	56	62	28	45	1	1	0	3773	-0.536	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-11	-9	-11	-9	80	470	100	858
-50	0	0	6	4	6	"Lg fr. 31"	"120"	8390	11900	100	42	42	9	21	45	45	46	11	23	8	0	0	3350	-0.364	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-3	-3	-3	-3	80	505	100	859
0	0	0	6	5	6	"Lg fr. 31"	"120"	8620	11810	120	84	90	30	33	55	55	59	20	33	57	45	0	10857	1.550	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	29	35	29	35	120	693	100	860
-50	0	0	6	6	6	"Lg fr. 31"	"120"	8880	11880	100	62	62	12	19	57	57	58	11	18	26	6	0	4962	0.364	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	5	5	5	5	80	485	100	861
-50	0	0	6	7	6	"Lg fr. 36 0.1然"	"136"	9130	11870	100	57	58	15	25	57	57	58	13	22	18	4	0	4673	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	1	0	1	80	474	100	862
-50	0	0	6	8	6	"Lg fr. 36 0.1然"	"136"	9370	11860	100	59	62	15	24	56	56	58	14	24	24	8	0	4946	0.286	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	3	6	3	6	80	460	100	863
-50	0	0	6	9	6	"Lg fr. 36 0.1然"	"136"	9620	11850	100	58	60	12	20	56	56	57	12	21	25	4	0	4774	0.250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	2	4	2	4	80	448	100	864
0	0	0	6	1	7	"Ng fr.42 0.2然"	"119"	7590	12050	50	94	101	19	18	70	70	73	15	20	92	33	0	1215	1.867	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	24	31	24	31	12	79	100	865
-50	0	0	6	2	7	"Ng fr.42 0.2然"	"119"	7880	12080	100	62	63	12	19	63	63	67	18	26	6	0	0	5000	-0.222	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-1	0	-1	0	80	520	100	866
0	0	0	6	3	7	"Ng fr.42 0.2然"	"119"	8130	12080	120	89	91	28	30	66	66	68	20	29	54	21	0	10959	1.150	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	23	25	23	25	120	727	100	867
-50	0	0	6	4	7	"Lg fr. 18 0.2然"	"135"	8370	12070	100	56	59	15	25	59	59	62	17	27	9	1	0	4696	-0.176	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-3	0	-3	0	80	517	100	868
-50	0	0	6	5	7	"Lg fr. 18 0.2然"	"135"	8620	12060	100	64	67	16	23	63	63	65	14	21	21	5	0	5360	0.143	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	1	4	1	4	80	560	100	869
-50	0	0	6	6	7	"Lg fr. 18 0.2然"	"135"	8860	12050	100	58	58	11	18	61	61	62	12	19	8	3	0	4668	-0.333	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-3	-3	-3	-3	80	517	100	870
-50	0	0	6	7	7	"Lg fr. 23 2.2然"	"151"	9110	12040	100	59	60	11	18	59	59	61	22	36	4	1	0	4773	-0.045	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	1	0	1	80	517	100	871
-50	0	0	6	8	7	"Lg fr. 23 2.2然"	"151"	9360	12030	100	58	61	18	29	58	58	60	12	20	18	5	0	4867	0.083	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	3	0	3	80	516	100	872
-50	0	0	6	9	7	"Lg fr. 23 2.2然"	"151"	9600	12020	100	59	60	13	21	58	58	59	13	22	16	3	0	4809	0.077	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	1	2	1	2	80	517	100	873
-50	0	0	6	1	8	"Ng fr.30 3.9然"	"134"	7650	12430	100	55	57	11	19	58	58	60	25	41	3	0	0	4573	-0.120	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-3	-1	-3	-1	80	538	100	874
-50	0	0	6	2	8	"Ng fr.30 3.9然"	"134"	7890	12430	100	54	54	9	16	53	53	56	12	21	11	1	0	4319	-0.167	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	1	1	1	1	80	538	100	875
-50	0	0	6	3	8	"Ng fr.30 3.9然"	"134"	8140	12420	100	55	56	13	23	54	54	56	17	30	11	3	0	4491	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	1	2	1	2	80	538	100	876
-50	0	0	6	4	8	"Ng fr.34 2.7然"	"150"	8380	12410	100	54	55	13	23	53	53	54	11	20	20	5	0	4382	0.091	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	1	2	1	2	80	538	100	877
-50	0	0	6	5	8	"Ng fr.34 2.7然"	"150"	8630	12400	100	65	67	12	17	63	63	66	18	27	9	1	0	5332	0.056	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	2	4	2	4	80	560	100	878
-50	0	0	6	6	8	"Ng fr.34 2.7然"	"150"	8880	12390	100	63	66	12	18	62	62	63	15	23	16	3	0	5261	0.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	1	4	1	4	80	546	100	879
-50	0	0	6	7	8	"Ng fr.38 4.1然"	"103"	9120	12390	100	63	65	11	16	62	62	63	12	19	19	5	0	5165	0.167	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	1	3	1	3	80	538	100	880
-50	0	0	6	8	8	"Ng fr.38 4.1然"	"103"	9370	12380	100	59	61	12	19	62	62	64	18	28	4	1	0	4900	-0.167	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-3	-1	-3	-1	80	538	100	881
-50	0	0	6	9	8	"Ng fr.38 4.1然"	"103"	9620	12370	100	63	64	12	18	62	62	63	12	19	20	3	0	5110	0.083	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	1	2	1	2	80	546	100	882
-50	0	0	6	1	9	"Ng fr.18 2.9然"	"149"	7650	12620	100	56	59	13	22	59	59	66	73	110	0	0	0	4745	-0.096	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-3	0	-3	0	80	538	100	883
-50	0	0	6	2	9	"Ng fr.18 2.9然"	"149"	7900	12620	100	54	55	14	25	54	54	55	12	21	9	4	0	4421	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	1	0	1	80	538	100	884
-50	0	0	6	3	9	"Ng fr.18 2.9然"	"149"	8140	12610	100	52	53	12	22	53	53	54	12	22	15	3	0	4265	-0.083	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-1	0	-1	0	80	538	100	885
-50	0	0	6	4	9	"Ng fr.22 0.8然"	"102"	8390	12600	100	52	54	14	25	54	54	55	13	23	11	5	0	4359	-0.077	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-2	0	-2	0	80	538	100	886
0	0	0	6	5	9	"Ng fr.22 0.8然"	"102"	8640	12600	50	71	71	15	21	59	59	60	11	18	50	33	0	856	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	12	12	12	12	12	104	100	887
-50	0	0	6	6	9	"Ng fr.22 0.8然"	"102"	8880	12590	100	55	59	13	22	57	57	59	13	22	13	5	0	4682	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-2	2	-2	2	80	546	100	888
-50	0	0	6	7	9	"Ng fr.26 1.6然"	"118"	9130	12580	100	56	58	12	20	57	57	58	11	18	14	6	0	4600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-1	1	-1	1	80	538	100	889
-50	0	0	6	8	9	"Ng fr.26 1.6然"	"118"	9370	12570	100	59	58	11	18	58	58	60	18	30	4	0	0	4660	-0.111	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	1	0	1	0	80	538	100	890
