ATF	1.0
30	41    
"Type=GenePix Export 3"
"DateTime=2021/12/14 14:38:25"
"Settings=F:\Documents\Work\Brugia glycan array - follow-up study\2021-12-05 to 14 - Repeat incubations\2021-12-14\Slide06_Bmarray_Subclasses_F532.gps"
"GalFile=D:\Biblioth鋂ues\Documents\Back-up NEB PhD\C drive\Brugia malayi\Glycan array\GAL files\GAL file Brugia_Onchocerca array Jan 2018.gal"
"PixelSize=10"
"Wavelengths=532"
"ImageFiles=F:\Documents\Work\Brugia glycan array - follow-up study\2021-12-05 to 14 - Repeat incubations\2021-12-14\Images\Slide06_US23502317_1003449802_S01_H_Flipped.tif 1"
"NormalizationMethod=None"
"NormalizationFactors=1"
"JpegImage="
"StdDev=Type 1"
"RatioFormulations=W1/W2 (635/532)"
"FeatureType=Circular"
"Barcode="
"BackgroundSubtraction=LocalFeature"
"ImageOrigin=0, 0"
"JpegOrigin=3110, 1440"
"Creator=GenePix Pro 7.2.22"
"Scanner=G2505B"
"FocusPosition=0"
"Temperature=0"
"LinesAveraged=1"
"Comment="
"PMTGain=0"
"ScanPower=100"
"LaserPower=0"
"Filters="
"ScanRegion=0,0,2160,7100"
"ScanArea=1"
"Supplier="
"Flags"	"Normalize"	"Autoflag"	"Block"	"Column"	"Row"	"Name"	"ID"	"X"	"Y"	"Dia."	"F532 Median"	"F532 Mean"	"F532 SD"	"F532 CV"	"B532"	"B532 Median"	"B532 Mean"	"B532 SD"	"B532 CV"	"% > B532+1SD"	"% > B532+2SD"	"F532 % Sat."	"F532 Total Intensity"	"SNR 532"	"Ratio of Medians (635/532)"	"Ratio of Means (635/532)"	"Median of Ratios (635/532)"	"Mean of Ratios (635/532)"	"Ratios SD (635/532)"	"Rgn Ratio (635/532)"	"Rgn R2 (635/532)"	"Log Ratio (635/532)"	"F532 Median - B532"	"F532 Mean - B532"	"Sum of Medians (635/532)"	"Sum of Means (635/532)"	"F Pixels"	"B Pixels"	"Circularity"	"Index"
0	0	0	13	6	16	"Ng 14-9 10 然"	"29"	4610	32460	60	431	426	51	11	143	143	146	31	21	100	100	0	13616	9.032	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	288	283	288	283	32	176	100	2085
0	0	0	13	7	16	"Ng 14-10 1 然"	"33"	4890	32430	60	3109	2916	657	22	153	153	155	31	20	100	100	0	93305	89.065	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	2956	2763	2956	2763	32	176	100	2086
0	0	0	13	8	16	"Ng 14-10 1 然"	"33"	5130	32430	60	2837	2774	579	20	151	151	159	42	26	100	100	0	88755	62.262	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	2686	2623	2686	2623	32	176	100	2087
0	0	0	13	9	16	"Ng 14-10 1 然"	"33"	5380	32440	60	3447	3181	703	22	201	201	205	61	29	100	100	0	101792	48.787	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	3246	2980	3246	2980	32	176	100	2088
0	0	0	13	1	17	"Ng 10-13 3 然"	"13"	3410	32710	60	143	165	60	36	163	163	170	57	33	13	9	0	5264	-0.088	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-20	2	-20	2	32	176	100	2089
0	0	0	13	2	17	"Ng 10-13 3 然"	"13"	3650	32710	60	141	160	55	34	139	139	151	53	35	13	6	0	5121	0.170	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	2	21	2	21	32	176	100	2090
0	0	0	13	3	17	"Ng 10-13 3 然"	"13"	3890	32720	60	152	168	48	28	150	150	167	58	34	16	3	0	5373	0.017	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	2	18	2	18	32	176	100	2091
0	0	0	13	4	17	"Ng 11-11 10然"	"17"	4150	32710	70	132	141	31	21	181	181	178	58	32	3	0	0	4511	-0.638	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-49	-40	-49	-40	32	236	100	2092
0	0	0	13	5	17	"Ng 11-11 10然"	"17"	4400	32710	70	138	159	65	40	174	174	175	60	34	6	3	0	5098	-0.267	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-36	-15	-36	-15	32	236	100	2093
0	0	0	13	6	17	"Ng 11-11 10然"	"17"	4640	32720	70	141	148	27	18	176	176	176	60	34	0	0	0	4736	-0.467	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-35	-28	-35	-28	32	236	100	2094
0	0	0	13	7	17	"Ng 12-11 1 然"	"21"	4890	32710	50	206	215	57	26	126	126	127	17	13	100	75	0	2574	5.176	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	80	89	80	89	12	104	100	2095
0	0	0	13	8	17	"Ng 12-11 1 然"	"21"	5130	32700	50	202	206	31	15	121	121	122	20	16	100	92	0	2468	4.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	81	85	81	85	12	104	100	2096
0	0	0	13	9	17	"Ng 12-11 1 然"	"21"	5370	32710	50	214	236	64	27	161	161	180	58	32	42	17	0	2837	0.966	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	53	75	53	75	12	104	100	2097
0	0	0	13	1	18	"Ng 7-13 3然"	"1"	3400	32950	50	553	568	103	18	134	134	177	135	76	100	100	0	6810	2.896	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	419	434	419	434	12	104	100	2098
0	0	0	13	2	18	"Ng 7-13 3然"	"1"	3640	32950	50	621	615	82	13	117	117	121	29	23	100	100	0	7376	17.034	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	504	498	504	498	12	104	100	2099
0	0	0	13	3	18	"Ng 7-13 3然"	"1"	3890	32950	50	540	578	114	19	122	122	126	28	22	100	100	0	6936	16.143	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	418	456	418	456	12	104	100	2100
0	0	0	13	4	18	"Ng 9-9 1 然"	"5"	4150	32960	50	252	283	97	34	125	125	134	40	29	100	92	0	3398	3.725	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	127	158	127	158	12	104	100	2101
0	0	0	13	5	18	"Ng 9-9 1 然"	"5"	4380	32960	50	272	299	89	29	124	124	131	30	22	100	100	0	3589	5.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	148	175	148	175	12	104	100	2102
0	0	0	13	6	18	"Ng 9-9 1 然"	"5"	4640	32950	50	233	265	77	29	130	130	135	30	22	100	100	0	3183	4.333	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	103	135	103	135	12	104	100	2103
0	0	0	13	7	18	"Ng 10-11 1 然"	"9"	4880	32950	40	236	252	67	26	110	110	113	25	22	100	100	0	3028	5.560	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	126	142	126	142	12	68	100	2104
0	0	0	13	8	18	"Ng 10-11 1 然"	"9"	5120	32950	40	246	259	72	27	134	134	158	74	46	75	17	0	3106	1.365	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	112	125	112	125	12	68	100	2105
0	0	0	13	9	18	"Ng 10-11 1 然"	"9"	5360	32950	40	231	236	69	29	154	154	176	65	36	58	17	0	2832	0.923	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	77	82	77	82	12	68	100	2106
-75	0	0	14	1	1	""	""	7850	28800	100	433	435	33	7	434	434	434	31	7	19	5	0	34799	0.032	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-1	1	-1	1	80	560	100	2107
-75	0	0	14	2	1	""	""	8090	28800	100	426	429	31	7	431	431	431	30	6	18	4	0	34339	-0.067	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-5	-2	-5	-2	80	560	100	2108
-75	0	0	14	3	1	""	""	8340	28800	100	422	419	30	7	423	423	424	30	7	14	0	0	33549	-0.167	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-1	-4	-1	-4	80	560	100	2109
-75	0	0	14	4	1	""	""	8580	28800	100	416	421	33	7	423	423	425	29	6	21	3	0	33646	-0.138	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-7	-2	-7	-2	80	560	100	2110
-75	0	0	14	5	1	""	""	8830	28800	100	419	420	28	6	421	421	421	28	6	16	5	0	33597	-0.036	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-2	-1	-2	-1	80	560	100	2111
-75	0	0	14	6	1	""	""	9070	28800	100	427	422	28	6	420	420	421	29	6	14	1	0	33746	0.034	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	7	2	7	2	80	560	100	2112
-75	0	0	14	7	1	""	""	9320	28800	100	420	420	33	7	415	415	417	30	7	25	5	0	33607	0.100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	5	5	5	5	80	560	100	2113
-75	0	0	14	8	1	""	""	9560	28800	100	422	424	29	6	421	421	421	29	6	21	3	0	33931	0.103	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	1	3	1	3	80	560	100	2114
-75	0	0	14	9	1	""	""	9810	28800	100	418	418	31	7	418	418	419	31	7	15	1	0	33401	-0.032	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	0	0	0	80	560	100	2115
-75	0	0	14	1	2	""	""	7850	29050	100	429	428	31	7	426	426	427	30	7	16	4	0	34262	0.033	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	3	2	3	2	80	560	100	2116
-75	0	0	14	2	2	""	""	8090	29050	100	425	427	32	7	428	428	430	31	7	16	4	0	34196	-0.097	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-3	-1	-3	-1	80	560	100	2117
-75	0	0	14	3	2	""	""	8340	29050	100	433	434	37	8	426	426	427	30	7	15	4	0	34714	0.233	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	7	8	7	8	80	560	100	2118
-75	0	0	14	4	2	""	""	8580	29050	100	417	420	32	7	423	423	424	30	7	18	1	0	33602	-0.133	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-6	-3	-6	-3	80	560	100	2119
-75	0	0	14	5	2	""	""	8830	29050	100	415	418	30	7	420	420	421	30	7	16	3	0	33461	-0.100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-5	-2	-5	-2	80	560	100	2120
-75	0	0	14	6	2	""	""	9070	29050	100	420	419	34	8	425	425	425	31	7	14	3	0	33504	-0.194	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-5	-6	-5	-6	80	560	100	2121
-75	0	0	14	7	2	""	""	9320	29050	100	425	423	29	6	424	424	424	29	6	19	0	0	33876	-0.034	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	1	-1	1	-1	80	560	100	2122
-75	0	0	14	8	2	""	""	9560	29050	100	412	415	30	7	421	421	421	28	6	14	1	0	33216	-0.214	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-9	-6	-9	-6	80	560	100	2123
-75	0	0	14	9	2	""	""	9810	29050	100	425	424	30	7	423	423	422	28	6	15	5	0	33919	0.071	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	2	1	2	1	80	560	100	2124
-75	0	0	14	1	3	""	""	7850	29290	100	419	421	28	6	427	427	429	29	6	14	1	0	33693	-0.276	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-8	-6	-8	-6	80	560	100	2125
-75	0	0	14	2	3	""	""	8090	29290	100	435	433	26	6	425	425	426	30	7	19	0	0	34627	0.233	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	10	8	10	8	80	560	100	2126
-75	0	0	14	3	3	""	""	8340	29290	100	429	428	31	7	422	422	422	30	7	20	5	0	34218	0.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	7	6	7	6	80	560	100	2127
-75	0	0	14	4	3	""	""	8580	29290	100	421	421	29	6	422	422	423	30	7	11	3	0	33680	-0.067	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-1	-1	-1	-1	80	560	100	2128
-75	0	0	14	5	3	""	""	8830	29290	100	420	415	29	6	419	419	419	29	6	11	1	0	33212	-0.138	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	1	-4	1	-4	80	560	100	2129
-75	0	0	14	6	3	""	""	9070	29290	100	416	415	29	6	424	424	425	30	7	9	0	0	33225	-0.333	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-8	-9	-8	-9	80	560	100	2130
-75	0	0	14	7	3	""	""	9320	29290	100	431	427	30	7	425	425	426	31	7	18	4	0	34188	0.032	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	6	2	6	2	80	560	100	2131
-75	0	0	14	8	3	""	""	9560	29290	100	440	435	28	6	424	424	424	31	7	24	1	0	34767	0.355	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	16	11	16	11	80	560	100	2132
-75	0	0	14	9	3	""	""	9810	29290	100	434	434	29	6	428	428	429	30	6	21	4	0	34724	0.167	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	6	6	6	6	80	560	100	2133
-75	0	0	14	1	4	""	""	7850	29540	100	432	439	32	7	434	434	435	31	7	20	5	0	35090	0.129	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-2	5	-2	5	80	560	100	2134
-75	0	0	14	2	4	""	""	8090	29540	100	419	421	28	6	430	430	430	30	6	9	1	0	33710	-0.300	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-11	-9	-11	-9	80	554	100	2135
-75	0	0	14	3	4	""	""	8340	29540	100	420	422	34	8	426	426	426	30	7	14	3	0	33721	-0.133	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-6	-4	-6	-4	80	554	100	2136
-75	0	0	14	4	4	""	""	8580	29540	100	421	420	29	6	432	432	430	31	7	8	0	0	33599	-0.323	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-11	-12	-11	-12	80	560	100	2137
-75	0	0	14	5	4	""	""	8830	29540	100	424	424	28	6	428	428	427	30	7	10	0	0	33948	-0.100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-4	-4	-4	-4	80	560	100	2138
-75	0	0	14	6	4	""	""	9070	29540	100	422	425	31	7	421	421	421	29	6	23	3	0	33998	0.138	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	1	4	1	4	80	560	100	2139
-75	0	0	14	7	4	""	""	9320	29540	100	429	428	28	6	427	427	427	30	7	14	0	0	34207	0.033	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	2	1	2	1	80	560	100	2140
-75	0	0	14	8	4	""	""	9560	29540	100	435	431	30	6	425	425	427	30	7	19	0	0	34481	0.133	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	10	6	10	6	80	560	100	2141
-75	0	0	14	9	4	""	""	9810	29540	100	439	439	32	7	432	432	431	30	6	26	6	0	35118	0.267	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	7	7	7	7	80	560	100	2142
-50	0	0	14	1	5	"Blank 9"	"152"	7850	29760	100	429	432	28	6	432	432	433	30	6	18	3	0	34562	-0.033	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-3	0	-3	0	80	560	100	2143
-50	0	0	14	2	5	"Blank 9"	"152"	8100	29750	100	433	433	27	6	431	431	431	30	6	15	1	0	34668	0.067	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	2	2	2	2	80	554	100	2144
-50	0	0	14	3	5	"Blank 9"	"152"	8350	29750	100	433	434	29	6	429	429	428	31	7	20	3	0	34697	0.194	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	4	5	4	5	80	554	100	2145
-75	0	0	14	4	5	""	""	8580	29780	100	429	431	32	7	427	427	427	31	7	19	4	0	34456	0.129	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	2	4	2	4	80	554	100	2146
-75	0	0	14	5	5	""	""	8830	29780	100	425	424	25	5	427	427	427	31	7	10	0	0	33913	-0.097	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-2	-3	-2	-3	80	554	100	2147
-75	0	0	14	6	5	""	""	9070	29780	100	423	425	29	6	421	421	423	28	6	15	6	0	33967	0.071	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	2	4	2	4	80	555	100	2148
-75	0	0	14	7	5	""	""	9320	29780	100	424	426	29	6	425	425	426	28	6	16	3	0	34045	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-1	1	-1	1	80	548	100	2149
-75	0	0	14	8	5	""	""	9560	29780	100	428	425	28	6	422	422	424	30	7	16	1	0	33975	0.033	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	6	3	6	3	80	548	100	2150
-75	0	0	14	9	5	""	""	9810	29780	100	438	436	31	7	427	427	428	28	6	21	6	0	34893	0.286	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	11	9	11	9	80	539	100	2151
-50	0	0	14	1	6	"Lg fr. 27"	"104"	7850	30010	100	443	444	34	7	437	437	436	30	6	25	6	0	35534	0.267	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	6	7	6	7	80	560	100	2152
-50	0	0	14	2	6	"Lg fr. 27"	"104"	8100	30000	100	436	432	29	6	430	430	431	31	7	11	3	0	34556	0.032	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	6	2	6	2	80	560	100	2153
-50	0	0	14	3	6	"Lg fr. 27"	"104"	8350	30000	100	429	428	32	7	426	426	428	29	6	18	4	0	34246	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	3	2	3	2	80	560	100	2154
-50	0	0	14	4	6	"Lg fr. 31"	"120"	8590	29990	100	424	425	32	7	427	427	427	30	7	16	3	0	33975	-0.067	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-3	-2	-3	-2	80	554	100	2155
-50	0	0	14	5	6	"Lg fr. 31"	"120"	8840	29990	100	437	441	30	6	425	425	426	32	7	26	5	0	35253	0.469	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	12	16	12	16	80	554	100	2156
-50	0	0	14	6	6	"Lg fr. 31"	"120"	9090	29990	100	423	426	29	6	427	427	428	30	7	16	4	0	34050	-0.067	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-4	-1	-4	-1	80	555	100	2157
-50	0	0	14	7	6	"Lg fr. 36 0.1然"	"136"	9340	29980	100	423	423	29	6	430	430	430	29	6	10	1	0	33829	-0.241	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-7	-7	-7	-7	80	548	100	2158
-50	0	0	14	8	6	"Lg fr. 36 0.1然"	"136"	9580	29980	100	428	425	31	7	431	431	432	30	6	8	0	0	33988	-0.233	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-3	-6	-3	-6	80	548	100	2159
-50	0	0	14	9	6	"Lg fr. 36 0.1然"	"136"	9830	29970	100	440	438	28	6	432	432	432	29	6	19	3	0	35007	0.207	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	8	6	8	6	80	539	100	2160
-50	0	0	14	1	7	"Ng fr.42 0.2然"	"119"	7850	30250	100	450	446	29	6	447	447	448	32	7	13	0	0	35644	-0.062	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	3	-1	3	-1	80	560	100	2161
-50	0	0	14	2	7	"Ng fr.42 0.2然"	"119"	8100	30250	100	437	438	38	8	443	443	444	34	7	15	3	0	35066	-0.176	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-6	-5	-6	-5	80	560	100	2162
-50	0	0	14	3	7	"Ng fr.42 0.2然"	"119"	8340	30250	100	439	436	27	6	435	435	435	30	6	13	0	0	34841	0.033	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	4	1	4	1	80	560	100	2163
-50	0	0	14	4	7	"Lg fr. 18 0.2然"	"135"	8590	30240	100	428	429	26	6	430	430	430	29	6	13	3	0	34326	-0.034	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-2	-1	-2	-1	80	560	100	2164
-50	0	0	14	5	7	"Lg fr. 18 0.2然"	"135"	8840	30240	100	435	434	30	6	430	430	429	32	7	15	3	0	34710	0.156	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	5	4	5	4	80	560	100	2165
-50	0	0	14	6	7	"Lg fr. 18 0.2然"	"135"	9090	30230	100	417	424	27	6	425	425	426	31	7	10	4	0	33881	-0.065	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-8	-1	-8	-1	80	560	100	2166
-50	0	0	14	7	7	"Lg fr. 23 2.2然"	"151"	9330	30230	100	437	440	30	6	436	436	438	31	7	18	4	0	35231	0.065	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	1	4	1	4	80	560	100	2167
-50	0	0	14	8	7	"Lg fr. 23 2.2然"	"151"	9580	30230	100	440	443	30	6	430	430	423	49	11	11	0	0	35429	0.408	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	10	13	10	13	80	560	100	2168
-50	0	0	14	9	7	"Lg fr. 23 2.2然"	"151"	9830	30220	100	363	360	28	7	391	391	403	58	14	0	0	0	28810	-0.741	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-28	-31	-28	-31	80	560	100	2169
-50	0	0	14	1	8	"Ng fr.30 3.9然"	"134"	7850	30500	100	473	475	29	6	466	466	466	31	6	20	4	0	38009	0.290	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	7	9	7	9	80	560	100	2170
-50	0	0	14	2	8	"Ng fr.30 3.9然"	"134"	8090	30500	100	471	471	29	6	462	462	461	33	7	20	1	0	37651	0.303	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	9	9	9	9	80	560	100	2171
-50	0	0	14	3	8	"Ng fr.30 3.9然"	"134"	8340	30490	100	475	473	31	6	457	457	458	33	7	23	4	0	37845	0.455	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	18	16	18	16	80	560	100	2172
-50	0	0	14	4	8	"Ng fr.34 2.7然"	"150"	8590	30490	100	456	453	32	7	452	452	453	31	6	13	3	0	36270	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	4	1	4	1	80	560	100	2173
-50	0	0	14	5	8	"Ng fr.34 2.7然"	"150"	8840	30490	100	450	452	29	6	447	447	447	31	6	21	3	0	36155	0.161	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	3	5	3	5	80	560	100	2174
-50	0	0	14	6	8	"Ng fr.34 2.7然"	"150"	9080	30480	100	452	452	29	6	438	438	438	31	7	24	6	0	36121	0.452	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	14	14	14	14	80	560	100	2175
-50	0	0	14	7	8	"Ng fr.38 4.1然"	"103"	9330	30480	100	446	447	31	6	441	441	441	32	7	23	3	0	35737	0.188	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	5	6	5	6	80	560	100	2176
-50	0	0	14	8	8	"Ng fr.38 4.1然"	"103"	9580	30480	100	443	437	35	8	429	429	421	50	11	8	0	0	34949	0.320	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	14	8	14	8	80	560	100	2177
-50	0	0	14	9	8	"Ng fr.38 4.1然"	"103"	9830	30470	100	365	365	27	7	376	376	386	48	12	1	0	0	29238	-0.437	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-11	-11	-11	-11	80	560	100	2178
-50	0	0	14	1	9	"Ng fr.18 2.9然"	"149"	7850	30750	100	459	463	31	6	457	457	457	32	7	20	3	0	37014	0.188	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	2	6	2	6	80	560	100	2179
-50	0	0	14	2	9	"Ng fr.18 2.9然"	"149"	8090	30750	100	460	461	35	7	457	457	458	33	7	18	4	0	36905	0.091	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	3	4	3	4	80	560	100	2180
-50	0	0	14	3	9	"Ng fr.18 2.9然"	"149"	8340	30740	100	452	453	30	6	454	454	456	34	7	14	0	0	36221	-0.088	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-2	-1	-2	-1	80	560	100	2181
-50	0	0	14	4	9	"Ng fr.22 0.8然"	"102"	8590	30740	100	450	447	32	7	449	449	451	33	7	14	3	0	35778	-0.121	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	1	-2	1	-2	80	560	100	2182
-50	0	0	14	5	9	"Ng fr.22 0.8然"	"102"	8830	30740	100	449	452	30	6	448	448	449	32	7	16	1	0	36193	0.094	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	1	4	1	4	80	560	100	2183
-50	0	0	14	6	9	"Ng fr.22 0.8然"	"102"	9080	30730	100	447	448	36	8	442	442	442	30	6	21	8	0	35813	0.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	5	6	5	6	80	560	100	2184
-50	0	0	14	7	9	"Ng fr.26 1.6然"	"118"	9330	30730	100	449	449	24	5	440	440	441	31	7	18	0	0	35893	0.258	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	9	9	9	9	80	560	100	2185
-50	0	0	14	8	9	"Ng fr.26 1.6然"	"118"	9580	30730	100	435	441	30	6	439	439	440	31	7	19	1	0	35245	0.032	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-4	2	-4	2	80	560	100	2186
-50	0	0	14	9	9	"Ng fr.26 1.6然"	"118"	9820	30720	100	447	445	31	6	440	440	439	34	7	16	1	0	35565	0.176	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	7	5	7	5	80	560	100	2187
-50	0	0	14	1	10	"Ng fr.11 5然"	"101"	7840	31000	100	416	421	37	8	408	408	401	52	12	16	0	0	33658	0.385	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	8	13	8	13	80	560	100	2188
-50	0	0	14	2	10	"Ng fr.11 5然"	"101"	8090	30990	100	394	394	31	7	391	391	388	57	14	6	0	0	31514	0.105	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	3	3	3	3	80	560	100	2189
-50	0	0	14	3	10	"Ng fr.11 5然"	"101"	8340	30990	100	383	387	31	8	387	387	383	55	14	5	0	0	30939	0.073	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-4	0	-4	0	80	560	100	2190
-50	0	0	14	4	10	"Ng fr.12 1然"	"117"	8590	30990	100	377	384	37	9	383	383	378	54	14	8	1	0	30714	0.111	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-6	1	-6	1	80	560	100	2191
-50	0	0	14	5	10	"Ng fr.12 1然"	"117"	8830	30980	100	386	387	27	6	384	384	382	51	13	3	0	0	30964	0.098	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	2	3	2	3	80	560	100	2192
-50	0	0	14	6	10	"Ng fr.12 1然"	"117"	9080	30980	100	382	382	28	7	385	385	378	51	13	5	0	0	30597	0.078	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-3	-3	-3	-3	80	560	100	2193
-50	0	0	14	7	10	"Ng fr.14 7.5然"	"133"	9330	30980	100	388	386	37	9	376	376	374	53	14	13	1	0	30849	0.226	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	12	10	12	10	80	560	100	2194
-50	0	0	14	8	10	"Ng fr.14 7.5然"	"133"	9570	30980	100	383	384	31	8	381	381	377	55	14	3	0	0	30692	0.127	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	2	3	2	3	80	560	100	2195
-50	0	0	14	9	10	"Ng fr.14 7.5然"	"133"	9820	30970	100	416	415	32	7	405	405	401	46	11	10	0	0	33181	0.304	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	11	10	11	10	80	560	100	2196
0	0	0	14	1	11	"Lg 26-8"	"86"	7860	31230	60	3886	3708	1421	38	269	269	245	74	30	100	100	0	118667	46.797	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	3617	3439	3617	3439	32	176	100	2197
