ATF	1.0
30	41    
"Type=GenePix Export 3"
"DateTime=2021/12/14 14:39:08"
"Settings=F:\Documents\Work\Brugia glycan array - follow-up study\2021-12-05 to 14 - Repeat incubations\2021-12-13\Raw Data\Slide08_Bmarray_Subclasses_F635.gps"
"GalFile=D:\Biblioth鋂ues\Documents\Back-up NEB PhD\C drive\Brugia malayi\Glycan array\GAL files\GAL file Brugia_Onchocerca array Jan 2018.gal"
"PixelSize=10"
"Wavelengths=635"
"ImageFiles=F:\Documents\Work\Brugia glycan array - follow-up study\2021-12-05 to 14 - Repeat incubations\2021-12-13\Raw Data\Images\Slide08_US23502317_1003449804_S01_H_Flipped.tif 0"
"NormalizationMethod=None"
"NormalizationFactors=1"
"JpegImage="
"StdDev=Type 1"
"RatioFormulations=W1/W2 (635/532)"
"FeatureType=Circular"
"Barcode="
"BackgroundSubtraction=LocalFeature"
"ImageOrigin=0, 0"
"JpegOrigin=2930, 1450"
"Creator=GenePix Pro 7.2.22"
"Scanner=G2505B"
"FocusPosition=0"
"Temperature=0"
"LinesAveraged=1"
"Comment="
"PMTGain=0"
"ScanPower=100"
"LaserPower=0"
"Filters="
"ScanRegion=0,0,2160,7100"
"ScanArea=1"
"Supplier="
"Flags"	"Normalize"	"Autoflag"	"Block"	"Column"	"Row"	"Name"	"ID"	"X"	"Y"	"Dia."	"F635 Median"	"F635 Mean"	"F635 SD"	"F635 CV"	"B635"	"B635 Median"	"B635 Mean"	"B635 SD"	"B635 CV"	"% > B635+1SD"	"% > B635+2SD"	"F635 % Sat."	"F635 Total Intensity"	"SNR 635"	"Ratio of Medians (635/532)"	"Ratio of Means (635/532)"	"Median of Ratios (635/532)"	"Mean of Ratios (635/532)"	"Ratios SD (635/532)"	"Rgn Ratio (635/532)"	"Rgn R2 (635/532)"	"Log Ratio (635/532)"	"F635 Median - B635"	"F635 Mean - B635"	"Sum of Medians (635/532)"	"Sum of Means (635/532)"	"F Pixels"	"B Pixels"	"Circularity"	"Index"
-50	0	0	16	7	9	"Ng fr.28 6.5然"	"126"	18260	30710	100	32	33	12	36	32	32	32	5	15	14	6	0	2678	0.200	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	Error	0	1	0	1	80	474	100	2509
-50	0	0	16	8	9	"Ng fr.28 6.5然"	"126"	18510	30720	100	33	34	7	20	32	32	32	5	15	23	5	0	2683	0.400	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	2	1	2	80	474	100	2510
-50	0	0	16	9	9	"Ng fr.28 6.5然"	"126"	18760	30720	100	31	31	5	16	32	32	32	5	15	9	3	0	2503	-0.200	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	-1	-1	-1	80	466	100	2511
-50	0	0	16	1	10	"Ng fr.12 10然"	"109"	16850	31030	100	33	32	6	18	32	32	33	6	18	9	3	0	2586	-0.167	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	16.610	1	0	1	0	80	560	100	2512
-50	0	0	16	2	10	"Ng fr.12 10然"	"109"	17100	31030	100	31	32	5	15	32	32	33	5	15	13	4	0	2555	-0.200	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	0	-1	0	80	560	100	2513
-50	0	0	16	3	10	"Ng fr.12 10然"	"109"	17340	31040	100	31	32	6	18	32	32	32	6	18	10	1	0	2540	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	0	-1	0	80	560	100	2514
-50	0	0	16	4	10	"Ng fr.13 5然"	"125"	17590	31040	100	33	33	6	18	33	33	33	6	18	16	3	0	2673	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	0	0	0	80	560	100	2515
-50	0	0	16	5	10	"Ng fr.13 5然"	"125"	17840	31050	100	32	33	6	18	32	32	33	6	18	19	3	0	2608	0.000	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	Error	0	1	0	1	80	560	100	2516
-50	0	0	16	6	10	"Ng fr.13 5然"	"125"	18090	31050	100	33	34	6	17	33	33	33	5	15	20	6	0	2683	0.200	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	Error	0	1	0	1	80	560	100	2517
-50	0	0	16	7	10	"Ng fr.16 6.5然"	"141"	18340	31060	100	31	32	6	18	33	33	33	6	18	9	1	0	2536	-0.167	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-2	-1	-2	-1	80	560	100	2518
-50	0	0	16	8	10	"Ng fr.16 6.5然"	"141"	18590	31060	100	33	34	5	14	32	32	33	6	18	19	1	0	2701	0.167	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	2	1	2	80	560	100	2519
0	0	0	16	9	10	"Ng fr.16 6.5然"	"141"	18840	31070	60	33	32	5	15	31	31	32	5	15	28	6	0	1038	0.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	2	1	2	1	32	176	100	2520
0	0	0	16	1	11	"Lg 26-10"	"88"	16740	31280	50	151	158	39	24	32	32	33	5	15	100	100	0	1891	25.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	119	126	119	126	12	104	100	2521
0	0	0	16	2	11	"Lg 26-10"	"88"	16990	31290	50	243	250	97	38	32	32	32	5	15	100	100	0	2999	43.600	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	211	218	211	218	12	104	100	2522
0	0	0	16	3	11	"Lg 26-10"	"88"	17250	31300	50	246	254	84	33	33	33	34	6	17	100	100	0	3044	36.667	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	213	221	213	221	12	104	100	2523
0	0	0	16	4	11	"Print buffer"	"92"	17480	31320	70	56	56	16	28	33	33	33	5	15	84	72	0	1798	4.600	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	23	23	23	23	32	236	100	2524
0	0	0	16	5	11	"Print buffer"	"92"	17730	31310	80	52	51	14	27	32	32	33	6	18	73	58	0	2676	3.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	20	19	20	19	52	340	100	2525
0	0	0	16	6	11	"Print buffer"	"92"	17970	31320	70	59	57	13	22	33	33	33	5	15	94	78	0	1818	4.800	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	26	24	26	24	32	236	100	2526
0	0	0	16	7	11	"Print buffer"	"96"	18200	31300	70	44	45	12	26	33	33	33	6	18	63	44	0	1453	2.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	11	12	11	12	32	236	100	2527
0	0	0	16	8	11	"Print buffer"	"96"	18500	31320	70	45	47	11	23	32	32	33	6	18	81	50	0	1501	2.333	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	13	15	13	15	32	236	100	2528
0	0	0	16	9	11	"Print buffer"	"96"	18700	31310	70	38	40	9	22	32	32	32	5	15	53	34	0	1284	1.600	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	6	8	6	8	32	236	100	2529
0	0	0	16	1	12	"Lg 19-8 3 然"	"76"	16740	31540	70	66	67	13	19	33	33	33	6	18	97	91	0	2140	5.667	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	33	34	33	34	32	236	100	2530
0	0	0	16	2	12	"Lg 19-8 3 然"	"76"	16990	31530	70	68	70	17	24	32	32	33	6	18	100	100	0	2253	6.167	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	36	38	36	38	32	236	100	2531
0	0	0	16	3	12	"Lg 19-8 3 然"	"76"	17240	31550	60	60	62	18	29	32	32	33	5	15	100	91	0	1999	5.800	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	28	30	28	30	32	176	100	2532
0	0	0	16	4	12	"Lg 20-10"	"80"	17500	31530	60	151	164	74	45	33	33	33	5	15	100	100	0	5253	26.200	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	118	131	118	131	32	176	100	2533
0	0	0	16	5	12	"Lg 20-10"	"80"	17730	31530	60	99	101	34	33	33	33	34	6	17	100	100	0	3241	11.167	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	66	68	66	68	32	176	100	2534
0	0	0	16	6	12	"Lg 20-10"	"80"	17980	31530	60	80	82	11	13	33	33	34	6	17	100	100	0	2623	8.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	47	49	47	49	32	176	100	2535
0	0	0	16	7	12	"Lg 23-11 1 然"	"84"	18220	31520	50	53	55	8	14	31	31	32	5	15	100	100	0	657	4.600	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	22	24	22	24	12	104	100	2536
0	0	0	16	8	12	"Lg 23-11 1 然"	"84"	18480	31540	50	47	44	8	18	33	33	33	6	18	67	58	0	527	1.833	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	14	11	14	11	12	104	100	2537
0	0	0	16	9	12	"Lg 23-11 1 然"	"84"	18710	31520	50	50	49	8	16	31	31	32	4	12	100	83	0	585	4.250	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	19	18	19	18	12	104	100	2538
0	0	0	16	1	13	"Ng 21-8 3 然"	"64"	16740	31780	50	88	89	14	15	35	35	35	5	14	100	100	0	1062	10.800	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	53	54	53	54	12	104	100	2539
0	0	0	16	2	13	"Ng 21-8 3 然"	"64"	16990	31780	50	86	88	15	17	34	34	34	5	14	100	100	0	1055	10.800	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	52	54	52	54	12	104	100	2540
0	0	0	16	3	13	"Ng 21-8 3 然"	"64"	17230	31780	60	65	65	14	21	34	34	35	6	17	100	94	0	2082	5.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	31	31	31	31	32	176	100	2541
0	0	0	16	4	13	"Lg 16-17 3 然"	"68"	17480	31790	60	92	86	25	29	33	33	33	6	18	100	91	0	2744	8.833	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	59	53	59	53	32	176	100	2542
0	0	0	16	5	13	"Lg 16-17 3 然"	"68"	17720	31770	60	91	87	22	25	33	33	34	7	20	97	94	0	2773	7.571	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	58	54	58	54	32	176	100	2543
0	0	0	16	6	13	"Lg 16-17 3 然"	"68"	17970	31780	60	79	100	143	143	32	32	31	5	16	97	88	0	3215	13.800	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	47	68	47	68	32	176	100	2544
0	0	0	16	7	13	"Lg 17-15 HF 10 然"	"72"	18220	31790	50	70	69	8	11	34	34	35	6	17	100	100	0	824	5.667	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	36	35	36	35	12	104	100	2545
0	0	0	16	8	13	"Lg 17-15 HF 10 然"	"72"	18460	31780	60	57	55	11	20	32	32	32	5	15	94	88	0	1755	4.600	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	25	23	25	23	32	176	100	2546
0	0	0	16	9	13	"Lg 17-15 HF 10 然"	"72"	18700	31790	60	54	54	9	16	32	32	32	5	15	91	91	0	1735	4.400	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	22	22	22	22	32	176	100	2547
0	0	0	16	1	14	"Ng 19-9 10 然"	"52"	16750	32020	60	62	63	15	23	32	32	33	6	18	94	91	0	2013	5.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	30	31	30	31	32	176	100	2548
0	0	0	16	2	14	"Ng 19-9 10 然"	"52"	17000	32020	60	68	68	12	17	34	34	33	6	18	100	97	0	2167	5.833	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	34	34	34	34	32	176	100	2549
0	0	0	16	3	14	"Ng 19-9 10 然"	"52"	17240	32030	60	64	63	11	17	34	34	34	5	14	97	91	0	2024	5.800	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	30	29	30	29	32	176	100	2550
0	0	0	16	4	14	"Ng 19-11 1 然"	"56"	17490	32040	60	61	60	9	15	35	35	35	6	17	100	91	0	1933	4.167	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	26	25	26	25	32	176	100	2551
0	0	0	16	5	14	"Ng 19-11 1 然"	"56"	17730	32030	60	57	59	10	16	34	34	34	6	17	100	94	0	1883	4.167	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	23	25	23	25	32	176	100	2552
0	0	0	16	6	14	"Ng 19-11 1 然"	"56"	17990	32020	60	55	54	8	14	31	31	31	5	16	100	94	0	1742	4.600	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	24	23	24	23	32	176	100	2553
0	0	0	16	7	14	"Ng 20-8 1 然"	"60"	18220	32050	30	1045	1025	585	57	38	38	97	161	165	100	100	0	4098	5.764	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1007	987	1007	987	4	20	100	2554
0	0	0	16	8	14	"Ng 20-8 1 然"	"60"	18490	32020	30	296	525	645	122	34	34	37	7	18	75	75	0	2098	69.714	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	262	491	262	491	4	20	100	2555
0	0	0	16	9	14	"Ng 20-8 1 然"	"60"	18680	32050	30	370	454	404	88	35	35	75	149	198	75	50	0	1814	2.544	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	335	419	335	419	4	20	100	2556
0	0	0	16	1	15	"Ng 16-9 1 然"	"40"	16730	32290	60	128	130	43	33	34	34	34	6	17	97	97	0	4150	16.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	94	96	94	96	32	176	100	2557
0	0	0	16	2	15	"Ng 16-9 1 然"	"40"	16990	32270	60	141	145	36	24	35	35	35	6	17	100	100	0	4627	18.333	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	106	110	106	110	32	176	100	2558
0	0	0	16	3	15	"Ng 16-9 1 然"	"40"	17240	32280	60	145	139	37	26	34	34	34	5	14	100	100	0	4440	21.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	111	105	111	105	32	176	100	2559
0	0	0	16	4	15	"Ng 17-7 1 然"	"44"	17470	32260	60	44	45	9	20	34	34	34	6	17	69	44	0	1433	1.833	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	10	11	10	11	32	176	100	2560
0	0	0	16	5	15	"Ng 17-7 1 然"	"44"	17690	32280	50	43	43	6	13	34	34	35	7	20	67	17	0	518	1.143	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	9	9	9	9	12	104	100	2561
0	0	0	16	6	15	"Ng 17-7 1 然"	"44"	17960	32230	60	39	41	11	26	32	32	33	5	15	59	38	0	1327	1.600	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	7	9	7	9	32	176	100	2562
0	0	0	16	7	15	"Ng 17-9 1 然"	"48"	18210	32250	50	42	44	10	22	32	32	32	5	15	67	50	0	527	2.400	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	10	12	10	12	12	104	100	2563
0	0	0	16	8	15	"Ng 17-9 1 然"	"48"	18470	32270	60	40	41	6	14	31	31	32	5	15	78	38	0	1305	1.800	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	9	10	9	10	32	176	100	2564
0	0	0	16	9	15	"Ng 17-9 1 然"	"48"	18710	32260	60	42	42	5	11	31	31	31	5	16	81	50	0	1341	2.200	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	11	11	11	11	32	176	100	2565
0	0	0	16	1	16	"Ng 14-9 30 然"	"28"	16760	32510	60	74	74	12	16	33	33	34	7	20	100	97	0	2372	5.714	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	41	41	41	41	32	176	100	2566
0	0	0	16	2	16	"Ng 14-9 30 然"	"28"	17010	32530	60	69	66	11	16	34	34	34	6	17	94	94	0	2117	5.333	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	35	32	35	32	32	176	100	2567
0	0	0	16	3	16	"Ng 14-9 30 然"	"28"	17260	32520	70	69	69	10	14	34	34	34	6	17	100	97	0	2213	5.833	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	35	35	35	35	32	236	100	2568
0	0	0	16	4	16	"Ng 14-10 3 然"	"32"	17490	32510	70	74	75	14	18	34	34	34	6	17	97	94	0	2401	6.833	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	40	41	40	41	32	236	100	2569
0	0	0	16	5	16	"Ng 14-10 3 然"	"32"	17740	32520	70	76	78	15	19	33	33	34	6	17	100	100	0	2508	7.333	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	43	45	43	45	32	236	100	2570
0	0	0	16	6	16	"Ng 14-10 3 然"	"32"	18000	32520	70	69	70	12	17	32	32	33	5	15	100	100	0	2255	7.400	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	37	38	37	38	32	236	100	2571
0	0	0	16	7	16	"Ng 15-10 1然"	"36"	18250	32500	60	53	53	10	18	33	33	32	5	15	94	84	0	1701	4.200	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	20	20	20	20	32	176	100	2572
0	0	0	16	8	16	"Ng 15-10 1然"	"36"	18490	32490	60	51	52	11	21	30	30	31	5	16	97	91	0	1669	4.200	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	21	22	21	22	32	176	100	2573
0	0	0	16	9	16	"Ng 15-10 1然"	"36"	18730	32490	70	54	55	11	20	32	32	32	6	18	97	94	0	1773	3.833	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	22	23	22	23	32	236	100	2574
0	0	0	16	1	17	"Ng 11-10 1 然"	"16"	16780	32770	50	43	44	7	15	33	33	35	7	20	75	17	0	530	1.286	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	10	11	10	11	12	104	100	2575
0	0	0	16	2	17	"Ng 11-10 1 然"	"16"	17000	32780	50	43	43	6	13	34	34	34	5	14	75	42	0	514	1.800	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	9	9	9	9	12	104	100	2576
0	0	0	16	3	17	"Ng 11-10 1 然"	"16"	17240	32770	60	44	42	6	14	35	35	34	5	14	72	22	0	1355	1.600	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	9	7	9	7	32	176	100	2577
0	0	0	16	4	17	"Ng 12-11 3 然"	"20"	17500	32750	70	76	77	11	14	34	34	35	6	17	100	100	0	2461	7.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	42	43	42	43	32	236	100	2578
0	0	0	16	5	17	"Ng 12-11 3 然"	"20"	17740	32750	70	70	66	17	25	33	33	34	6	17	91	84	0	2126	5.333	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	37	33	37	33	32	236	100	2579
0	0	0	16	6	17	"Ng 12-11 3 然"	"20"	18010	32760	80	59	57	15	26	32	32	32	5	15	87	85	0	2986	5.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	27	25	27	25	52	340	100	2580
0	0	0	16	7	17	"Ng 13-15 3 然"	"24"	18230	32760	60	52	51	9	17	33	33	34	6	17	94	72	0	1642	2.833	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	19	18	19	18	32	176	100	2581
0	0	0	16	8	17	"Ng 13-15 3 然"	"24"	18480	32750	60	46	47	8	17	31	31	31	5	16	91	81	0	1489	3.200	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	15	16	15	16	32	176	100	2582
0	0	0	16	9	17	"Ng 13-15 3 然"	"24"	18720	32750	60	59	61	12	19	36	36	37	9	24	97	69	0	1962	2.667	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	23	25	23	25	32	176	100	2583
0	0	0	16	1	18	"Ng 9-9 3然"	"4"	16750	33020	50	66	62	8	12	35	35	36	7	19	100	92	0	748	3.714	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	31	27	31	27	12	104	100	2584
0	0	0	16	2	18	"Ng 9-9 3然"	"4"	17000	33020	50	51	51	8	15	35	35	36	7	19	92	58	0	608	2.143	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	16	16	16	16	12	104	100	2585
0	0	0	16	3	18	"Ng 9-9 3然"	"4"	17250	33020	50	48	51	9	17	35	35	35	6	17	92	50	0	606	2.667	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	13	16	13	16	12	104	100	2586
0	0	0	16	4	18	"Ng 10-11 3 然"	"8"	17490	33020	70	64	64	8	12	34	34	34	6	17	100	100	0	2052	5.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	30	30	30	30	32	236	100	2587
0	0	0	16	5	18	"Ng 10-11 3 然"	"8"	17730	33030	70	58	60	11	18	34	34	34	6	17	97	91	0	1907	4.333	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	24	26	24	26	32	236	100	2588
0	0	0	16	6	18	"Ng 10-11 3 然"	"8"	17990	33030	70	64	65	9	13	33	33	33	6	18	100	100	0	2085	5.333	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	31	32	31	32	32	236	100	2589
0	0	0	16	7	18	"Ng 10-13 10 然"	"12"	18210	33020	60	52	54	11	20	32	32	32	6	18	91	84	0	1719	3.667	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	20	22	20	22	32	176	100	2590
0	0	0	16	8	18	"Ng 10-13 10 然"	"12"	18460	33020	70	45	46	8	17	31	31	32	5	15	91	72	0	1462	2.800	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	14	15	14	15	32	236	100	2591
0	0	0	16	9	18	"Ng 10-13 10 然"	"12"	18710	33030	70	50	50	6	12	33	33	33	6	18	97	75	0	1612	2.833	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	17	17	17	17	32	236	100	2592
-75	0	0	17	1	1	""	""	3100	37790	100	39	39	9	23	38	38	40	11	27	11	1	0	3146	-0.091	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	1	1	1	80	560	100	2593
-75	0	0	17	2	1	""	""	3340	37790	100	40	41	9	21	38	38	41	18	43	6	0	0	3298	0.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	2	3	2	3	80	560	100	2594
-75	0	0	17	3	1	""	""	3590	37790	100	40	42	10	23	39	39	40	10	25	16	5	0	3373	0.200	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	3	1	3	80	560	100	2595
-75	0	0	17	4	1	""	""	3830	37790	100	38	40	9	22	39	39	43	34	79	3	0	0	3177	-0.088	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	1	-1	1	80	560	100	2596
-75	0	0	17	5	1	""	""	4080	37790	100	40	41	11	26	38	38	40	11	27	18	6	0	3292	0.091	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	2	3	2	3	80	560	100	2597
-75	0	0	17	6	1	""	""	4320	37790	100	40	42	12	28	38	38	39	9	23	18	5	0	3326	0.333	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	2	4	2	4	80	560	100	2598
-75	0	0	17	7	1	""	""	4570	37790	100	37	44	27	61	38	38	39	11	28	16	9	0	3547	0.455	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	6	-1	6	80	560	100	2599
-75	0	0	17	8	1	""	""	4810	37790	100	40	42	14	33	38	38	39	9	23	23	11	0	3375	0.333	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	2	4	2	4	80	560	100	2600
-75	0	0	17	9	1	""	""	5060	37790	100	38	38	8	21	38	38	41	15	36	4	0	0	3073	-0.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	0	0	0	80	560	100	2601
-75	0	0	17	1	2	""	""	3100	38040	100	37	39	10	25	39	39	42	20	47	5	0	0	3113	-0.150	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	16.610	-2	0	-2	0	80	560	100	2602
-75	0	0	17	2	2	""	""	3340	38040	100	38	41	17	41	39	39	41	12	29	11	6	0	3313	0.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	2	-1	2	80	560	100	2603
-75	0	0	17	3	2	""	""	3590	38040	100	40	40	9	22	39	39	41	13	31	6	1	0	3177	-0.077	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	1	1	1	80	560	100	2604
-75	0	0	17	4	2	""	""	3830	38040	100	37	38	8	21	39	39	41	15	36	3	0	0	3000	-0.200	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-2	-1	-2	-1	80	560	100	2605
-75	0	0	17	5	2	""	""	4080	38040	100	40	40	8	20	38	38	40	13	32	5	1	0	3172	0.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	2	2	2	2	80	560	100	2606
-75	0	0	17	6	2	""	""	4320	38040	100	37	38	8	21	38	38	40	12	30	6	1	0	3063	-0.167	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	0	-1	0	80	560	100	2607
-75	0	0	17	7	2	""	""	4570	38040	100	36	36	7	19	38	38	39	10	25	5	0	0	2908	-0.300	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-2	-2	-2	-2	80	560	100	2608
-75	0	0	17	8	2	""	""	4810	38040	100	38	39	8	20	37	37	38	10	26	16	3	0	3135	0.100	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	2	1	2	80	560	100	2609
-75	0	0	17	9	2	""	""	5060	38040	100	38	38	7	18	37	37	39	11	28	10	0	0	3077	-0.091	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	1	1	1	80	560	100	2610
-75	0	0	17	1	3	""	""	3100	38280	100	39	41	10	24	39	39	41	14	34	11	4	0	3265	0.000	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	Error	0	2	0	2	80	560	100	2611
-75	0	0	17	2	3	""	""	3340	38280	100	40	40	9	22	39	39	42	19	45	3	0	0	3194	-0.105	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	1	1	1	80	560	100	2612
-75	0	0	17	3	3	""	""	3590	38280	100	39	47	53	112	39	39	41	14	34	8	3	0	3725	0.429	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	Error	0	8	0	8	80	560	100	2613
-75	0	0	17	4	3	""	""	3830	38280	100	37	39	13	33	38	38	40	12	30	6	3	0	3102	-0.083	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	1	-1	1	80	560	100	2614
-75	0	0	17	5	3	""	""	4080	38280	100	38	40	8	20	38	38	40	14	35	6	0	0	3164	0.000	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	Error	0	2	0	2	80	560	100	2615
-75	0	0	17	6	3	""	""	4320	38280	100	38	42	13	30	38	38	39	11	28	19	6	0	3323	0.273	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	Error	0	4	0	4	80	560	100	2616
-75	0	0	17	7	3	""	""	4570	38280	100	36	36	5	13	37	37	40	16	40	0	0	0	2844	-0.250	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	-1	-1	-1	80	560	100	2617
-75	0	0	17	8	3	""	""	4810	38280	100	38	39	9	23	38	38	39	11	28	9	4	0	3102	0.000	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	Error	0	1	0	1	80	560	100	2618
-75	0	0	17	9	3	""	""	5060	38280	100	37	38	8	21	37	37	39	18	46	3	0	0	3006	-0.056	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	Error	0	1	0	1	80	560	100	2619
