ATF	1.0
30	41    
"Type=GenePix Export 3"
"DateTime=2021/12/14 14:38:04"
"Settings=F:\Documents\Work\Brugia glycan array - follow-up study\2021-12-05 to 14 - Repeat incubations\2021-12-14\Slide05_Bmarray_Subclasses_F635.gps"
"GalFile=D:\Biblioth鋂ues\Documents\Back-up NEB PhD\C drive\Brugia malayi\Glycan array\GAL files\GAL file Brugia_Onchocerca array Jan 2018.gal"
"PixelSize=10"
"Wavelengths=635"
"ImageFiles=F:\Documents\Work\Brugia glycan array - follow-up study\2021-12-05 to 14 - Repeat incubations\2021-12-14\Images\Slide05_US23502317_1003449803_S01_H_Flipped.tif 0"
"NormalizationMethod=None"
"NormalizationFactors=1"
"JpegImage="
"StdDev=Type 1"
"RatioFormulations=W1/W2 (635/532)"
"FeatureType=Circular"
"Barcode="
"BackgroundSubtraction=LocalFeature"
"ImageOrigin=0, 0"
"JpegOrigin=3080, 1670"
"Creator=GenePix Pro 7.2.22"
"Scanner=G2505B"
"FocusPosition=0"
"Temperature=0"
"LinesAveraged=1"
"Comment="
"PMTGain=0"
"ScanPower=100"
"LaserPower=0"
"Filters="
"ScanRegion=0,0,2160,7100"
"ScanArea=1"
"Supplier="
"Flags"	"Normalize"	"Autoflag"	"Block"	"Column"	"Row"	"Name"	"ID"	"X"	"Y"	"Dia."	"F635 Median"	"F635 Mean"	"F635 SD"	"F635 CV"	"B635"	"B635 Median"	"B635 Mean"	"B635 SD"	"B635 CV"	"% > B635+1SD"	"% > B635+2SD"	"F635 % Sat."	"F635 Total Intensity"	"SNR 635"	"Ratio of Medians (635/532)"	"Ratio of Means (635/532)"	"Median of Ratios (635/532)"	"Mean of Ratios (635/532)"	"Ratios SD (635/532)"	"Rgn Ratio (635/532)"	"Rgn R2 (635/532)"	"Log Ratio (635/532)"	"F635 Median - B635"	"F635 Mean - B635"	"Sum of Medians (635/532)"	"Sum of Means (635/532)"	"F Pixels"	"B Pixels"	"Circularity"	"Index"
-50	0	0	5	5	6	"Lg fr. 30 0.2然"	"116"	4300	12160	100	36	37	9	24	38	38	40	19	47	1	0	0	2974	-0.158	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-2	-1	-2	-1	80	516	100	698
-50	0	0	5	6	6	"Lg fr. 30 0.2然"	"116"	4540	12160	100	39	41	16	39	38	38	43	37	86	1	1	0	3258	-0.054	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	3	1	3	80	516	100	699
-50	0	0	5	7	6	"Lg fr. 35 0.1然"	"132"	4780	12170	100	39	39	12	30	38	38	40	10	25	13	1	0	3143	-0.100	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	1	1	1	80	528	100	700
-50	0	0	5	8	6	"Lg fr. 35 0.1然"	"132"	5020	12170	100	37	37	9	24	38	38	41	18	43	1	0	0	2999	-0.222	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	-1	-1	-1	80	528	100	701
-50	0	0	5	9	6	"Lg fr. 35 0.1然"	"132"	5260	12180	100	37	37	7	18	38	38	43	39	90	0	0	0	2943	-0.154	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	-1	-1	-1	80	538	100	702
-50	0	0	5	1	7	"Ng fr.41 1.56然"	"115"	3330	12390	100	38	40	8	20	39	39	41	14	34	5	0	0	3172	-0.071	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	1	-1	1	80	560	100	703
-50	0	0	5	2	7	"Ng fr.41 1.56然"	"115"	3570	12390	100	38	43	41	95	39	39	43	33	76	3	1	0	3459	0.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	4	-1	4	80	560	100	704
-50	0	0	5	3	7	"Ng fr.41 1.56然"	"115"	3810	12400	100	38	41	12	29	39	39	43	32	74	3	0	0	3313	-0.062	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	2	-1	2	80	560	100	705
-50	0	0	5	4	7	"Lg fr. 17 0.1然"	"131"	4060	12400	100	38	45	43	95	38	38	43	48	111	5	3	0	3606	0.042	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	Error	0	7	0	7	80	560	100	706
-50	0	0	5	5	7	"Lg fr. 17 0.1然"	"131"	4300	12400	100	37	39	10	25	39	39	42	22	52	5	0	0	3114	-0.136	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	16.610	-2	0	-2	0	80	560	100	707
-50	0	0	5	6	7	"Lg fr. 17 0.1然"	"131"	4540	12410	100	41	42	11	26	40	40	44	35	79	3	0	0	3347	-0.057	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	2	1	2	80	560	100	708
-50	0	0	5	7	7	"Lg fr. 21 0.9然"	"147"	4780	12410	100	39	42	22	52	39	39	41	17	41	8	3	0	3378	0.059	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	Error	0	3	0	3	80	560	100	709
-50	0	0	5	8	7	"Lg fr. 21 0.9然"	"147"	5020	12420	100	40	41	11	26	38	38	41	17	41	9	3	0	3306	0.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	2	3	2	3	80	560	100	710
-50	0	0	5	9	7	"Lg fr. 21 0.9然"	"147"	5270	12420	100	39	39	8	20	39	39	42	30	71	0	0	0	3144	-0.100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	0	0	0	80	560	100	711
-50	0	0	5	1	8	"Ng fr.29 0.9然"	"130"	3330	12640	100	37	41	22	53	39	39	41	13	31	11	3	0	3304	0.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-2	2	-2	2	80	560	100	712
-50	0	0	5	2	8	"Ng fr.29 0.9然"	"130"	3570	12640	100	41	45	22	48	39	39	41	12	29	15	6	0	3605	0.333	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	2	6	2	6	80	560	100	713
-50	0	0	5	3	8	"Ng fr.29 0.9然"	"130"	3810	12640	100	40	44	29	65	38	38	41	16	39	9	1	0	3525	0.188	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	2	6	2	6	80	560	100	714
-50	0	0	5	4	8	"Ng fr.33 2.5然"	"146"	4060	12650	100	41	44	14	31	39	39	45	63	140	1	0	0	3481	-0.016	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	2	5	2	5	80	560	100	715
-50	0	0	5	5	8	"Ng fr.33 2.5然"	"146"	4300	12650	100	38	40	13	32	39	39	43	32	74	3	0	0	3172	-0.094	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	1	-1	1	80	560	100	716
-50	0	0	5	6	8	"Ng fr.33 2.5然"	"146"	4540	12660	100	40	39	9	23	40	40	44	29	65	0	0	0	3154	-0.172	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	Error	0	-1	0	-1	80	560	100	717
-50	0	0	5	7	8	"Ng fr.37 4.3然"	"99"	4780	12660	100	41	44	12	27	40	40	42	17	40	13	1	0	3501	0.118	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	4	1	4	80	560	100	718
-50	0	0	5	8	8	"Ng fr.37 4.3然"	"99"	5030	12660	100	39	39	8	20	39	39	43	28	65	0	0	0	3094	-0.143	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	0	0	0	80	560	100	719
-50	0	0	5	9	8	"Ng fr.37 4.3然"	"99"	5270	12670	100	41	47	31	65	39	39	41	15	36	16	5	0	3765	0.400	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	2	8	2	8	80	560	100	720
-50	0	0	5	1	9	"Ng fr.17 0.7然"	"145"	3330	12880	100	40	42	13	30	39	39	40	11	27	19	4	0	3378	0.182	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	3	1	3	80	560	100	721
-50	0	0	5	2	9	"Ng fr.17 0.7然"	"145"	3570	12890	100	40	48	49	102	38	38	40	13	32	15	4	0	3817	0.615	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	2	10	2	10	80	560	100	722
-50	0	0	5	3	9	"Ng fr.17 0.7然"	"145"	3810	12890	100	40	48	45	93	38	38	40	15	37	18	6	0	3868	0.533	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	2	10	2	10	80	560	100	723
-50	0	0	5	4	9	"Ng fr.21 0.5然"	"98"	4060	12900	100	38	40	17	42	38	38	40	14	35	6	1	0	3211	0.000	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	Error	0	2	0	2	80	560	100	724
-50	0	0	5	5	9	"Ng fr.21 0.5然"	"98"	4300	12900	100	37	45	63	140	38	38	40	16	40	9	3	0	3607	0.313	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	7	-1	7	80	560	100	725
-50	0	0	5	6	9	"Ng fr.21 0.5然"	"98"	4540	12900	100	40	45	19	42	40	40	42	17	40	11	5	0	3585	0.176	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	Error	0	5	0	5	80	560	100	726
-50	0	0	5	7	9	"Ng fr.25 1.9然"	"114"	4790	12910	100	38	39	9	23	40	40	48	78	162	0	0	0	3152	-0.115	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-2	-1	-2	-1	80	560	100	727
-50	0	0	5	8	9	"Ng fr.25 1.9然"	"114"	5030	12910	100	39	48	61	127	40	40	43	40	93	3	3	0	3849	0.125	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	8	-1	8	80	560	100	728
-50	0	0	5	9	9	"Ng fr.25 1.9然"	"114"	5270	12910	100	43	44	11	25	40	40	42	16	38	11	3	0	3507	0.125	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	3	4	3	4	80	560	100	729
-50	0	0	5	1	10	"Ng fr.11 10然"	"97"	3330	13130	100	41	53	46	86	42	42	55	209	380	1	0	0	4242	-0.010	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	11	-1	11	80	560	100	730
-50	0	0	5	2	10	"Ng fr.11 10然"	"97"	3570	13140	100	40	42	10	23	40	40	42	17	40	6	0	0	3339	0.000	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	Error	0	2	0	2	80	560	100	731
-50	0	0	5	3	10	"Ng fr.11 10然"	"97"	3820	13140	100	41	46	31	67	38	38	42	29	69	6	3	0	3653	0.138	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	3	8	3	8	80	560	100	732
-50	0	0	5	4	10	"Ng fr.12 5然"	"113"	4060	13140	100	41	42	11	26	38	38	39	13	33	15	4	0	3368	0.231	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	3	4	3	4	80	560	100	733
-50	0	0	5	5	10	"Ng fr.12 5然"	"113"	4300	13150	100	45	46	13	28	37	37	42	28	66	8	0	0	3653	0.143	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	8	9	8	9	80	560	100	734
-50	0	0	5	6	10	"Ng fr.12 5然"	"113"	4550	13150	100	43	44	10	22	41	41	45	30	66	3	0	0	3539	-0.033	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	2	3	2	3	80	560	100	735
-50	0	0	5	7	10	"Ng fr.13 1然"	"129"	4790	13150	100	50	53	17	32	46	46	56	141	251	0	0	0	4256	-0.021	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	4	7	4	7	80	560	100	736
-50	0	0	5	8	10	"Ng fr.13 1然"	"129"	5030	13160	100	47	53	33	62	46	46	53	46	86	4	1	0	4246	0.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	7	1	7	80	560	100	737
-50	0	0	5	9	10	"Ng fr.13 1然"	"129"	5280	13160	100	47	48	13	27	43	43	46	16	34	13	3	0	3848	0.125	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	4	5	4	5	80	560	100	738
0	0	0	5	1	11	"Lg 23-12"	"85"	3350	13400	50	82	84	24	28	38	38	40	12	30	100	92	0	1009	3.667	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	44	46	44	46	12	104	100	739
0	0	0	5	2	11	"Lg 23-12"	"85"	3580	13400	60	57	63	23	36	35	35	35	11	31	81	50	0	2003	2.545	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	22	28	22	28	32	176	100	740
0	0	0	5	3	11	"Lg 23-12"	"85"	3820	13400	60	59	58	18	31	31	31	32	8	25	88	69	0	1868	3.250	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	28	27	28	27	32	176	100	741
0	0	0	5	4	11	"Print buffer"	"89"	4080	13400	60	56	59	19	32	31	31	32	8	25	88	72	0	1872	3.375	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	25	28	25	28	32	176	100	742
0	0	0	5	5	11	"Print buffer"	"89"	4310	13400	60	48	50	11	22	31	31	33	10	30	78	47	0	1587	1.700	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	17	19	17	19	32	176	100	743
0	0	0	5	6	11	"Print buffer"	"89"	4560	13390	60	54	54	13	24	36	36	37	15	40	59	22	0	1740	1.133	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	18	18	18	18	32	176	100	744
0	0	0	5	7	11	"Print buffer"	"93"	4780	13400	50	49	53	23	43	35	35	36	8	22	75	25	0	636	2.125	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	14	18	14	18	12	104	100	745
0	0	0	5	8	11	"Print buffer"	"93"	5070	13420	50	54	56	13	23	40	40	42	10	23	58	25	0	671	1.400	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	14	16	14	16	12	104	100	746
0	0	0	5	9	11	"Print buffer"	"93"	5280	13400	50	65	62	11	17	51	51	57	20	35	17	0	0	746	0.250	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	14	11	14	11	12	104	100	747
0	0	0	5	1	12	"Lg 17-16 1 然"	"73"	3310	13620	50	70	76	26	34	44	44	46	12	26	75	58	0	912	2.500	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	26	32	26	32	12	104	100	748
0	0	0	5	2	12	"Lg 17-16 1 然"	"73"	3570	13650	50	86	88	18	20	35	35	35	9	25	100	100	0	1057	5.889	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	51	53	51	53	12	104	100	749
0	0	0	5	3	12	"Lg 17-16 1 然"	"73"	3820	13640	50	82	79	17	21	30	30	32	8	25	100	100	0	952	5.875	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	52	49	52	49	12	104	100	750
0	0	0	5	4	12	"Lg 19-8 1 然"	"77"	4080	13640	60	43	43	13	30	32	32	33	8	24	59	28	0	1384	1.250	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	11	11	11	11	32	176	100	751
0	0	0	5	5	12	"Lg 19-8 1 然"	"77"	4290	13640	60	42	41	14	34	32	32	34	14	41	38	13	0	1309	0.500	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	10	9	10	9	32	176	100	752
0	0	0	5	6	12	"Lg 19-8 1 然"	"77"	4540	13640	60	42	47	15	31	35	35	36	8	22	41	31	0	1519	1.375	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	7	12	7	12	32	176	100	753
0	0	0	5	7	12	"Lg 22-12 1 然"	"81"	4810	13660	60	45	49	11	22	40	40	43	13	30	28	9	0	1563	0.462	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	5	9	5	9	32	176	100	754
0	0	0	5	8	12	"Lg 22-12 1 然"	"81"	5040	13670	60	58	56	13	23	46	46	47	13	27	44	9	0	1776	0.692	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	12	10	12	10	32	176	100	755
0	0	0	5	9	12	"Lg 22-12 1 然"	"81"	5270	13650	60	60	68	24	35	55	55	63	24	38	34	9	0	2166	0.208	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	5	13	5	13	32	176	100	756
0	0	0	5	1	13	"Ng 20-9 3 然"	"61"	3340	13920	50	45	44	9	20	43	43	43	13	30	8	0	0	533	0.077	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	2	1	2	1	12	104	100	757
0	0	0	5	2	13	"Ng 20-9 3 然"	"61"	3570	13900	50	41	43	6	13	35	35	38	13	34	17	0	0	516	0.385	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	6	8	6	8	12	104	100	758
0	0	0	5	3	13	"Ng 20-9 3 然"	"61"	3830	13900	50	44	42	11	26	33	33	33	12	36	50	8	0	503	0.750	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	11	9	11	9	12	104	100	759
0	0	0	5	4	13	"Ng 21-8 1 然"	"65"	4080	13890	60	68	130	211	162	40	40	41	10	24	81	63	0	4166	8.900	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	28	90	28	90	32	176	100	760
0	0	0	5	5	13	"Ng 21-8 1 然"	"65"	4340	13890	60	60	69	36	52	40	40	43	18	41	53	25	0	2219	1.444	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	20	29	20	29	32	176	100	761
0	0	0	5	6	13	"Ng 21-8 1 然"	"65"	4550	13880	60	54	55	12	21	34	34	35	7	20	91	66	0	1751	2.857	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	20	21	20	21	32	176	100	762
0	0	0	5	7	13	"Lg 17-15 10 然"	"69"	4810	13890	50	91	89	19	21	50	50	54	30	55	67	8	0	1071	1.167	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	41	39	41	39	12	104	100	763
0	0	0	5	8	13	"Lg 17-15 10 然"	"69"	5050	13920	50	101	101	20	19	42	42	42	8	19	100	100	0	1209	7.375	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	59	59	59	59	12	104	100	764
0	0	0	5	9	13	"Lg 17-15 10 然"	"69"	5280	13890	50	101	105	24	22	39	39	41	9	21	100	100	0	1261	7.111	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	62	66	62	66	12	104	100	765
0	0	0	5	1	14	"Ng 18-9 1然"	"49"	3350	14150	30	1536	1549	227	14	64	64	483	705	145	100	75	0	6194	1.512	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1472	1485	1472	1485	4	20	100	766
0	0	0	5	2	14	"Ng 18-9 1然"	"49"	3600	14130	30	4254	5318	3747	70	42	42	471	701	148	100	100	0	21273	6.914	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	4212	5276	4212	5276	4	20	100	767
0	0	0	5	3	14	"Ng 18-9 1然"	"49"	3830	14140	30	1850	1854	383	20	88	88	396	531	134	100	100	0	7415	2.746	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1762	1766	1762	1766	4	20	100	768
0	0	0	5	4	14	"Ng 19-9 3 然"	"53"	4070	14170	50	68	69	11	15	53	53	56	26	46	25	0	0	830	0.500	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	15	16	15	16	12	104	100	769
0	0	0	5	5	14	"Ng 19-9 3 然"	"53"	4310	14140	50	91	84	19	22	63	63	64	18	28	58	25	0	1003	1.111	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	28	21	28	21	12	104	100	770
0	0	0	5	6	14	"Ng 19-9 3 然"	"53"	4560	14170	50	69	72	13	18	58	58	58	14	24	25	8	0	866	1.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	11	14	11	14	12	104	100	771
0	0	0	5	7	14	"Ng 20-7 10 然"	"57"	4810	14150	50	106	106	15	14	61	61	63	14	22	100	83	0	1273	3.071	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	45	45	45	45	12	104	100	772
0	0	0	5	8	14	"Ng 20-7 10 然"	"57"	5050	14170	50	118	116	20	17	45	45	45	10	22	100	100	0	1386	7.100	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	73	71	73	71	12	104	100	773
0	0	0	5	9	14	"Ng 20-7 10 然"	"57"	5290	14170	50	107	109	19	17	40	40	44	28	63	100	67	0	1310	2.321	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	67	69	67	69	12	104	100	774
0	0	0	5	1	15	"Ng 15-12 1然"	"37"	3340	14360	60	259	274	110	40	53	53	55	20	36	100	97	0	8775	10.950	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	206	221	206	221	32	176	100	775
0	0	0	5	2	15	"Ng 15-12 1然"	"37"	3570	14360	60	313	293	117	39	37	37	37	8	21	100	100	0	9376	32.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	276	256	276	256	32	176	100	776
0	0	0	5	3	15	"Ng 15-12 1然"	"37"	3810	14380	60	275	262	95	36	34	34	36	9	25	100	100	0	8369	25.111	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	241	228	241	228	32	176	100	777
0	0	0	5	4	15	"Ng 16-12 1 然"	"41"	4080	14370	60	57	59	12	20	35	35	37	10	27	91	59	0	1885	2.200	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	22	24	22	24	32	176	100	778
0	0	0	5	5	15	"Ng 16-12 1 然"	"41"	4310	14370	60	78	79	18	22	58	58	58	17	29	53	25	0	2538	1.235	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	20	21	20	21	32	176	100	779
0	0	0	5	6	15	"Ng 16-12 1 然"	"41"	4550	14370	60	75	76	16	21	56	56	58	12	20	59	34	0	2434	1.500	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	19	20	19	20	32	176	100	780
0	0	0	5	7	15	"Ng 17-8 3 然"	"45"	4820	14380	50	57	58	10	17	68	68	70	15	21	0	0	0	698	-0.800	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-11	-10	-11	-10	12	104	100	781
0	0	0	5	8	15	"Ng 17-8 3 然"	"45"	5030	14380	50	53	52	9	17	45	45	48	13	27	17	0	0	619	0.308	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	8	7	8	7	12	104	100	782
0	0	0	5	9	15	"Ng 17-8 3 然"	"45"	5270	14390	50	52	51	8	15	39	39	39	8	20	67	42	0	612	1.500	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	13	12	13	12	12	104	100	783
0	0	0	5	1	16	"Ng 13-15 1 然"	"25"	3330	14630	60	51	56	20	35	66	66	70	28	40	6	0	0	1798	-0.500	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-15	-10	-15	-10	32	176	100	784
0	0	0	5	2	16	"Ng 13-15 1 然"	"25"	3560	14630	60	44	43	8	18	41	41	41	12	29	9	0	0	1383	0.167	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	3	2	3	2	32	176	100	785
0	0	0	5	3	16	"Ng 13-15 1 然"	"25"	3820	14650	60	42	42	11	26	37	37	39	23	58	6	0	0	1345	0.130	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	5	5	5	5	32	176	100	786
0	0	0	5	4	16	"Ng 14-9 10 然"	"29"	4070	14630	60	65	63	13	20	36	36	43	63	146	0	0	0	2020	0.317	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	29	27	29	27	32	176	100	787
0	0	0	5	5	16	"Ng 14-9 10 然"	"29"	4290	14640	60	65	63	13	20	38	38	39	8	20	91	81	0	2017	3.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	27	25	27	25	32	176	100	788
0	0	0	5	6	16	"Ng 14-9 10 然"	"29"	4560	14620	60	68	68	13	19	57	57	60	17	28	28	3	0	2179	0.471	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	11	11	11	11	32	176	100	789
0	0	0	5	7	16	"Ng 14-10 1 然"	"33"	4820	14630	60	62	62	13	20	58	58	60	21	35	9	0	0	1999	0.095	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	4	4	4	4	32	176	100	790
0	0	0	5	8	16	"Ng 14-10 1 然"	"33"	5060	14640	60	58	58	9	15	45	45	46	11	23	63	13	0	1863	1.091	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	13	13	13	13	32	176	100	791
0	0	0	5	9	16	"Ng 14-10 1 然"	"33"	5300	14610	60	56	59	12	20	46	46	53	39	73	6	0	0	1878	0.154	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	10	13	10	13	32	176	100	792
0	0	0	5	1	17	"Ng 10-13 3 然"	"13"	3340	14900	60	67	69	24	34	68	68	78	63	80	0	0	0	2195	-0.143	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	1	-1	1	32	176	100	793
0	0	0	5	2	17	"Ng 10-13 3 然"	"13"	3580	14890	50	48	46	9	19	55	55	57	17	29	0	0	0	556	-0.647	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-7	-9	-7	-9	12	104	100	794
0	0	0	5	3	17	"Ng 10-13 3 然"	"13"	3840	14900	60	49	57	22	38	53	53	60	30	50	6	6	0	1829	-0.100	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-4	4	-4	4	32	176	100	795
0	0	0	5	4	17	"Ng 11-11 10然"	"17"	4080	14890	60	36	36	9	25	42	42	95	418	440	0	0	0	1153	-0.141	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-6	-6	-6	-6	32	176	100	796
0	0	0	5	5	17	"Ng 11-11 10然"	"17"	4320	14890	60	39	39	8	20	38	38	42	20	47	0	0	0	1243	-0.150	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	1	1	1	32	176	100	797
0	0	0	5	6	17	"Ng 11-11 10然"	"17"	4580	14890	60	42	41	6	14	44	44	56	75	133	0	0	0	1318	-0.200	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-2	-3	-2	-3	32	176	100	798
0	0	0	5	7	17	"Ng 12-11 1 然"	"21"	4830	14890	60	64	63	17	26	45	45	49	31	63	19	0	0	2010	0.452	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	19	18	19	18	32	176	100	799
0	0	0	5	8	17	"Ng 12-11 1 然"	"21"	5060	14860	60	71	72	14	19	50	50	51	13	25	78	31	0	2310	1.615	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	21	22	21	22	32	176	100	800
0	0	0	5	9	17	"Ng 12-11 1 然"	"21"	5310	14870	60	68	67	14	20	47	47	56	48	85	3	0	0	2152	0.229	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	21	20	21	20	32	176	100	801
0	0	0	5	1	18	"Ng 7-13 3然"	"1"	3340	15140	60	84	93	35	37	62	62	67	23	34	50	31	0	2981	1.130	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	22	31	22	31	32	176	100	802
0	0	0	5	2	18	"Ng 7-13 3然"	"1"	3580	15140	60	91	92	30	32	54	54	55	18	32	75	50	0	2947	2.056	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	37	38	37	38	32	176	100	803
0	0	0	5	3	18	"Ng 7-13 3然"	"1"	3830	15140	60	78	84	32	38	57	57	64	43	67	25	9	0	2685	0.465	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	21	27	21	27	32	176	100	804
0	0	0	5	4	18	"Ng 9-9 1 然"	"5"	4080	15130	60	61	62	13	20	57	57	71	129	181	0	0	0	1994	-0.070	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	4	5	4	5	32	176	100	805
