ATF	1.0
30	41    
"Type=GenePix Export 3"
"DateTime=2021/12/14 14:37:43"
"Settings=F:\Documents\Work\Brugia glycan array - follow-up study\2021-12-05 to 14 - Repeat incubations\2021-12-14\Slide04_Bmarray_Subclasses_F532.gps"
"GalFile=D:\Biblioth鋂ues\Documents\Back-up NEB PhD\C drive\Brugia malayi\Glycan array\GAL files\GAL file Brugia_Onchocerca array Jan 2018.gal"
"PixelSize=10"
"Wavelengths=532"
"ImageFiles=F:\Documents\Work\Brugia glycan array - follow-up study\2021-12-05 to 14 - Repeat incubations\2021-12-14\Images\Slide04_US23502317_1003449804_S01_H_Flipped.tif 1"
"NormalizationMethod=None"
"NormalizationFactors=1"
"JpegImage="
"StdDev=Type 1"
"RatioFormulations=W1/W2 (635/532)"
"FeatureType=Circular"
"Barcode="
"BackgroundSubtraction=LocalFeature"
"ImageOrigin=0, 0"
"JpegOrigin=2910, 1760"
"Creator=GenePix Pro 7.2.22"
"Scanner=G2505B"
"FocusPosition=0"
"Temperature=0"
"LinesAveraged=1"
"Comment="
"PMTGain=0"
"ScanPower=100"
"LaserPower=0"
"Filters="
"ScanRegion=0,0,2160,7100"
"ScanArea=1"
"Supplier="
"Flags"	"Normalize"	"Autoflag"	"Block"	"Column"	"Row"	"Name"	"ID"	"X"	"Y"	"Dia."	"F532 Median"	"F532 Mean"	"F532 SD"	"F532 CV"	"B532"	"B532 Median"	"B532 Mean"	"B532 SD"	"B532 CV"	"% > B532+1SD"	"% > B532+2SD"	"F532 % Sat."	"F532 Total Intensity"	"SNR 532"	"Ratio of Medians (635/532)"	"Ratio of Means (635/532)"	"Median of Ratios (635/532)"	"Mean of Ratios (635/532)"	"Ratios SD (635/532)"	"Rgn Ratio (635/532)"	"Rgn R2 (635/532)"	"Log Ratio (635/532)"	"F532 Median - B532"	"F532 Mean - B532"	"Sum of Medians (635/532)"	"Sum of Means (635/532)"	"F Pixels"	"B Pixels"	"Circularity"	"Index"
0	0	0	3	8	12	"Lg 23-11 3 然"	"83"	13970	4770	50	279	281	44	15	95	95	99	22	22	100	100	0	3372	8.273	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	184	186	184	186	12	104	100	431
0	0	0	3	9	12	"Lg 23-11 3 然"	"83"	14200	4760	50	183	181	11	6	112	112	115	30	26	100	67	0	2175	2.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	71	69	71	69	12	104	100	432
0	0	0	3	1	13	"Ng 21-8 10 然"	"63"	12270	5010	60	189	186	35	18	91	91	96	23	23	100	94	0	5961	3.913	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	98	95	98	95	32	176	100	433
0	0	0	3	2	13	"Ng 21-8 10 然"	"63"	12510	5040	60	166	167	31	18	109	109	116	34	29	78	38	0	5338	1.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	57	58	57	58	32	176	100	434
0	0	0	3	3	13	"Ng 21-8 10 然"	"63"	12780	5010	60	170	164	31	18	86	86	86	14	16	100	91	0	5238	5.571	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	84	78	84	78	32	176	100	435
0	0	0	3	4	13	"Lg 15-17 1 然"	"67"	13030	5010	40	283	279	35	12	97	97	97	14	14	100	100	0	3348	13.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	186	182	186	182	12	68	100	436
0	0	0	3	5	13	"Lg 15-17 1 然"	"67"	13260	5010	40	287	282	58	20	102	102	101	14	13	100	100	0	3384	12.929	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	185	180	185	180	12	68	100	437
0	0	0	3	6	13	"Lg 15-17 1 然"	"67"	13500	5010	40	281	267	36	13	102	102	103	15	14	100	100	0	3203	10.933	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	179	165	179	165	12	68	100	438
0	0	0	3	7	13	"Lg 17-15 1 然"	"71"	13760	4980	40	262	257	31	12	106	106	107	15	14	100	100	0	3083	10.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	156	151	156	151	12	68	100	439
0	0	0	3	8	13	"Lg 17-15 1 然"	"71"	13980	5010	40	261	267	44	16	126	126	128	21	16	100	100	0	3209	6.619	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	135	141	135	141	12	68	100	440
0	0	0	3	9	13	"Lg 17-15 1 然"	"71"	14220	5020	40	274	277	29	10	127	127	127	26	20	100	100	0	3328	5.769	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	147	150	147	150	12	68	100	441
0	0	0	3	1	14	"Ng 18-11 1 然"	"51"	12270	5290	50	197	195	16	8	108	108	109	25	22	100	100	0	2343	3.440	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	89	87	89	87	12	104	100	442
0	0	0	3	2	14	"Ng 18-11 1 然"	"51"	12530	5290	50	201	205	25	12	124	124	128	30	23	100	83	0	2461	2.567	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	77	81	77	81	12	104	100	443
0	0	0	3	3	14	"Ng 18-11 1 然"	"51"	12780	5250	50	207	204	14	6	126	126	133	33	24	100	75	0	2453	2.152	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	81	78	81	78	12	104	100	444
0	0	0	3	4	14	"Ng 19-11 3 然"	"55"	13040	5250	60	168	158	34	21	91	91	97	26	26	75	69	0	5069	2.346	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	77	67	77	67	32	176	100	445
0	0	0	3	5	14	"Ng 19-11 3 然"	"55"	13280	5280	60	181	177	28	15	96	96	101	24	23	97	81	0	5679	3.167	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	85	81	85	81	32	176	100	446
0	0	0	3	6	14	"Ng 19-11 3 然"	"55"	13530	5270	60	185	180	26	14	101	101	103	25	24	100	78	0	5753	3.080	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	84	79	84	79	32	176	100	447
0	0	0	3	7	14	"Ng 20-7 1 然"	"59"	13770	5270	50	196	193	15	7	133	133	133	37	27	92	8	0	2320	1.622	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	63	60	63	60	12	104	100	448
0	0	0	3	8	14	"Ng 20-7 1 然"	"59"	14000	5250	50	187	186	16	8	102	102	103	16	15	100	100	0	2237	5.188	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	85	84	85	84	12	104	100	449
0	0	0	3	9	14	"Ng 20-7 1 然"	"59"	14240	5260	50	181	179	18	10	94	94	94	17	18	100	100	0	2144	5.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	87	85	87	85	12	104	100	450
0	0	0	3	1	15	"Ng 15-14/15 1 然"	"39"	12270	5520	40	292	273	48	17	113	113	118	20	16	100	100	0	3281	7.750	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	179	160	179	160	12	68	100	451
0	0	0	3	2	15	"Ng 15-14/15 1 然"	"39"	12520	5530	40	344	346	64	18	121	121	122	19	15	100	100	0	4157	11.789	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	223	225	223	225	12	68	100	452
0	0	0	3	3	15	"Ng 15-14/15 1 然"	"39"	12770	5530	50	228	228	26	11	118	118	118	24	20	100	100	0	2740	4.583	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	110	110	110	110	12	104	100	453
0	0	0	3	4	15	"Ng 17-7 3 然"	"43"	13040	5500	40	402	376	61	16	114	114	115	20	17	100	100	0	4514	13.050	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	288	262	288	262	12	68	100	454
0	0	0	3	5	15	"Ng 17-7 3 然"	"43"	13250	5500	40	364	328	88	26	117	117	116	24	20	100	100	0	3940	8.833	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	247	211	247	211	12	68	100	455
0	0	0	3	6	15	"Ng 17-7 3 然"	"43"	13500	5530	40	321	316	67	21	102	102	103	14	13	100	100	0	3795	15.214	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	219	214	219	214	12	68	100	456
0	0	0	3	7	15	"Ng 17-9 3 然"	"47"	13780	5480	50	177	181	25	13	94	94	95	17	17	100	100	0	2169	5.059	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	83	87	83	87	12	104	100	457
0	0	0	3	8	15	"Ng 17-9 3 然"	"47"	14030	5480	50	179	180	12	6	93	93	93	18	19	100	100	0	2161	4.833	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	86	87	86	87	12	104	100	458
0	0	0	3	9	15	"Ng 17-9 3 然"	"47"	14250	5480	50	179	180	12	6	91	91	93	17	18	100	100	0	2160	5.118	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	88	89	88	89	12	104	100	459
0	0	0	3	1	16	"Ng 14-8 1 然"	"27"	12260	5770	60	153	148	28	18	91	91	93	24	25	88	63	0	4748	2.292	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	62	57	62	57	32	176	100	460
0	0	0	3	2	16	"Ng 14-8 1 然"	"27"	12510	5770	60	157	159	19	11	89	89	94	23	24	100	88	0	5072	2.826	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	68	70	68	70	32	176	100	461
0	0	0	3	3	16	"Ng 14-8 1 然"	"27"	12770	5770	60	157	157	22	14	82	82	86	19	22	100	94	0	5008	3.737	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	75	75	75	75	32	176	100	462
0	0	0	3	4	16	"Ng 14-9 1 然"	"31"	13030	5770	50	191	196	25	12	91	91	92	15	16	100	100	0	2355	6.933	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	100	105	100	105	12	104	100	463
0	0	0	3	5	16	"Ng 14-9 1 然"	"31"	13270	5740	50	180	183	14	7	92	92	94	16	17	100	100	0	2194	5.563	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	88	91	88	91	12	104	100	464
0	0	0	3	6	16	"Ng 14-9 1 然"	"31"	13520	5750	50	192	190	19	10	91	91	91	14	15	100	100	0	2276	7.071	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	101	99	101	99	12	104	100	465
0	0	0	3	7	16	"Ng 14-12 1 然"	"35"	13760	5750	50	225	222	15	6	98	98	97	14	14	100	100	0	2658	8.929	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	127	124	127	124	12	104	100	466
0	0	0	3	8	16	"Ng 14-12 1 然"	"35"	14000	5750	50	213	217	24	11	92	92	91	14	15	100	100	0	2607	9.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	121	125	121	125	12	104	100	467
0	0	0	3	9	16	"Ng 14-12 1 然"	"35"	14260	5760	50	234	234	15	6	88	88	89	16	17	100	100	0	2808	9.063	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	146	146	146	146	12	104	100	468
0	0	0	3	1	17	"Ng 11-10 3 然"	"15"	12270	6010	50	247	245	25	10	73	73	73	13	17	100	100	0	2936	13.231	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	174	172	174	172	12	104	100	469
0	0	0	3	2	17	"Ng 11-10 3 然"	"15"	12520	6020	50	248	240	49	20	88	88	86	17	19	100	100	0	2880	9.059	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	160	152	160	152	12	104	100	470
0	0	0	3	3	17	"Ng 11-10 3 然"	"15"	12780	6010	50	244	248	26	10	80	80	87	34	39	100	100	0	2970	4.735	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	164	168	164	168	12	104	100	471
0	0	0	3	4	17	"Ng 11-11 1 然"	"19"	13030	6030	60	136	136	24	17	73	73	76	16	21	100	84	0	4339	3.750	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	63	63	63	63	32	176	100	472
0	0	0	3	5	17	"Ng 11-11 1 然"	"19"	13270	6020	60	152	145	29	20	75	75	76	15	19	97	88	0	4647	4.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	77	70	77	70	32	176	100	473
0	0	0	3	6	17	"Ng 11-11 1 然"	"19"	13500	6030	60	156	149	34	22	72	72	73	16	21	94	88	0	4767	4.750	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	84	77	84	77	32	176	100	474
0	0	0	3	7	17	"Ng 13-14"	"23"	13760	6020	50	180	180	20	11	83	83	82	14	17	100	100	0	2163	7.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	97	97	97	97	12	104	100	475
0	0	0	3	8	17	"Ng 13-14"	"23"	14010	6020	50	167	169	14	8	80	80	82	14	17	100	100	0	2027	6.214	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	87	89	87	89	12	104	100	476
0	0	0	3	9	17	"Ng 13-14"	"23"	14250	6020	50	176	170	13	7	79	79	80	18	22	100	100	0	2045	5.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	97	91	97	91	12	104	100	477
0	0	0	3	1	18	"Ng 9-9 10然"	"3"	12270	6280	60	179	170	38	22	62	62	64	11	17	100	100	0	5440	9.636	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	117	108	117	108	32	176	100	478
0	0	0	3	2	18	"Ng 9-9 10然"	"3"	12520	6280	60	177	172	31	18	61	61	60	10	16	100	100	0	5506	11.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	116	111	116	111	32	176	100	479
0	0	0	3	3	18	"Ng 9-9 10然"	"3"	12770	6280	60	177	172	32	18	60	60	59	8	13	100	100	0	5496	14.125	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	117	112	117	112	32	176	100	480
0	0	0	3	4	18	"Ng 10-10 1 然"	"7"	13020	6280	50	240	248	20	8	72	72	73	12	16	100	100	0	2976	14.583	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	168	176	168	176	12	104	100	481
0	0	0	3	5	18	"Ng 10-10 1 然"	"7"	13260	6280	40	245	244	24	9	77	77	78	13	16	100	100	0	2932	12.769	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	168	167	168	167	12	68	100	482
0	0	0	3	6	18	"Ng 10-10 1 然"	"7"	13510	6260	40	307	283	81	28	78	78	79	11	13	100	100	0	3394	18.545	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	229	205	229	205	12	68	100	483
0	0	0	3	7	18	"Ng 10-13 30 然"	"11"	13760	6260	60	141	143	19	13	71	71	73	17	23	100	97	0	4566	4.118	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	70	72	70	72	32	176	100	484
0	0	0	3	8	18	"Ng 10-13 30 然"	"11"	14000	6250	60	137	135	24	17	75	75	79	22	27	91	78	0	4306	2.545	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	62	60	62	60	32	176	100	485
0	0	0	3	9	18	"Ng 10-13 30 然"	"11"	14250	6250	60	135	133	14	10	71	71	71	15	21	100	97	0	4258	4.133	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	64	62	64	62	32	176	100	486
-75	0	0	4	1	1	""	""	16710	2150	100	72	74	13	17	74	74	78	23	29	6	0	0	5893	-0.174	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-2	0	-2	0	80	560	100	487
-75	0	0	4	2	1	""	""	16950	2150	100	70	71	11	15	73	73	75	14	18	6	3	0	5714	-0.286	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-3	-2	-3	-2	80	560	100	488
-75	0	0	4	3	1	""	""	17200	2150	100	75	75	10	13	77	77	80	17	21	1	0	0	5960	-0.294	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-2	-2	-2	-2	80	560	100	489
-75	0	0	4	4	1	""	""	17440	2150	100	73	74	11	14	72	72	74	15	20	10	1	0	5929	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	1	2	1	2	80	560	100	490
-75	0	0	4	5	1	""	""	17690	2150	100	68	69	10	14	78	78	81	18	22	0	0	0	5481	-0.667	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-10	-9	-10	-9	80	560	100	491
-75	0	0	4	6	1	""	""	17930	2150	100	104	105	20	19	106	106	103	32	31	3	1	0	8408	0.063	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-2	-1	-2	-1	80	560	100	492
-75	0	0	4	7	1	""	""	18180	2150	100	132	135	24	17	126	126	120	36	30	9	1	0	10785	0.417	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	6	9	6	9	80	560	100	493
-75	0	0	4	8	1	""	""	18420	2150	100	63	80	32	40	81	81	93	39	41	16	1	0	6415	-0.333	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-18	-1	-18	-1	80	560	100	494
-75	0	0	4	9	1	""	""	18670	2150	100	69	71	13	18	72	72	74	15	20	4	3	0	5649	-0.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-3	-1	-3	-1	80	560	100	495
-75	0	0	4	1	2	""	""	16710	2400	100	76	76	12	15	71	71	73	14	19	20	4	0	6117	0.214	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	5	5	5	5	80	560	100	496
-75	0	0	4	2	2	""	""	16950	2400	100	78	81	15	18	72	72	83	62	74	1	0	0	6479	-0.032	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	6	9	6	9	80	560	100	497
-75	0	0	4	3	2	""	""	17200	2400	100	82	83	16	19	80	80	94	74	78	0	0	0	6629	-0.149	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	2	3	2	3	80	560	100	498
-75	0	0	4	4	2	""	""	17440	2400	100	91	93	19	20	79	79	82	22	26	33	8	0	7440	0.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	12	14	12	14	80	560	100	499
-75	0	0	4	5	2	""	""	17690	2400	100	71	72	9	12	73	73	75	16	21	4	0	0	5721	-0.187	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-2	-1	-2	-1	80	560	100	500
-75	0	0	4	6	2	""	""	17930	2400	100	84	86	18	20	76	76	82	26	31	16	1	0	6880	0.154	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	8	10	8	10	80	560	100	501
-75	0	0	4	7	2	""	""	18180	2400	100	145	146	18	12	95	95	105	48	45	54	0	0	11674	0.854	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	50	51	50	51	80	560	100	502
-75	0	0	4	8	2	""	""	18420	2400	100	132	131	35	26	127	127	117	58	49	6	0	0	10468	0.241	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	5	4	5	4	80	560	100	503
-75	0	0	4	9	2	""	""	18670	2400	100	78	79	11	13	79	79	92	51	55	0	0	0	6281	-0.255	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-1	0	-1	0	80	560	100	504
-75	0	0	4	1	3	""	""	16710	2640	100	76	79	19	24	76	76	76	15	19	20	10	0	6328	0.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	3	0	3	80	560	100	505
-75	0	0	4	2	3	""	""	16950	2640	100	70	71	11	15	71	71	71	13	18	10	4	0	5705	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-1	0	-1	0	80	560	100	506
-75	0	0	4	3	3	""	""	17200	2640	100	66	68	12	17	65	65	66	11	16	26	6	0	5428	0.182	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	1	3	1	3	80	560	100	507
-75	0	0	4	4	3	""	""	17440	2640	100	70	70	10	14	67	67	68	13	19	15	1	0	5605	0.154	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	3	3	3	3	80	560	100	508
-75	0	0	4	5	3	""	""	17690	2640	100	82	84	20	23	73	73	75	14	18	36	20	0	6704	0.643	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	9	11	9	11	80	560	100	509
-75	0	0	4	6	3	""	""	17930	2640	100	79	79	9	11	78	78	84	25	29	1	0	0	6345	-0.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	1	1	1	1	80	560	100	510
-75	0	0	4	7	3	""	""	18180	2640	100	58	60	13	21	76	76	87	33	37	1	0	0	4819	-0.818	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-18	-16	-18	-16	80	560	100	511
-75	0	0	4	8	3	""	""	18420	2640	100	67	79	34	43	123	123	115	46	40	1	0	0	6292	-0.783	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-56	-44	-56	-44	80	560	100	512
-75	0	0	4	9	3	""	""	18670	2640	100	79	79	13	16	76	76	83	56	67	1	0	0	6351	-0.071	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	3	3	3	3	80	560	100	513
-75	0	0	4	1	4	""	""	16710	2890	100	74	76	21	27	71	71	72	14	19	21	1	0	6091	0.286	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	3	5	3	5	80	540	100	514
-75	0	0	4	2	4	""	""	16950	2890	100	76	77	14	18	73	73	75	14	18	18	4	0	6191	0.143	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	3	4	3	4	80	550	100	515
-75	0	0	4	3	4	""	""	17200	2890	100	65	66	8	12	66	66	68	13	19	5	0	0	5256	-0.154	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-1	0	-1	0	80	556	100	516
-75	0	0	4	4	4	""	""	17440	2890	100	64	64	7	10	64	64	66	10	15	6	1	0	5138	-0.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	0	0	0	80	560	100	517
-75	0	0	4	5	4	""	""	17690	2890	100	79	79	12	15	68	68	74	20	27	24	3	0	6341	0.250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	11	11	11	11	80	560	100	518
-75	0	0	4	6	4	""	""	17930	2890	100	79	87	29	33	79	79	88	32	36	20	6	0	6945	-0.031	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	8	0	8	80	560	100	519
-75	0	0	4	7	4	""	""	18180	2890	100	112	111	30	27	90	90	97	36	37	33	4	0	8916	0.389	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	22	21	22	21	80	560	100	520
-75	0	0	4	8	4	""	""	18420	2890	100	71	73	10	13	79	79	93	38	40	0	0	0	5804	-0.526	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-8	-6	-8	-6	80	560	100	521
-75	0	0	4	9	4	""	""	18670	2890	100	80	81	14	17	73	73	74	12	16	31	9	0	6486	0.583	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	7	8	7	8	80	560	100	522
-50	0	0	4	1	5	"Blank 11"	"160"	16740	3080	100	59	60	8	13	62	62	63	11	17	5	1	0	4775	-0.273	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-3	-2	-3	-2	80	540	100	523
-50	0	0	4	2	5	"Blank 11"	"160"	16990	3090	100	65	64	10	15	66	66	67	11	16	9	3	0	5152	-0.273	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-1	-2	-1	-2	80	550	100	524
-50	0	0	4	3	5	"Blank 11"	"160"	17230	3100	100	62	62	8	12	65	65	67	14	20	4	0	0	4930	-0.357	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-3	-3	-3	-3	80	552	100	525
-75	0	0	4	4	5	""	""	17440	3130	100	61	61	9	14	63	63	65	12	18	5	3	0	4918	-0.333	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-2	-2	-2	-2	80	556	100	526
-75	0	0	4	5	5	""	""	17690	3130	100	58	58	7	12	61	61	65	15	23	0	0	0	4652	-0.467	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-3	-3	-3	-3	80	560	100	527
-75	0	0	4	6	5	""	""	17930	3130	100	56	57	10	17	61	61	64	13	20	5	0	0	4539	-0.538	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-5	-4	-5	-4	80	560	100	528
-75	0	0	4	7	5	""	""	18180	3130	100	75	75	9	12	72	72	74	13	17	14	1	0	6022	0.077	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	3	3	3	3	80	560	100	529
-75	0	0	4	8	5	""	""	18420	3130	100	74	75	13	17	73	73	75	12	16	15	1	0	6029	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	1	2	1	2	80	560	100	530
-75	0	0	4	9	5	""	""	18670	3130	100	67	68	9	13	68	68	69	11	15	10	3	0	5425	-0.091	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-1	0	-1	0	80	560	100	531
-50	0	0	4	1	6	"Lg fr. 29 0.3然"	"112"	16680	3410	100	61	62	9	14	62	62	62	11	17	5	3	0	4946	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-1	0	-1	0	80	520	100	532
-50	0	0	4	2	6	"Lg fr. 29 0.3然"	"112"	16930	3420	100	62	63	8	12	63	63	63	9	14	6	3	0	5021	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-1	0	-1	0	80	516	100	533
-50	0	0	4	3	6	"Lg fr. 29 0.3然"	"112"	17170	3430	100	66	67	8	11	66	66	66	10	15	9	0	0	5326	0.100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	1	0	1	80	504	100	534
-50	0	0	4	4	6	"Lg fr. 33 0.4然"	"128"	17410	3430	100	68	68	10	14	66	66	67	11	16	16	3	0	5452	0.091	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	2	2	2	2	80	520	100	535
0	0	0	4	5	6	"Lg fr. 33 0.4然"	"128"	17640	3450	60	82	81	18	22	67	67	70	12	17	59	28	0	2587	0.917	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	15	14	15	14	32	176	100	536
0	0	0	4	6	6	"Lg fr. 33 0.4然"	"128"	17920	3450	120	74	77	24	31	61	61	64	14	21	48	20	0	9251	0.929	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	13	16	13	16	120	689	100	537
-50	0	0	4	7	6	"Blank 7"	"144"	18140	3460	100	60	61	8	13	62	62	63	8	12	13	1	0	4872	-0.250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-2	-1	-2	-1	80	498	100	538
-50	0	0	4	8	6	"Blank 7"	"144"	18380	3460	100	66	68	11	16	66	66	67	10	14	20	6	0	5400	0.100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	2	0	2	80	520	100	539
-50	0	0	4	9	6	"Blank 7"	"144"	18620	3470	100	69	69	10	14	67	67	67	10	14	20	4	0	5545	0.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	2	2	2	2	80	509	100	540
-50	0	0	4	1	7	"Lg fr. 15 0.2然"	"127"	16750	3570	100	60	60	8	13	61	61	61	11	18	8	0	0	4788	-0.091	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-1	-1	-1	-1	80	520	100	541
-50	0	0	4	2	7	"Lg fr. 15 0.2然"	"127"	16990	3580	100	61	62	10	16	63	63	63	9	14	8	5	0	4987	-0.111	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-2	-1	-2	-1	80	516	100	542
-50	0	0	4	3	7	"Lg fr. 15 0.2然"	"127"	17230	3580	100	61	62	9	14	64	64	64	10	15	8	1	0	4955	-0.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-3	-2	-3	-2	80	504	100	543
-50	0	0	4	4	7	"Lg fr. 20 0.5然"	"143"	17480	3590	100	63	63	9	14	66	66	68	15	22	4	1	0	5007	-0.333	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-3	-3	-3	-3	80	520	100	544
-50	0	0	4	5	7	"Lg fr. 20 0.5然"	"143"	17720	3600	100	63	63	11	17	65	65	71	19	26	6	0	0	5036	-0.421	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-2	-2	-2	-2	80	501	100	545
