ATF	1.0
30	41    
"Type=GenePix Export 3"
"DateTime=2018/02/07 15:52:19"
"Settings=Z:\Laudine\Agilent Scanner Glycan Array\2018.02.03\slide n6 green 532 10PCT.gps"
"GalFile=H:\MyDocs\Brugia malayi\Glycan array\GAL file Brugia_Onchocerca array Jan 2018.gal"
"PixelSize=10"
"Wavelengths=532"
"ImageFiles=Z:\Laudine\Agilent Scanner Glycan Array\2018.02.04\US23502317_1003449805_Sn6_10pct_flipped.tif 1"
"NormalizationMethod=None"
"NormalizationFactors=1"
"JpegImage="
"StdDev=Type 1"
"RatioFormulations=W1/W2 (635/532)"
"FeatureType=Circular"
"Barcode="
"BackgroundSubtraction=LocalFeature"
"ImageOrigin=0, 0"
"JpegOrigin=2590, 1590"
"Creator=GenePix Pro 7.2.22"
"Scanner=G2505B"
"FocusPosition=0"
"Temperature=0"
"LinesAveraged=1"
"Comment="
"PMTGain=0"
"ScanPower=100"
"LaserPower=0"
"Filters="
"ScanRegion=0,0,2160,7100"
"ScanArea=1"
"Supplier="
"Block"	"Column"	"Row"	"Name"	"ID"	"X"	"Y"	"Dia."	"F532 Median"	"F532 Mean"	"F532 SD"	"B532 Median"	"B532 Mean"	"B532"	"B532 SD"	"% > B532+1SD"	"% > B532+2SD"	"F532 % Sat."	"Ratio of Medians (635/532)"	"Ratio of Means (635/532)"	"Median of Ratios (635/532)"	"Mean of Ratios (635/532)"	"Ratios SD (635/532)"	"Rgn Ratio (635/532)"	"Rgn R2 (635/532)"	"F Pixels"	"B Pixels"	"Circularity"	"Flags"	"Normalize"	"Autoflag"	"Sum of Medians (635/532)"	"Sum of Means (635/532)"	"Log Ratio (635/532)"	"F532 Median - B532"	"F532 Mean - B532"	"F532 Total Intensity"	"SNR 532"	"F532 CV"	"B532 CV"	"Index"
20	7	3	""	""	17850	38360	100	743	744	20	742	742	742	20	16	4	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	1	2	Error	1	2	59553	0.100	2	2	3103
20	8	3	""	""	18090	38360	100	747	747	16	744	745	744	19	16	1	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	3	3	Error	3	3	59755	0.105	2	2	3104
20	9	3	""	""	18340	38360	100	728	726	18	741	741	741	23	1	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-13	-15	Error	-13	-15	58059	-0.652	2	3	3105
20	1	4	""	""	16380	38610	100	718	721	21	708	703	708	44	8	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	10	13	Error	10	13	57644	0.409	2	6	3106
20	2	4	""	""	16620	38610	100	692	692	18	695	689	695	42	1	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-3	-3	Error	-3	-3	55331	0.071	2	6	3107
20	3	4	""	""	16870	38610	100	701	702	26	695	687	695	40	10	1	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	6	7	Error	6	7	56171	0.375	3	5	3108
20	4	4	""	""	17110	38610	100	698	696	18	703	702	703	27	4	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-5	-7	Error	-5	-7	55682	-0.222	2	3	3109
20	5	4	""	""	17360	38610	100	717	714	21	718	717	718	23	9	1	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-1	-4	Error	-1	-4	57132	-0.130	2	3	3110
20	6	4	""	""	17600	38610	100	710	711	18	715	715	715	24	5	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-5	-4	Error	-5	-4	56843	-0.167	2	3	3111
20	7	4	""	""	17850	38610	100	719	716	22	718	719	718	24	11	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	1	-2	Error	1	-2	57240	-0.125	3	3	3112
20	8	4	""	""	18090	38610	100	731	729	19	726	726	726	24	14	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	5	3	Error	5	3	58351	0.125	2	3	3113
20	9	4	""	""	18340	38610	100	726	725	21	720	721	720	22	21	3	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	6	5	Error	6	5	58033	0.182	2	3	3114
20	1	5	"Blank 11"	"160"	16400	38830	60	1138	958	391	504	479	504	128	75	59	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	634	454	Error	634	454	30667	3.742	40	26	3115
20	2	5	"Blank 11"	"160"	16640	38830	60	934	820	450	451	469	451	262	56	50	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	483	369	Error	483	369	26236	1.340	54	55	3116
20	3	5	"Blank 11"	"160"	16890	38830	60	1078	871	424	451	437	451	117	66	66	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	627	420	Error	627	420	27862	3.709	48	26	3117
20	4	5	""	""	17110	38850	100	607	605	22	608	609	608	54	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-1	-3	Error	-1	-3	48425	-0.074	3	8	3118
20	5	5	""	""	17360	38850	100	641	640	27	635	631	635	48	5	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	6	5	Error	6	5	51209	0.188	4	7	3119
20	6	5	""	""	17600	38850	100	642	641	25	633	630	633	49	3	1	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	9	8	Error	9	8	51279	0.224	3	7	3120
20	7	5	""	""	17850	38850	100	650	648	24	638	639	638	44	6	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	12	10	Error	12	10	51863	0.205	3	6	3121
20	8	5	""	""	18090	38850	100	654	654	22	658	653	658	46	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-4	-4	Error	-4	-4	52288	0.022	3	7	3122
20	9	5	""	""	18340	38850	100	676	674	23	673	668	673	37	4	1	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	3	1	Error	3	1	53895	0.162	3	5	3123
20	1	6	"Lg fr. 29 0.3然"	"112"	16390	39070	60	515	466	197	446	453	446	190	28	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	69	20	Error	69	20	14908	0.068	42	41	3124
20	2	6	"Lg fr. 29 0.3然"	"112"	16620	39070	60	419	447	222	402	400	402	141	44	22	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	17	45	Error	17	45	14298	0.333	49	35	3125
20	3	6	"Lg fr. 29 0.3然"	"112"	16880	39070	60	442	424	185	393	392	393	131	47	6	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	49	31	Error	49	31	13578	0.244	43	33	3126
20	4	6	"Lg fr. 33 0.4然"	"128"	17130	39090	60	443	416	234	412	378	412	134	38	6	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	31	4	Error	31	4	13325	0.284	56	35	3127
20	5	6	"Lg fr. 33 0.4然"	"128"	17370	39090	60	453	431	233	417	384	417	139	41	9	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	36	14	Error	36	14	13806	0.338	54	36	3128
20	6	6	"Lg fr. 33 0.4然"	"128"	17620	39090	60	388	356	177	412	388	412	132	9	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	-24	-56	Error	-24	-56	11382	-0.242	49	34	3129
20	7	6	"Blank 7"	"144"	17860	39070	50	517	507	64	221	257	221	107	100	75	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	296	286	Error	296	286	6087	2.336	12	41	3130
20	8	6	"Blank 7"	"144"	18110	39070	50	521	476	109	252	290	252	136	75	50	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	269	224	Error	269	224	5708	1.368	22	46	3131
20	9	6	"Blank 7"	"144"	18350	39070	60	328	340	168	500	458	500	144	3	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	-172	-160	Error	-172	-160	10865	-0.819	49	31	3132
20	1	7	"Lg fr. 15 0.2然"	"127"	16390	39340	60	329	295	122	378	383	378	165	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	-49	-83	Error	-49	-83	9446	-0.533	41	43	3133
20	2	7	"Lg fr. 15 0.2然"	"127"	16630	39330	60	262	252	139	320	321	320	134	6	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	-58	-68	Error	-58	-68	8061	-0.515	55	41	3134
20	3	7	"Lg fr. 15 0.2然"	"127"	16870	39330	60	282	269	158	356	340	356	143	6	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	-74	-87	Error	-74	-87	8607	-0.497	58	42	3135
20	4	7	"Lg fr. 20 0.5然"	"143"	17140	39330	60	462	427	172	337	344	337	119	50	28	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	125	90	Error	125	90	13664	0.697	40	34	3136
20	5	7	"Lg fr. 20 0.5然"	"143"	17370	39320	60	460	412	183	359	356	359	124	47	16	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	101	53	Error	101	53	13199	0.452	44	34	3137
20	6	7	"Lg fr. 20 0.5然"	"143"	17620	39320	60	365	406	216	358	372	358	132	44	28	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	7	48	Error	7	48	12989	0.258	53	35	3138
20	7	7	"Lg fr. 25"	"159"	17870	39320	60	940	853	552	364	363	364	119	69	59	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	576	489	Error	576	489	27286	4.118	64	32	3139
20	8	7	"Lg fr. 25"	"159"	18120	39330	60	917	884	543	355	363	355	110	66	66	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	562	529	Error	562	529	28273	4.736	61	30	3140
20	9	7	"Lg fr. 25"	"159"	18350	39320	60	670	818	592	433	415	433	121	56	50	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	237	385	Error	237	385	26160	3.331	72	29	3141
20	1	8	"Ng fr.32 0.9然"	"142"	16390	39580	60	354	334	144	349	344	349	138	16	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	5	-15	Error	5	-15	10702	-0.072	43	40	3142
20	2	8	"Ng fr.32 0.9然"	"142"	16630	39580	60	387	335	146	285	300	285	121	38	3	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	102	50	Error	102	50	10720	0.289	43	40	3143
20	3	8	"Ng fr.32 0.9然"	"142"	16880	39580	60	380	361	158	287	297	287	116	50	19	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	93	74	Error	93	74	11556	0.552	43	39	3144
20	4	8	"Ng fr.36 2.4然"	"158"	17130	39570	60	173	185	80	347	331	347	107	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	-174	-162	Error	-174	-162	5925	-1.364	43	32	3145
20	5	8	"Ng fr.36 2.4然"	"158"	17370	39570	60	185	181	69	406	376	406	122	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	-221	-225	Error	-221	-225	5798	-1.598	38	32	3146
20	6	8	"Ng fr.36 2.4然"	"158"	17620	39570	60	203	193	77	428	401	428	127	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	-225	-235	Error	-225	-235	6167	-1.638	39	31	3147
20	7	8	"Ng fr.40 0.5然"	"111"	17870	39570	60	336	301	122	354	347	354	117	6	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	-18	-53	Error	-18	-53	9636	-0.393	40	33	3148
20	8	8	"Ng fr.40 0.5然"	"111"	18110	39580	60	285	276	125	348	340	348	114	3	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	-63	-72	Error	-63	-72	8839	-0.561	45	33	3149
20	9	8	"Ng fr.40 0.5然"	"111"	18350	39570	60	305	295	123	403	387	403	115	3	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	-98	-108	Error	-98	-108	9435	-0.800	41	29	3150
20	1	9	"Ng fr.20 0.7然"	"157"	16400	39820	50	232	239	82	140	189	140	118	42	8	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	92	99	Error	92	99	2866	0.424	34	62	3151
20	2	9	"Ng fr.20 0.7然"	"157"	16630	39820	60	188	196	88	327	296	327	133	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	-139	-131	Error	-139	-131	6282	-0.752	44	44	3152
20	3	9	"Ng fr.20 0.7然"	"157"	16870	39820	60	131	163	106	329	291	329	139	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	-198	-166	Error	-198	-166	5212	-0.921	65	47	3153
20	4	9	"Ng fr.24 0.4然"	"110"	17140	39810	60	303	301	124	296	296	296	116	16	3	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	7	5	Error	7	5	9627	0.043	41	39	3154
20	5	9	"Ng fr.24 0.4然"	"110"	17380	39810	60	334	296	118	303	308	303	116	16	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	31	-7	Error	31	-7	9471	-0.103	39	37	3155
20	6	9	"Ng fr.24 0.4然"	"110"	17640	39800	60	347	334	165	314	323	314	132	25	6	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	33	20	Error	33	20	10687	0.083	49	40	3156
20	7	9	"Ng fr.28 6.5然"	"126"	17860	39810	60	563	475	244	323	342	323	135	53	44	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	240	152	Error	240	152	15187	0.985	51	39	3157
20	8	9	"Ng fr.28 6.5然"	"126"	18110	39810	60	599	533	277	345	351	345	119	56	50	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	254	188	Error	254	188	17063	1.529	51	33	3158
20	9	9	"Ng fr.28 6.5然"	"126"	18350	39810	60	590	535	262	420	407	420	113	50	50	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	170	115	Error	170	115	17132	1.133	48	27	3159
20	1	10	"Ng fr.12 10然"	"109"	16400	40050	50	335	345	75	221	249	221	93	67	8	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	114	124	Error	114	124	4138	1.032	21	37	3160
20	2	10	"Ng fr.12 10然"	"109"	16630	40060	50	293	311	140	196	220	196	86	58	33	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	97	115	Error	97	115	3735	1.058	45	39	3161
20	3	10	"Ng fr.12 10然"	"109"	16880	40060	60	276	265	136	358	327	358	110	6	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	-82	-93	Error	-82	-93	8468	-0.564	51	33	3162
20	4	10	"Ng fr.13 5然"	"125"	17130	40080	60	402	377	218	278	283	278	135	44	25	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	124	99	Error	124	99	12062	0.696	57	47	3163
20	5	10	"Ng fr.13 5然"	"125"	17360	40080	50	407	446	131	125	168	125	104	100	83	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	282	321	Error	282	321	5349	2.673	29	61	3164
20	6	10	"Ng fr.13 5然"	"125"	17610	40080	60	365	340	223	292	285	292	134	50	19	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	73	48	Error	73	48	10886	0.410	65	47	3165
20	7	10	"Ng fr.16 6.5然"	"141"	17860	40070	60	385	306	154	315	307	315	123	22	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	70	-9	Error	70	-9	9792	-0.008	50	40	3166
20	8	10	"Ng fr.16 6.5然"	"141"	18110	40070	50	455	450	68	182	206	182	68	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	273	268	Error	273	268	5404	3.588	15	33	3167
20	9	10	"Ng fr.16 6.5然"	"141"	18340	40070	60	377	320	146	371	375	371	165	3	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	6	-51	Error	6	-51	10229	-0.333	45	44	3168
20	1	11	"Lg 26-10"	"88"	16410	40310	60	806	802	491	275	283	275	119	69	66	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	531	527	Error	531	527	25664	4.361	61	42	3169
20	2	11	"Lg 26-10"	"88"	16620	40300	60	647	590	368	271	264	271	115	63	53	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	376	319	Error	376	319	18874	2.835	62	43	3170
20	3	11	"Lg 26-10"	"88"	16870	40300	60	859	689	369	260	259	260	110	69	66	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	599	429	Error	599	429	22043	3.909	53	42	3171
20	4	11	"Print buffer"	"92"	17120	40300	60	504	477	342	279	254	279	105	53	53	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	225	198	Error	225	198	15263	2.124	71	41	3172
20	5	11	"Print buffer"	"92"	17360	40310	50	758	721	200	125	160	125	82	100	92	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	633	596	Error	633	596	8654	6.841	27	51	3173
20	6	11	"Print buffer"	"92"	17610	40310	60	659	602	332	256	253	256	105	66	66	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	403	346	Error	403	346	19274	3.324	55	41	3174
20	7	11	"Print buffer"	"96"	17850	40300	60	768	634	420	268	262	268	103	63	56	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	500	366	Error	500	366	20274	3.612	66	39	3175
20	8	11	"Print buffer"	"96"	18100	40310	60	803	656	378	285	274	285	101	66	63	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	518	371	Error	518	371	20978	3.782	57	36	3176
20	9	11	"Print buffer"	"96"	18340	40310	60	737	612	346	313	306	313	102	69	63	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	424	299	Error	424	299	19587	3.000	56	33	3177
20	1	12	"Lg 19-8 3 然"	"76"	16390	40540	60	2383	1916	1323	301	299	301	118	72	72	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	2082	1615	Error	2082	1615	61306	13.703	69	39	3178
20	2	12	"Lg 19-8 3 然"	"76"	16630	40550	60	2388	1900	1113	256	262	256	104	78	78	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	2132	1644	Error	2132	1644	60815	15.750	58	39	3179
20	3	12	"Lg 19-8 3 然"	"76"	16870	40550	60	2446	1941	1239	261	256	261	102	78	78	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	2185	1680	Error	2185	1680	62111	16.520	63	39	3180
20	4	12	"Lg 20-10"	"80"	17130	40540	70	1528	1286	609	216	239	216	93	91	84	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	236	100	0	0	0	1312	1070	Error	1312	1070	41166	11.258	47	38	3181
20	5	12	"Lg 20-10"	"80"	17370	40550	70	1687	1579	547	213	238	213	93	100	97	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	236	100	0	0	0	1474	1366	Error	1474	1366	50535	14.419	34	39	3182
20	6	12	"Lg 20-10"	"80"	17630	40550	70	1496	1364	402	223	253	223	100	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	236	100	0	0	0	1273	1141	Error	1273	1141	43663	11.110	29	39	3183
20	7	12	"Lg 23-11 1 然"	"84"	17860	40540	60	1598	1255	892	251	248	251	91	69	69	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	1347	1004	Error	1347	1004	40167	11.066	71	36	3184
20	8	12	"Lg 23-11 1 然"	"84"	18100	40540	60	1161	1232	950	260	252	260	98	69	63	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	901	972	Error	901	972	39436	10.000	77	38	3185
20	9	12	"Lg 23-11 1 然"	"84"	18340	40540	60	1096	1230	973	323	307	323	114	59	59	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	773	907	Error	773	907	39362	8.096	79	37	3186
20	1	13	"Ng 21-8 3 然"	"64"	16380	40780	50	1265	1037	486	177	216	177	107	83	83	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	1088	860	Error	1088	860	12446	7.673	46	49	3187
20	2	13	"Ng 21-8 3 然"	"64"	16620	40780	50	1012	924	252	161	189	161	86	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	851	763	Error	851	763	11082	8.547	27	45	3188
20	3	13	"Ng 21-8 3 然"	"64"	16870	40780	50	1121	1070	130	139	166	139	79	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	982	931	Error	982	931	12841	11.443	12	47	3189
20	4	13	"Lg 16-17 3 然"	"68"	17130	40780	60	1070	904	371	190	212	190	94	91	91	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	880	714	Error	880	714	28924	7.362	41	44	3190
20	5	13	"Lg 16-17 3 然"	"68"	17360	40780	60	950	776	535	212	223	212	96	69	63	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	738	564	Error	738	564	24820	5.760	68	43	3191
20	6	13	"Lg 16-17 3 然"	"68"	17610	40780	60	852	769	523	215	227	215	99	69	63	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	637	554	Error	637	554	24610	5.475	68	43	3192
20	7	13	"Lg 17-15 HF 10 然"	"72"	17860	40780	70	4171	3534	2022	240	266	240	95	88	88	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	236	100	0	0	0	3931	3294	Error	3931	3294	113086	34.400	57	35	3193
20	8	13	"Lg 17-15 HF 10 然"	"72"	18120	40780	70	3490	3249	1761	272	288	272	106	94	88	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	236	100	0	0	0	3218	2977	Error	3218	2977	103965	27.934	54	36	3194
20	9	13	"Lg 17-15 HF 10 然"	"72"	18360	40780	70	4057	3248	1987	334	372	334	170	81	78	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	236	100	0	0	0	3723	2914	Error	3723	2914	103934	16.918	61	45	3195
20	1	14	"Ng 19-9 10 然"	"52"	16390	41030	60	1279	1212	876	288	287	288	115	69	69	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	991	924	Error	991	924	38797	8.043	72	40	3196
20	2	14	"Ng 19-9 10 然"	"52"	16620	41030	60	1313	1208	770	253	252	253	104	78	75	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	1060	955	Error	1060	955	38648	9.192	63	41	3197
20	3	14	"Ng 19-9 10 然"	"52"	16870	41030	60	1294	1250	786	231	238	231	97	78	75	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	1063	1019	Error	1063	1019	39991	10.433	62	40	3198
20	4	14	"Ng 19-11 1 然"	"56"	17130	41040	60	1388	1303	731	237	238	237	97	81	81	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	1151	1066	Error	1151	1066	41701	10.979	56	40	3199
20	5	14	"Ng 19-11 1 然"	"56"	17350	41030	60	1445	1241	824	226	226	226	95	72	69	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	1219	1015	Error	1219	1015	39713	10.684	66	42	3200
20	6	14	"Ng 19-11 1 然"	"56"	17600	41050	60	1399	1142	899	223	232	223	99	69	59	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	1176	919	Error	1176	919	36542	9.192	78	42	3201
20	7	14	"Ng 20-8 1 然"	"60"	17860	41040	60	765	653	412	263	262	263	95	69	63	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	502	390	Error	502	390	20893	4.116	63	36	3202
20	8	14	"Ng 20-8 1 然"	"60"	18100	41040	60	962	784	495	279	279	279	104	66	66	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	683	505	Error	683	505	25097	4.856	63	37	3203
20	9	14	"Ng 20-8 1 然"	"60"	18340	41040	60	938	789	480	322	308	322	106	66	66	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	616	467	Error	616	467	25259	4.538	60	34	3204
20	1	15	"Ng 16-9 1 然"	"40"	16390	41270	60	1140	865	558	285	289	285	111	69	69	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	855	580	Error	855	580	27674	5.189	64	38	3205
20	2	15	"Ng 16-9 1 然"	"40"	16630	41280	60	1068	887	532	264	264	264	98	69	66	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	804	623	Error	804	623	28392	6.357	59	37	3206
20	3	15	"Ng 16-9 1 然"	"40"	16870	41280	60	1009	848	587	245	252	245	96	66	66	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	764	603	Error	764	603	27146	6.208	69	38	3207
20	4	15	"Ng 17-7 1 然"	"44"	17130	41270	60	777	650	364	254	254	254	94	66	66	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	523	396	Error	523	396	20792	4.213	56	37	3208
20	5	15	"Ng 17-7 1 然"	"44"	17360	41270	60	710	641	435	280	268	280	98	59	59	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	430	361	Error	430	361	20509	3.806	67	36	3209
20	6	15	"Ng 17-7 1 然"	"44"	17610	41270	60	736	637	396	285	263	285	96	66	59	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	451	352	Error	451	352	20369	3.896	62	36	3210
20	7	15	"Ng 17-9 1 然"	"48"	17860	41270	60	772	718	454	296	278	296	98	69	59	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	476	422	Error	476	422	22964	4.490	63	35	3211
20	8	15	"Ng 17-9 1 然"	"48"	18090	41270	60	650	720	516	292	287	292	113	59	50	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	358	428	Error	358	428	23049	3.832	71	39	3212
20	9	15	"Ng 17-9 1 然"	"48"	18330	41270	60	622	716	514	326	313	326	106	56	53	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	296	390	Error	296	390	22917	3.802	71	33	3213
20	1	16	"Ng 14-9 30 然"	"28"	16390	41530	60	2302	1835	1041	276	280	276	96	91	88	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	2026	1559	Error	2026	1559	58708	16.198	56	34	3214
